,3,2,1,0
0,0,0,1,1
1,1,1,0,1
2,1,1,0,1
3,1,1,0,1
4,0,0,1,1
5,1,1,0,1
6,0,1,1,1
7,0,0,1,1
8,1,1,0,1
9,1,1,0,1
10,1,1,0,1
11,0,0,1,1
12,1,1,0,1
13,0,0,1,1
14,0,0,1,1
15,0,0,1,1
16,0,1,1,0
17,1,0,0,0
18,1,1,0,1
19,1,1,0,1
20,0,0,1,1
21,1,0,1,1
22,0,0,1,1
23,0,0,1,1
24,1,1,0,1
25,0,1,1,0
26,1,1,0,1
27,1,0,0,0
28,1,1,0,1
29,0,0,1,1
30,0,0,1,1
31,1,1,0,1
32,1,0,1,1
33,1,1,0,1
34,0,0,1,1
35,0,1,0,1
36,0,0,1,1
37,0,1,1,0
38,0,1,1,0
39,1,1,0,1
40,0,1,0,1
41,1,1,0,1
42,1,1,0,1
43,0,0,1,0
44,1,0,0,0
45,0,0,1,1
46,0,0,1,1
47,0,0,1,1
48,1,1,0,1
49,0,0,1,1
50,0,0,1,1
51,1,1,0,1
52,1,0,0,0
53,1,0,0,0
54,0,1,1,0
55,0,0,1,1
56,1,0,0,0
57,0,0,1,1
58,0,0,1,1
59,0,0,1,1
60,0,1,0,1
61,0,0,1,1
62,1,1,0,1
63,0,0,1,1
64,1,1,0,1
65,0,0,1,1
66,1,1,0,1
67,0,1,1,1
68,1,1,0,1
69,1,1,0,1
70,1,0,1,1
71,1,0,0,0
72,0,0,1,1
73,0,0,1,1
74,1,1,0,1
75,1,0,0,0
76,1,1,0,1
77,1,1,0,1
78,1,1,0,1
79,1,1,0,1
80,0,1,1,1
81,0,0,1,1
82,0,0,1,1
83,1,1,0,1
84,1,1,0,1
85,1,1,0,1
86,0,0,1,1
87,1,1,0,1
88,1,1,0,1
89,0,1,1,0
90,0,0,1,1
91,0,0,1,1
92,1,1,0,1
93,0,0,1,1
94,1,1,0,1
95,0,1,0,1
96,0,0,1,1
97,0,0,1,1
98,0,0,1,1
99,0,1,1,0
100,1,1,0,1
101,1,1,0,1
102,0,0,1,1
103,1,1,0,1
104,0,1,1,1
105,1,1,0,1
106,0,1,1,0
107,1,1,0,1
108,1,1,0,1
109,0,0,1,1
110,1,0,0,0
111,1,0,0,0
112,1,1,0,1
113,1,1,0,1
114,1,1,0,1
115,0,1,1,0
116,1,0,0,0
117,1,1,0,1
118,1,1,0,1
119,1,1,0,1
120,1,1,0,1
121,1,0,0,0
122,0,0,1,1
123,0,0,1,1
124,0,0,1,1
125,1,1,0,1
126,1,1,0,1
127,0,0,1,1
128,0,0,1,1
129,0,0,1,1
