,5,4,3,2,1,0
0,0,1,0,1,1,0
1,1,0,0,0,0,0
2,1,1,0,1,0,0
3,0,0,1,1,1,0
4,1,0,1,0,1,0
5,1,1,0,0,1,0
6,1,1,0,0,0,1
7,1,0,1,0,1,1
8,1,0,0,0,1,0
9,1,1,0,0,1,0
10,1,0,0,0,0,0
11,1,1,0,0,0,0
12,0,0,0,1,0,1
13,1,0,0,0,1,0
14,1,1,0,0,0,0
15,1,0,1,0,1,1
16,0,0,0,1,0,0
17,1,1,1,0,0,1
18,1,0,0,0,0,1
19,1,1,0,0,0,1
20,1,0,0,1,0,1
21,1,0,0,0,0,0
22,0,0,0,1,0,0
23,1,1,1,0,1,1
24,1,0,0,0,0,0
25,1,1,1,1,1,0
26,0,0,1,0,1,0
27,1,0,0,1,1,0
28,1,0,0,1,1,0
29,1,1,1,1,0,1
30,1,0,0,0,1,0
31,1,0,1,0,1,0
32,0,0,1,1,1,0
33,1,0,0,0,1,0
34,1,0,1,0,1,0
35,1,1,0,1,1,0
36,1,1,0,0,1,0
37,1,0,0,0,1,0
38,1,1,0,0,0,0
39,1,0,0,0,0,0
40,1,0,0,0,0,0
41,1,1,0,0,0,0
42,1,0,0,0,0,0
43,1,0,1,1,1,1
44,1,0,0,0,0,0
45,0,0,0,1,0,0
46,0,0,1,1,1,0
47,1,0,1,0,1,0
48,1,1,1,1,1,0
49,1,1,1,0,1,0
50,1,1,0,0,1,0
51,1,0,0,0,0,0
52,1,1,1,0,1,0
53,1,0,1,1,1,0
54,1,1,1,0,1,0
55,1,1,0,0,0,0
56,1,0,0,0,0,0
57,1,0,1,0,0,1
58,1,1,0,0,1,0
59,0,0,0,1,1,0
60,1,0,0,1,1,0
61,1,0,0,0,0,0
62,0,0,0,1,0,0
63,1,1,1,0,1,0
64,1,0,0,0,1,0
65,0,0,1,1,0,1
66,1,0,0,0,1,0
67,1,1,0,0,1,0
68,0,1,0,0,1,0
69,1,1,1,0,1,0
