,5,4,3,2,1,0
0,1,0,1,0,0,1
1,1,1,1,0,1,1
2,0,0,1,0,1,0
3,0,1,1,0,1,0
4,1,0,1,0,1,0
5,0,0,1,1,0,0
6,0,0,1,0,0,0
7,1,0,1,0,1,0
8,1,0,1,0,0,0
9,0,1,1,0,0,1
10,1,0,1,1,0,0
11,0,1,1,0,1,0
12,1,0,1,1,0,0
13,0,1,0,0,1,0
14,1,0,1,0,0,1
15,1,0,1,0,0,0
16,1,0,0,0,0,0
17,0,1,0,0,1,0
18,0,1,0,0,1,0
19,1,1,1,0,0,0
20,1,0,0,1,0,0
21,0,0,1,0,0,0
22,1,0,1,0,0,1
23,1,0,1,0,1,0
24,1,0,1,0,1,0
25,1,0,0,1,0,0
26,1,0,1,0,1,0
27,1,0,1,1,1,1
28,1,0,1,0,0,1
29,0,1,1,0,1,0
30,0,0,0,0,1,0
31,1,1,1,0,0,0
32,1,0,1,1,1,1
33,1,0,0,1,1,1
34,0,0,1,0,1,0
35,1,0,0,0,1,0
36,0,0,0,0,1,0
37,1,0,0,0,0,0
38,0,1,1,0,1,1
39,1,0,1,1,1,0
40,1,0,1,0,1,0
41,0,0,0,0,1,0
42,1,0,1,0,0,1
43,0,0,1,1,1,1
44,1,0,1,0,1,0
45,1,0,1,0,1,0
46,1,0,1,1,1,1
47,1,0,1,0,1,0
48,1,0,1,1,1,1
49,1,0,0,0,1,0
50,0,0,0,0,0,0
51,1,0,1,0,0,0
52,1,0,1,1,1,1
53,1,1,1,0,1,0
54,1,0,1,1,0,0
55,0,0,1,0,1,0
56,0,0,1,1,0,0
57,0,0,0,0,0,0
58,1,0,1,0,0,1
59,0,1,1,0,1,0
60,0,0,1,0,1,0
61,0,0,0,0,1,0
62,0,0,1,0,0,0
63,0,0,1,0,0,0
64,0,0,1,1,0,0
65,1,0,1,0,1,0
66,0,0,0,0,1,0
67,0,0,0,0,1,0
68,1,0,1,0,0,0
69,0,1,1,0,1,0
70,0,1,0,0,0,0
71,0,0,1,0,0,1
72,1,1,1,0,1,0
73,1,1,1,0,1,0
74,1,0,1,0,0,0
75,0,0,1,1,0,0
76,1,0,0,0,1,0
77,0,0,1,1,1,0
78,1,0,0,0,1,0
79,0,0,1,1,0,0
80,0,0,1,0,0,1
81,0,1,1,0,0,1
82,1,0,1,1,1,0
83,1,0,1,0,0,0
84,1,0,1,0,1,0
85,1,0,1,0,1,0
86,0,1,1,0,0,1
87,0,1,1,1,1,1
88,0,1,1,0,1,0
89,1,1,0,0,1,0
90,1,0,0,0,0,0
91,1,0,1,0,0,0
92,0,0,1,0,0,1
93,0,0,1,1,0,0
94,0,0,1,0,1,0
95,0,0,1,0,0,1
96,0,0,1,0,1,1
97,0,0,0,0,0,0
98,0,0,0,0,1,0
99,0,0,1,0,1,0
100,1,0,1,0,1,0
101,0,0,0,0,0,0
102,1,0,1,0,0,1
103,0,1,1,0,1,0
104,1,0,1,0,0,1
105,0,1,1,0,0,0
106,1,0,0,0,1,0
107,0,0,1,0,1,0
108,1,0,0,0,1,0
109,0,0,1,0,1,0
110,1,0,1,0,1,0
111,0,0,1,0,1,0
112,1,1,0,1,1,1
113,0,0,1,1,0,0
114,1,0,1,0,1,1
115,0,0,0,0,0,1
116,1,0,1,0,1,0
117,1,0,1,0,1,0
118,0,1,1,0,1,0
119,0,1,1,0,1,0
120,0,0,1,0,0,0
121,0,0,1,0,0,0
122,1,0,1,1,1,1
123,1,0,1,0,1,0
124,1,1,1,0,0,1
125,0,1,1,0,0,0
126,1,0,1,0,0,0
127,0,0,1,0,0,0
128,1,1,1,0,1,0
129,0,1,1,0,0,1
130,1,0,1,0,1,0
131,0,0,1,0,1,0
132,0,0,1,0,0,0
133,0,1,1,0,0,0
134,1,0,1,1,0,0
135,1,0,1,0,0,0
136,1,0,1,0,0,0
137,0,0,1,1,0,0
138,0,0,1,0,1,0
139,0,0,1,0,0,0
140,1,0,0,0,0,0
141,1,0,0,0,1,0
142,1,0,0,0,0,0
143,0,1,1,0,1,0
144,0,0,1,0,0,0
145,1,1,1,0,1,0
146,1,0,0,0,0,0
147,1,0,1,0,0,0
148,1,0,0,0,1,0
149,1,1,0,0,1,0
150,0,0,1,0,1,0
151,1,0,1,0,0,0
152,0,0,1,1,1,1
153,1,1,0,0,1,1
154,1,0,1,0,0,0
155,1,0,1,1,0,0
156,1,0,1,0,0,1
157,0,0,1,0,1,0
158,1,0,1,1,0,0
159,0,0,0,1,0,0
160,0,0,0,1,1,1
161,0,0,1,0,1,0
162,0,0,1,0,0,0
163,1,0,1,0,0,1
164,0,0,1,0,1,0
165,1,0,1,0,0,0
166,0,0,0,1,0,0
167,1,1,0,0,0,0
168,0,0,1,1,0,0
169,0,0,1,1,0,0
170,0,1,0,1,1,1
171,1,0,1,0,1,0
172,1,0,1,0,1,0
173,1,0,0,1,0,0
174,0,0,0,0,0,0
175,0,1,1,0,1,0
176,0,0,1,1,1,0
177,1,1,0,0,1,0
178,1,1,0,0,0,1
179,1,1,0,0,1,0
180,0,0,1,0,0,0
181,0,0,0,1,0,0
182,0,1,0,0,1,0
183,0,1,0,0,0,0
184,0,0,1,0,1,0
185,0,1,1,0,1,0
186,0,0,0,0,1,0
187,0,0,1,0,1,0
188,0,1,1,0,1,0
189,0,0,1,1,0,0
190,0,0,1,0,0,0
191,0,0,1,0,1,0
192,1,0,1,1,0,0
193,0,0,1,0,1,0
194,1,0,1,0,1,0
195,0,0,1,0,0,0
196,0,1,0,0,1,0
197,0,0,1,0,0,0
198,0,0,1,1,0,0
199,0,0,1,0,1,0
200,1,0,1,0,0,0
201,1,0,1,1,0,0
202,0,0,1,0,1,0
203,0,0,0,0,1,0
204,1,0,0,0,0,0
205,0,0,0,1,1,0
206,1,0,0,0,0,0
207,0,0,1,1,0,0
208,1,0,0,0,1,0
209,0,1,1,1,0,0
210,1,0,1,0,0,0
211,1,1,1,0,1,0
212,0,0,1,0,0,1
213,1,1,1,0,0,0
214,1,0,1,1,1,1
215,0,1,0,0,1,0
216,1,0,1,0,0,1
217,0,0,1,1,0,0
218,0,0,1,0,0,0
219,1,0,1,0,1,0
220,0,0,0,0,1,0
221,1,0,0,1,1,1
222,0,1,1,0,0,0
223,0,1,1,0,1,0
224,0,0,1,0,1,0
225,1,0,0,1,1,1
226,1,0,0,0,1,0
227,1,0,0,1,0,0
228,1,0,1,0,1,0
229,1,1,1,0,1,1
230,1,0,1,0,0,1
231,1,0,1,0,1,0
232,1,0,1,1,1,1
233,1,0,1,0,0,1
234,0,0,1,0,1,0
235,1,0,1,1,1,1
236,0,0,1,0,0,0
237,0,0,0,1,1,1
238,0,1,0,0,0,1
239,0,0,1,1,0,0
240,0,1,0,0,0,0
241,1,0,1,0,0,1
242,1,0,1,0,1,0
243,1,0,1,0,0,1
244,0,0,1,0,0,0
245,0,0,1,0,0,0
246,0,0,0,0,1,0
247,0,0,0,1,0,0
248,0,0,1,0,0,0
249,1,0,0,0,1,0
250,0,1,0,0,0,0
251,0,0,0,0,1,0
252,1,0,1,1,0,0
253,0,0,1,0,1,0
254,0,0,0,0,0,1
255,0,0,0,0,0,0
256,0,0,1,0,1,0
257,0,0,1,0,0,0
258,0,0,1,1,1,0
259,1,0,1,0,0,1
260,1,0,1,1,0,0
261,0,0,1,0,0,0
262,0,0,1,0,0,0
263,1,0,1,1,0,0
264,1,0,0,0,1,0
265,1,0,1,1,0,0
266,0,1,1,1,1,1
267,0,0,1,0,0,0
268,1,0,1,0,0,1
269,1,0,1,1,0,0
270,0,0,1,0,0,0
271,0,0,1,0,0,0
272,0,0,0,1,0,0
273,1,0,1,1,0,0
274,1,1,1,0,0,0
275,0,0,0,0,1,0
276,1,1,1,0,1,0
277,0,0,1,1,0,0
278,0,0,0,0,0,0
279,0,1,1,0,0,0
280,0,0,1,1,0,0
281,1,0,1,0,0,0
282,0,0,1,0,1,0
283,1,0,1,0,0,1
284,1,0,1,0,1,0
285,1,0,1,1,0,0
286,0,0,1,0,1,0
287,1,0,1,0,1,0
288,0,0,1,0,0,0
289,0,0,1,0,0,0
290,0,0,1,0,0,1
291,0,0,1,0,1,0
292,1,0,1,0,0,1
293,0,0,0,1,1,0
294,0,0,1,0,1,0
295,1,0,0,0,1,1
296,1,0,1,0,0,0
297,1,1,1,0,0,0
298,1,0,0,0,0,0
299,0,0,1,0,0,0
300,0,0,1,1,0,0
301,0,1,1,1,0,0
302,0,0,1,0,0,0
303,0,1,1,0,1,0
304,0,0,1,0,1,0
305,1,1,1,0,1,0
306,0,0,1,0,0,0
307,0,0,1,0,1,0
308,0,0,1,0,0,0
309,0,0,0,0,0,0
310,1,0,1,0,1,0
311,0,0,1,0,0,0
312,1,0,1,1,0,0
313,0,0,0,1,0,0
314,1,0,0,0,1,0
315,0,1,1,0,1,0
316,0,0,0,0,1,0
317,0,0,1,1,0,0
318,0,0,1,1,0,0
319,1,0,1,0,1,0
320,1,0,1,0,1,0
321,1,0,1,1,1,1
322,0,0,1,0,1,0
323,1,0,1,0,1,0
324,0,0,1,0,0,1
325,1,0,1,0,1,0
326,0,1,1,0,1,0
327,0,0,1,0,1,0
328,0,0,1,1,1,0
329,1,1,1,1,0,0
330,1,0,1,0,0,1
331,1,0,1,1,0,0
332,0,0,0,0,1,0
333,1,0,1,0,0,1
334,0,0,1,0,0,0
335,1,0,0,0,1,0
336,0,0,1,0,0,1
337,0,1,0,0,1,1
338,0,1,1,0,1,0
339,1,0,1,0,1,0
340,1,0,1,0,1,0
341,0,0,1,0,0,0
342,1,0,1,0,1,0
343,1,0,0,0,0,1
344,1,0,0,0,0,0
345,0,0,1,0,1,0
346,0,1,0,1,0,0
347,0,0,0,0,0,0
348,1,0,1,0,1,1
349,0,0,1,0,0,1
350,0,0,1,1,0,0
351,0,0,1,0,1,0
352,0,0,1,1,1,1
353,0,0,1,1,0,0
354,1,0,1,0,1,0
355,0,0,1,1,0,0
356,1,0,0,0,0,0
357,0,1,1,0,0,0
358,1,0,1,0,1,1
359,1,1,1,0,1,0
360,1,0,0,1,0,0
361,0,0,1,0,0,0
362,0,0,0,0,1,0
363,1,0,1,0,0,1
364,1,1,0,1,0,0
365,0,1,0,0,1,0
366,0,0,0,0,1,0
367,0,0,1,0,1,0
368,1,1,0,0,0,0
369,1,0,1,0,0,0
370,1,0,0,0,1,0
371,1,0,0,0,1,0
372,0,0,1,0,1,0
373,1,1,1,0,0,0
374,1,1,1,0,1,0
375,1,0,1,0,1,0
376,1,0,0,0,1,0
377,1,0,1,1,1,1
378,0,0,1,0,0,1
379,0,0,1,0,1,0
380,1,0,0,0,1,0
381,1,0,0,0,0,0
382,1,0,1,0,0,1
383,1,0,1,0,0,0
384,0,0,0,0,0,1
385,1,0,1,0,1,0
386,0,0,1,0,0,0
387,0,0,1,0,1,0
388,1,0,1,0,0,1
389,0,0,1,0,1,0
390,0,1,1,0,0,1
391,1,0,1,1,1,1
392,0,0,1,0,1,0
393,0,0,1,1,0,0
394,1,0,0,0,1,0
395,1,0,1,0,0,1
396,1,0,0,0,0,0
397,0,0,1,0,0,0
398,1,0,0,0,1,0
399,1,0,0,0,0,1
400,0,0,1,0,1,0
401,0,0,1,1,1,0
402,0,0,1,0,0,0
403,0,0,0,0,0,0
404,0,0,1,0,1,0
405,0,0,1,0,1,0
406,0,0,1,0,0,0
407,1,1,1,0,1,0
408,0,0,1,0,1,0
409,1,0,1,0,0,0
410,0,0,1,0,1,1
411,0,0,1,0,0,0
412,0,0,1,0,0,0
413,0,1,0,0,1,0
414,1,0,1,0,1,0
415,1,0,1,0,1,0
416,1,0,0,0,0,0
417,0,0,0,1,0,0
418,1,1,0,0,1,0
419,1,0,1,1,1,0
420,0,0,1,1,1,1
421,1,0,1,0,1,1
422,1,1,0,0,1,0
423,0,0,1,0,1,0
424,0,0,0,0,1,0
425,0,0,1,1,0,0
426,0,1,1,0,1,0
427,1,0,1,1,1,1
428,1,1,1,1,0,0
429,0,0,1,1,0,0
430,1,0,1,1,1,0
431,0,0,1,0,0,0
432,0,0,0,0,0,1
433,1,0,1,0,0,1
434,1,0,0,0,1,0
435,0,0,1,0,0,0
436,0,0,1,0,0,0
437,1,0,1,1,1,1
438,1,0,0,0,0,0
439,0,0,1,0,1,0
440,1,0,1,0,0,0
441,1,0,0,0,0,1
442,0,0,0,0,1,0
443,1,1,1,1,0,0
444,1,0,1,0,1,1
445,0,0,1,0,0,0
446,0,0,1,1,1,1
447,1,1,1,0,0,1
448,1,1,0,1,1,1
449,1,0,1,1,1,1
450,1,0,0,0,0,0
451,1,0,1,0,1,0
452,1,0,1,0,1,0
453,0,1,1,0,0,0
454,0,0,1,0,0,0
455,0,1,0,0,1,1
456,0,0,1,0,1,0
457,0,0,0,1,1,1
458,0,1,1,0,1,0
459,0,0,0,1,0,0
460,1,0,0,0,0,0
461,0,1,0,0,1,0
462,0,0,0,0,0,0
463,0,0,1,0,1,1
464,1,0,1,0,0,1
465,0,0,0,0,1,0
466,1,0,1,0,0,1
467,1,0,1,0,1,0
468,1,0,1,0,0,0
469,1,0,0,0,0,1
470,0,0,1,1,0,0
471,0,0,1,0,1,0
472,1,0,1,0,0,0
473,0,0,0,0,0,0
474,1,0,1,1,0,0
475,0,1,0,0,1,0
476,1,0,0,0,0,0
477,0,0,1,0,0,0
478,1,0,1,0,1,0
479,0,0,1,0,0,1
480,0,0,1,1,1,1
481,1,0,0,0,1,0
482,0,0,0,1,1,0
483,0,0,1,1,0,0
484,0,0,1,1,1,1
485,0,0,1,0,0,0
486,0,0,1,0,1,0
487,0,1,1,1,0,0
488,0,0,1,0,0,0
489,1,1,1,0,1,0
490,0,1,1,0,1,0
491,1,0,1,0,1,0
492,0,0,1,0,1,0
493,0,0,1,0,0,1
494,1,0,1,0,0,1
495,0,0,0,0,0,0
496,0,0,1,1,1,1
497,0,0,1,1,0,0
498,0,0,1,0,1,0
499,1,0,1,0,1,0
500,1,0,0,0,1,0
501,0,0,1,0,1,0
502,1,0,0,0,1,0
503,0,0,1,0,0,0
504,1,0,1,0,0,0
505,1,0,0,1,1,0
506,0,0,1,1,0,0
507,1,1,1,0,1,0
