,3,2,1,0
0,1,0,1,1
1,1,1,0,0
2,1,0,1,0
3,0,1,1,0
4,0,1,0,1
5,0,1,0,1
6,1,0,1,0
7,1,0,1,0
8,0,1,0,1
9,0,0,1,0
10,1,1,0,1
11,1,1,0,0
12,0,1,1,1
13,0,1,0,1
14,0,1,1,1
15,1,0,1,0
16,1,0,1,0
17,1,0,1,0
18,0,0,1,0
19,1,1,0,1
20,1,1,1,0
21,1,0,1,0
22,1,0,1,0
23,0,1,0,1
24,0,1,0,1
25,1,0,1,0
26,1,0,1,0
27,1,1,1,0
28,0,0,1,0
29,1,0,1,0
30,1,0,1,0
31,1,0,1,0
32,1,0,1,0
33,0,0,1,0
34,0,1,1,0
35,1,0,1,0
36,1,1,0,0
37,1,1,0,1
38,0,1,1,0
39,1,1,0,1
40,1,1,0,0
41,0,1,0,0
42,1,1,1,0
43,0,1,0,1
44,0,1,1,1
45,1,0,1,0
46,1,1,1,0
47,1,1,0,0
48,0,0,1,1
49,0,0,1,0
50,1,0,1,0
51,1,1,0,1
52,0,1,0,1
53,1,1,0,0
54,1,0,1,0
55,0,0,1,0
56,0,0,1,0
57,1,0,1,0
58,0,1,1,0
59,1,1,0,0
60,0,1,1,1
61,1,0,1,0
62,1,0,1,1
63,1,1,0,0
64,1,0,1,0
65,0,0,1,0
66,0,1,0,0
67,1,0,1,0
68,1,1,1,0
69,1,0,1,0
70,1,0,1,0
71,0,1,0,1
72,0,1,1,1
73,1,1,0,1
74,1,0,1,1
75,0,1,1,1
76,1,1,0,0
77,1,0,1,0
78,0,1,1,1
79,0,1,0,0
80,0,1,0,0
81,0,1,0,1
82,1,1,1,0
83,0,1,1,0
84,0,1,1,0
85,0,1,0,1
86,0,0,0,0
87,1,0,1,1
88,1,0,1,0
89,0,1,0,1
90,1,1,1,0
91,1,1,0,0
92,1,1,0,1
93,0,1,1,1
94,1,0,1,0
95,1,0,1,0
96,1,0,1,0
97,1,0,1,0
98,0,1,0,0
99,0,0,1,1
100,0,1,0,1
101,1,1,0,0
102,0,1,1,1
103,1,0,1,0
104,0,1,0,1
105,0,1,0,1
106,1,1,1,0
107,0,1,0,1
108,1,1,1,0
109,0,1,0,1
110,0,1,1,0
111,0,1,0,1
112,1,0,1,1
113,1,0,1,0
114,0,0,1,1
115,0,1,0,1
116,0,0,1,0
117,1,1,1,1
118,1,0,1,0
119,0,0,1,1
120,1,0,1,0
121,0,0,1,1
122,0,1,1,1
123,1,1,1,0
124,1,0,1,0
125,1,0,1,1
126,0,1,0,1
127,0,0,0,0
128,1,0,1,0
129,1,1,0,0
130,1,0,1,1
131,1,0,1,0
132,1,0,1,1
133,1,0,1,1
134,0,0,1,0
135,1,1,0,1
136,1,0,1,1
137,1,1,0,0
138,0,1,0,1
139,0,1,1,0
140,0,1,0,1
141,1,1,0,0
142,0,0,1,1
143,1,0,1,1
144,1,1,1,0
145,1,0,1,0
146,1,0,1,0
147,1,1,1,1
148,1,0,1,0
149,0,1,1,0
150,0,0,1,0
151,1,1,0,0
152,1,0,1,1
153,0,0,0,0
154,0,1,0,1
155,0,0,1,0
156,0,0,1,0
157,1,0,1,0
158,1,0,1,0
159,1,1,1,0
160,0,1,0,0
161,0,1,0,1
162,1,0,1,0
163,1,0,1,0
164,0,0,1,0
165,0,1,0,1
166,1,1,0,0
167,0,0,1,0
168,1,0,1,0
169,1,0,1,0
170,1,0,1,1
171,0,0,1,1
172,1,0,1,0
173,1,0,1,0
174,1,0,1,1
175,0,0,1,1
176,0,1,0,1
177,0,1,1,0
178,0,1,0,1
179,0,0,1,1
180,1,0,1,0
181,1,1,0,0
182,1,0,1,0
183,0,0,1,0
184,1,1,0,1
185,0,1,0,1
186,0,1,1,0
187,0,1,1,1
188,0,1,0,1
189,0,0,1,0
190,0,1,0,1
191,0,1,1,1
192,1,0,1,0
193,0,0,1,1
194,1,1,1,0
195,0,0,1,1
196,0,1,0,1
197,1,1,0,0
198,1,0,1,0
199,1,1,1,0
200,0,1,1,0
201,0,1,1,1
202,1,1,1,0
203,1,0,1,1
204,0,1,0,1
205,1,0,1,1
206,1,0,1,0
207,1,0,1,1
208,1,1,1,0
209,0,1,1,1
210,1,0,1,0
211,1,0,1,0
212,1,0,1,0
213,1,1,0,0
214,0,1,1,0
215,1,1,1,0
216,0,1,1,1
217,1,0,1,0
218,1,0,1,1
219,0,1,0,0
220,0,0,1,0
221,1,1,0,0
222,0,0,1,1
223,1,0,1,0
224,0,1,1,0
225,1,0,1,0
226,1,0,1,0
227,1,0,1,1
228,1,0,1,0
229,0,1,0,1
230,1,0,1,0
231,1,0,1,0
232,1,1,0,1
233,0,1,0,1
234,1,0,1,0
235,0,0,1,0
236,0,0,1,0
237,0,1,0,1
238,1,1,0,1
239,0,1,0,1
240,0,1,0,1
241,1,0,1,0
242,1,1,1,0
243,1,0,1,0
244,0,1,0,1
245,1,0,1,0
246,1,0,1,0
247,0,1,1,0
248,0,0,1,1
249,1,0,1,0
250,1,0,1,1
251,1,1,0,0
252,0,0,1,0
253,0,0,1,1
254,0,1,0,1
255,1,0,1,0
256,1,1,1,0
257,1,1,0,0
258,1,1,0,0
259,0,0,1,1
260,1,0,1,1
261,1,0,1,0
262,1,0,1,0
263,0,0,1,0
264,1,0,1,0
265,1,0,1,0
266,0,1,0,0
267,1,0,1,0
268,0,1,1,1
269,0,0,1,1
270,1,0,1,0
271,1,0,1,0
272,1,0,1,0
273,1,0,1,1
274,0,1,0,1
275,1,1,1,0
276,1,0,1,0
277,0,1,0,0
278,1,1,0,1
279,1,0,1,0
280,1,1,0,0
281,1,1,1,0
282,1,0,1,1
283,0,1,0,0
284,0,1,1,1
285,1,0,1,0
286,1,0,1,0
287,1,0,1,1
288,1,0,1,0
289,0,0,1,0
290,0,1,1,1
291,0,0,1,1
292,1,1,0,1
293,0,0,1,0
294,0,0,1,0
295,1,0,1,1
296,1,0,1,0
297,0,1,1,0
298,1,0,1,0
299,1,0,1,0
300,1,0,1,1
301,1,0,1,0
302,0,0,1,0
303,1,1,1,0
304,1,0,1,0
305,1,0,1,0
306,1,1,0,1
307,1,1,0,0
308,0,0,1,0
309,0,1,1,1
310,1,0,1,1
311,1,0,1,0
312,1,1,0,1
313,1,1,1,1
314,1,0,1,0
315,0,0,1,0
316,0,0,1,0
317,1,0,1,1
318,1,0,1,1
319,0,1,0,1
320,0,1,0,0
321,0,1,1,1
322,1,1,1,0
323,0,0,1,0
324,1,1,0,1
325,0,1,1,1
326,0,1,0,1
327,0,0,1,0
328,1,0,1,0
329,0,0,1,0
330,0,0,1,1
331,1,1,0,0
332,0,1,0,0
333,1,1,0,1
334,0,1,0,1
335,1,0,1,1
336,1,0,1,0
337,1,0,1,0
338,0,1,1,1
339,0,1,0,0
340,0,1,1,0
341,0,1,1,1
342,1,0,1,1
343,1,1,0,0
344,1,0,1,0
345,0,1,0,1
346,1,1,1,0
347,1,0,1,1
348,1,0,1,1
349,1,1,0,1
350,1,0,1,0
351,1,0,1,0
352,1,0,1,0
353,0,1,1,0
354,1,0,1,0
355,0,1,0,1
356,1,0,1,0
357,0,1,1,1
358,0,1,0,1
359,0,0,1,0
360,1,0,1,1
361,0,1,0,1
362,1,0,1,0
363,0,1,0,1
364,0,1,0,1
365,0,1,1,1
366,0,1,0,0
367,0,1,1,1
368,0,1,0,0
369,1,1,1,0
370,1,0,1,1
371,1,0,1,1
372,1,1,0,0
373,0,0,1,0
374,0,1,0,1
375,0,1,1,0
376,1,0,1,0
377,0,0,1,0
378,0,1,1,0
379,0,1,1,1
380,1,1,0,0
381,0,1,1,0
382,1,1,1,0
383,1,0,1,0
384,0,1,0,0
385,1,1,0,0
386,0,1,0,1
387,0,1,0,0
388,0,1,1,0
389,1,1,0,0
390,0,0,1,0
391,0,0,1,0
392,0,1,0,1
393,1,0,1,0
394,1,0,1,1
395,1,0,1,0
396,0,1,0,1
397,1,0,1,1
398,1,0,1,0
399,1,0,1,0
400,0,1,0,1
401,1,0,1,0
402,1,0,1,0
403,1,0,1,0
404,0,1,0,1
405,0,1,0,1
406,0,0,0,1
