,24,23,22,21,20,14,13,12,11,10,4,3,2,1,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1
1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
2,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1
3,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1
4,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1
5,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
7,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1
8,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
9,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1
10,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1
11,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1
12,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1
13,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
14,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1
15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
17,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
18,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
19,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1
20,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
21,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
22,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
23,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1
24,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1
25,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1
26,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
27,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
28,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1
29,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
30,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
31,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
32,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
33,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
34,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1
35,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
36,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1
37,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
38,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1
39,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1
40,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
41,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
42,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
43,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1
44,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
45,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1
46,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1
47,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
48,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
49,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
50,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
51,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
52,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1
53,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1
54,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1
55,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
56,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1
57,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0
58,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1
59,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1
60,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1
61,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1
62,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
63,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
64,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
65,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
66,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1
67,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1
68,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
69,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1
70,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
71,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0
72,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
73,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
74,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1
75,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1
76,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
77,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1
78,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
79,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
80,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1
81,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1
82,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1
83,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1
84,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1
85,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1
86,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
87,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1
88,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1
89,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
90,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
91,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1
92,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
93,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
94,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
95,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1
96,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1
97,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
98,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1
99,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
100,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1
101,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1
102,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1
103,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
104,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1
105,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1
106,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1
107,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1
108,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
109,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1
110,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1
111,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
112,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1
113,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
114,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1
115,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1
116,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1
117,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1
118,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1
119,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0
120,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
121,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1
122,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1
123,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1
124,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1
125,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
126,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
127,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1
128,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
129,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1
