,5,3,1,0
0,1,0,1,1
1,1,0,1,1
2,1,0,1,1
3,0,0,1,1
4,1,0,0,1
5,1,0,1,1
6,0,0,1,1
7,0,1,1,0
8,1,0,0,1
9,0,0,1,1
10,0,1,0,1
11,1,0,1,0
12,1,0,1,1
13,0,1,0,1
14,1,0,1,1
15,1,0,1,1
16,1,0,0,1
17,0,0,1,1
18,0,0,1,1
19,0,0,1,1
20,0,1,0,1
21,1,1,0,1
22,0,0,1,1
23,0,0,1,1
24,0,0,0,1
25,0,0,1,1
26,0,0,1,1
27,0,0,1,1
28,1,0,1,1
29,0,0,1,1
30,0,0,1,1
31,0,1,0,1
32,1,0,1,1
33,1,0,1,1
34,0,1,0,1
35,0,0,1,1
36,1,0,1,0
37,0,0,1,1
38,1,0,1,1
39,0,1,0,1
40,1,0,1,1
41,0,0,1,1
42,1,0,1,1
43,0,0,1,1
44,1,0,1,1
45,0,1,0,1
46,0,0,1,1
47,0,0,0,1
48,1,0,1,1
49,0,0,1,1
50,1,0,1,1
51,0,0,1,1
52,1,0,1,1
53,0,0,1,1
54,0,1,1,0
55,1,0,1,1
56,0,0,1,1
57,1,0,1,1
58,1,0,1,1
59,0,0,1,1
60,0,0,1,1
61,0,0,1,1
62,0,1,0,1
63,0,0,1,1
64,0,0,1,0
65,0,1,0,1
66,1,0,1,1
67,0,0,1,1
68,1,1,0,1
69,0,0,1,1
70,0,1,0,1
71,0,0,1,1
72,0,0,0,1
73,1,0,0,1
74,0,0,0,1
75,0,0,1,1
76,1,0,0,1
77,0,1,0,1
78,1,1,0,1
79,0,0,1,1
80,1,0,1,1
81,0,0,1,1
82,0,1,0,1
83,0,0,1,1
84,0,1,0,1
85,1,0,1,1
86,1,0,1,1
87,0,0,1,1
88,1,0,1,1
89,1,0,1,1
90,0,0,0,1
91,0,0,1,1
92,1,0,1,1
93,1,0,0,1
94,0,1,0,1
95,1,0,0,1
96,0,0,1,1
97,0,0,1,1
98,0,0,1,1
99,1,0,1,1
100,0,0,1,1
101,1,0,1,1
102,0,0,1,1
103,1,0,1,1
104,0,0,1,1
105,1,0,1,1
106,1,0,1,1
107,0,0,1,1
108,0,0,1,1
109,1,1,0,1
110,0,0,1,1
111,0,0,1,1
112,1,0,1,0
113,0,0,0,1
114,0,0,1,1
115,0,0,1,1
116,0,0,1,0
117,1,0,1,1
118,0,0,1,1
119,0,0,1,1
120,0,0,1,1
121,0,0,1,1
122,1,1,1,1
123,0,1,0,1
124,0,0,1,1
125,0,0,1,1
126,1,0,1,1
127,0,0,1,0
128,0,0,1,1
129,0,0,1,0
130,0,0,1,1
131,0,0,1,1
132,1,0,1,1
133,1,0,1,1
134,0,0,1,1
135,0,0,1,1
136,0,0,1,1
137,0,0,0,1
138,0,0,1,1
139,1,0,1,1
140,1,0,1,0
141,0,0,1,1
142,0,1,0,1
143,0,0,0,0
144,0,1,0,1
145,1,0,0,1
146,1,1,0,1
147,0,0,1,1
148,1,0,1,1
149,1,0,1,1
150,0,0,1,1
151,1,0,0,1
152,0,0,1,1
153,0,0,1,1
154,0,1,1,1
155,0,0,1,1
156,0,0,0,1
157,1,0,1,1
158,0,0,1,1
159,0,0,1,1
160,0,0,1,1
161,0,0,1,1
162,0,1,1,1
163,0,0,1,1
164,0,0,1,1
165,0,0,1,0
166,0,0,1,1
167,0,0,0,1
168,0,0,1,1
169,1,0,1,1
170,0,0,0,0
171,0,0,1,1
172,1,0,0,1
173,0,0,1,1
174,0,0,0,1
175,0,0,1,1
176,1,0,0,1
177,0,0,1,1
178,1,0,1,1
179,0,0,1,1
180,1,0,1,1
181,1,0,0,1
182,1,0,1,1
183,0,0,1,1
184,0,0,1,1
185,1,0,1,1
186,1,0,1,1
187,0,0,1,1
188,0,0,1,1
189,0,1,0,1
190,0,0,1,1
191,0,0,0,1
192,1,0,1,1
193,0,0,1,1
194,0,0,1,0
195,0,0,1,1
196,0,0,1,1
197,0,1,0,0
198,1,0,1,1
199,0,0,0,1
200,0,0,1,1
201,0,0,1,1
202,1,0,0,1
203,0,1,0,1
204,1,0,1,1
205,0,0,1,1
206,0,0,1,1
207,1,0,0,0
208,0,0,1,1
209,0,1,0,1
210,0,1,0,1
211,0,0,1,1
212,1,0,1,0
213,1,0,1,1
214,0,0,1,1
215,1,0,1,1
216,1,0,1,1
217,1,0,1,1
218,0,0,1,1
219,0,0,1,1
220,0,1,0,0
221,0,0,1,1
222,0,0,1,1
223,0,0,1,1
224,1,0,1,1
225,0,0,1,0
226,0,0,1,0
227,1,0,1,1
228,0,0,1,0
229,0,1,0,1
230,0,0,1,1
231,1,1,0,1
232,0,0,1,1
233,1,0,1,1
234,0,1,0,1
235,1,0,1,1
236,0,0,1,1
237,0,0,1,1
238,0,0,1,1
239,1,0,1,1
240,1,0,0,1
241,0,0,1,1
242,0,0,1,1
243,1,0,1,1
244,0,0,1,1
245,0,0,0,1
246,1,1,0,1
247,0,0,1,1
248,1,0,1,1
249,0,0,1,1
250,1,0,1,1
251,0,1,0,1
252,0,1,0,1
253,0,0,1,1
254,0,0,1,1
255,0,0,1,1
256,0,0,1,1
257,0,0,1,1
258,0,0,1,1
259,1,0,1,1
260,0,1,0,1
261,0,0,0,1
262,0,1,0,1
263,0,0,1,1
264,1,0,1,1
265,0,0,1,1
266,1,0,1,1
267,0,0,1,1
268,1,0,1,1
269,1,0,1,1
270,1,0,1,1
271,1,0,1,1
272,0,0,1,0
273,1,0,1,1
274,0,0,0,1
275,1,0,1,1
276,0,0,1,1
277,0,0,1,1
278,0,0,1,1
279,0,0,1,1
280,1,0,1,0
281,1,0,1,1
282,0,1,0,1
283,0,0,1,1
284,0,0,1,1
285,0,0,1,1
286,0,0,1,1
287,1,1,0,1
288,1,0,1,1
289,1,0,1,1
290,0,0,1,1
291,1,0,1,1
292,0,0,1,1
293,0,0,1,1
294,1,0,0,1
295,0,0,1,1
296,0,1,0,1
297,0,0,1,1
298,0,0,1,1
299,0,1,1,1
300,1,0,1,1
301,0,0,1,1
302,0,0,1,1
303,0,0,1,1
304,0,0,1,1
305,0,0,1,1
306,0,0,0,1
307,0,0,1,1
308,0,0,0,1
309,1,0,1,1
310,0,0,1,1
311,0,0,1,1
312,0,1,0,1
313,1,0,1,1
314,1,0,1,1
315,1,0,0,1
316,0,0,1,1
317,0,0,1,1
318,1,0,1,1
319,0,0,1,1
320,1,0,1,1
321,0,0,1,1
322,0,0,1,1
323,0,0,0,1
324,1,1,1,1
325,1,0,0,1
326,0,0,1,1
327,0,1,1,1
328,1,0,0,1
329,1,0,1,1
330,1,0,1,1
331,0,0,1,1
332,1,0,1,1
333,1,0,1,1
334,1,0,1,1
335,0,0,1,1
336,1,0,1,1
337,1,1,0,1
338,0,0,1,1
339,0,0,1,1
340,0,0,1,1
341,0,1,0,1
342,0,0,1,1
343,0,1,0,1
344,1,0,1,1
345,0,0,1,1
346,1,0,0,1
347,0,0,1,1
348,1,0,1,1
349,0,0,0,1
350,1,0,1,1
351,0,0,1,1
352,0,0,1,1
353,0,0,1,1
354,0,0,1,1
355,0,0,0,1
356,0,0,0,1
357,0,0,1,1
358,1,0,1,0
359,0,0,1,1
360,0,0,1,1
361,1,0,1,1
362,1,0,1,0
363,1,0,1,1
364,0,0,1,1
365,0,0,1,1
366,1,0,1,1
367,0,0,1,1
368,1,0,1,1
369,0,0,0,1
370,0,0,1,1
371,1,0,1,1
372,1,1,0,1
373,0,0,1,0
374,0,1,1,0
375,0,0,1,1
376,0,1,1,0
377,0,0,1,1
378,1,0,1,1
379,1,0,1,1
380,0,1,0,1
381,0,0,1,1
382,0,0,1,1
383,0,0,1,0
384,0,0,0,1
385,0,1,0,1
386,1,0,1,1
387,1,0,1,0
388,0,0,0,1
389,1,0,1,1
390,1,1,1,0
391,0,0,1,1
392,0,0,0,1
393,1,0,1,1
394,0,0,1,1
395,0,0,1,1
396,1,0,1,1
397,0,0,1,1
398,1,0,1,1
399,0,0,1,1
400,1,0,1,1
401,1,0,1,1
402,1,0,0,1
403,1,0,1,1
404,1,0,1,1
405,0,1,1,0
406,0,0,1,1
407,1,0,1,1
408,0,0,1,1
409,0,0,1,1
410,1,0,1,1
411,0,1,0,1
412,1,0,1,0
413,0,0,1,1
414,1,0,1,1
415,0,0,1,1
416,1,0,1,1
417,1,0,1,1
418,0,0,1,1
419,0,0,1,1
420,0,1,0,1
421,0,0,1,1
422,1,0,1,1
423,0,1,1,0
424,1,0,1,1
425,0,0,1,1
426,0,1,0,1
427,1,0,1,0
428,0,0,1,1
429,0,0,0,1
430,1,0,1,1
431,0,0,1,1
432,0,0,0,1
433,0,1,0,1
434,0,0,1,1
435,1,0,1,1
436,0,0,1,1
437,0,0,0,1
438,1,0,1,1
439,1,0,1,1
440,1,1,1,0
441,0,0,1,1
442,0,0,1,1
443,0,0,1,1
444,1,0,1,1
445,0,1,0,1
446,0,0,1,1
447,1,0,1,1
448,1,0,1,1
449,1,0,1,1
450,1,0,0,0
451,0,0,1,1
452,1,0,1,1
453,1,0,1,1
454,0,0,1,1
455,1,0,1,1
456,1,0,1,1
457,1,0,1,1
458,1,0,1,1
459,0,0,1,1
460,0,0,1,1
461,0,0,1,1
462,0,0,1,1
463,0,1,0,1
464,0,1,0,1
465,1,0,1,1
466,0,0,1,1
467,0,1,1,0
468,1,0,1,1
469,0,0,1,1
470,1,0,1,1
471,0,0,1,1
472,1,0,1,0
473,0,0,1,1
474,0,0,0,1
475,0,0,1,1
476,0,0,0,1
477,0,0,1,1
478,0,0,1,1
479,0,0,1,1
480,1,0,1,1
481,1,0,1,1
482,1,0,1,1
483,0,0,1,1
484,1,0,1,1
485,1,0,1,1
486,1,1,0,1
487,0,0,1,1
488,0,1,0,1
489,1,0,1,1
490,1,0,1,1
491,1,0,1,1
492,0,0,0,1
493,1,0,1,1
494,1,0,1,1
495,0,0,1,0
496,0,0,1,1
497,0,0,1,1
498,1,0,1,1
499,0,0,1,1
500,0,0,1,1
501,1,0,0,1
502,0,0,1,1
503,1,0,1,1
504,1,0,1,1
505,0,0,1,1
506,1,1,0,1
507,0,1,0,1
508,1,0,1,1
509,0,0,0,1
510,0,0,1,1
511,1,0,1,1
512,0,0,0,1
513,0,1,0,0
514,1,0,1,1
515,0,1,0,1
516,0,1,0,1
517,1,0,0,1
518,1,0,1,1
519,1,0,1,1
520,0,0,1,1
521,0,0,1,1
522,1,0,1,1
523,1,0,1,1
524,0,0,1,1
525,0,0,1,1
526,1,1,0,1
527,0,0,1,1
528,0,0,1,1
529,1,0,1,1
530,1,0,1,1
531,0,0,1,1
532,0,0,1,1
533,1,1,0,1
534,0,1,0,1
535,1,0,1,1
536,1,0,1,1
537,1,0,1,1
