,8,6,5,4,3,1
0,0,0,0,1,1,0
1,0,1,1,1,1,1
2,1,0,0,1,1,0
3,0,1,0,1,1,0
4,0,1,0,1,1,0
5,0,1,1,1,1,0
6,0,1,1,1,0,1
7,0,1,1,1,1,1
8,1,0,0,1,0,0
9,1,0,0,1,1,0
10,1,1,0,1,1,0
11,0,1,0,1,1,0
12,0,1,0,1,1,0
13,1,0,0,1,1,0
14,0,1,1,1,1,0
15,1,1,1,1,0,1
16,1,0,0,1,1,0
17,1,1,1,1,1,1
18,1,1,1,1,0,1
19,1,1,0,1,1,0
20,0,1,0,1,1,0
21,0,1,1,1,1,1
22,1,1,0,1,1,0
23,1,1,0,1,0,0
24,1,0,0,1,1,0
25,0,1,1,0,1,1
26,1,1,0,1,0,1
27,1,0,0,1,1,0
28,1,1,0,1,1,0
29,1,1,1,1,1,1
30,1,1,1,1,1,0
31,0,1,0,1,1,0
32,1,0,0,1,0,0
33,1,1,0,1,1,0
34,0,0,0,1,1,1
35,1,1,1,1,1,1
36,1,1,0,1,1,0
37,1,1,0,1,1,0
38,0,0,1,0,1,1
39,1,1,0,1,1,0
40,1,1,1,1,1,0
41,1,0,0,1,1,0
42,1,0,0,1,1,1
43,1,0,0,1,1,0
44,0,1,1,1,1,0
45,1,1,1,1,1,1
46,1,0,0,1,1,0
47,0,1,0,1,1,0
48,0,1,1,1,1,0
49,1,0,0,1,1,1
50,1,1,1,1,1,1
51,1,1,0,1,0,0
52,0,1,1,1,1,1
53,0,0,0,1,1,0
54,1,1,1,1,0,1
55,0,1,1,1,1,1
56,0,1,0,1,1,0
57,1,1,1,1,0,1
58,1,0,0,1,1,1
59,1,0,1,1,1,1
60,1,1,1,1,1,1
61,0,1,0,0,1,0
62,0,0,0,1,1,0
63,1,0,0,1,0,0
64,0,0,0,0,0,1
65,1,1,1,1,1,1
66,1,0,0,1,1,0
67,0,0,0,1,1,0
68,0,1,0,0,0,0
69,0,1,1,1,1,0
70,0,1,0,1,1,0
71,1,1,0,1,1,0
72,1,1,0,1,1,1
73,1,1,1,1,1,1
74,1,1,0,1,1,0
75,1,1,0,1,1,0
76,1,0,0,1,0,0
77,0,1,0,1,1,0
78,0,1,0,1,1,1
79,1,1,1,1,1,1
80,1,1,0,1,1,0
81,1,1,1,1,0,0
82,1,1,0,1,1,1
83,0,0,0,1,1,0
84,1,0,0,0,0,0
85,1,0,0,1,1,0
86,1,1,0,1,0,0
87,0,1,1,1,1,1
88,1,1,1,1,0,1
89,1,1,0,1,0,0
90,1,1,1,1,1,1
91,1,1,0,1,0,0
92,1,0,0,1,0,0
93,1,0,0,1,1,0
94,0,0,1,1,1,1
95,0,0,0,0,1,0
96,0,1,0,1,1,0
97,1,0,0,1,1,0
98,1,1,0,1,1,0
99,1,1,0,1,0,0
100,1,1,1,1,0,1
101,0,1,0,1,1,0
102,1,1,1,1,1,1
103,1,1,1,1,1,1
104,0,0,0,1,1,0
105,1,1,1,1,0,1
106,1,0,0,1,1,0
107,0,1,1,1,1,1
108,0,1,0,1,1,0
109,1,0,0,1,1,0
110,1,1,1,1,1,1
111,0,1,0,1,1,0
112,1,1,0,1,1,0
113,1,0,0,1,1,0
114,1,1,0,1,1,0
115,1,1,1,1,1,1
116,1,0,0,1,1,0
117,0,1,0,1,1,1
118,1,1,0,1,1,0
119,1,0,0,1,1,1
120,1,0,0,1,1,0
121,0,1,0,1,1,1
122,1,0,0,1,1,0
123,1,0,0,1,1,0
124,1,1,1,1,0,1
125,1,0,0,1,1,0
126,1,1,1,1,0,1
