,10,8,7,6,5,4,2,1
0,0,1,1,1,1,0,1,1
1,1,0,0,1,0,1,1,1
2,0,1,1,1,1,0,0,1
3,1,1,1,1,0,1,1,0
4,0,1,1,1,1,0,0,1
5,1,1,1,0,0,0,0,0
6,0,1,1,0,0,0,0,1
7,1,1,1,1,1,1,1,1
8,1,1,1,1,0,1,0,1
9,1,0,0,1,0,1,0,1
10,1,0,0,1,0,1,1,1
11,1,0,0,1,0,1,1,0
12,1,0,0,1,0,1,1,1
13,1,1,1,0,0,1,0,1
14,1,0,0,1,0,1,1,1
15,0,1,1,1,0,0,0,0
16,0,0,1,0,1,0,1,1
17,1,0,0,1,0,1,1,1
18,1,1,1,1,0,1,1,1
19,1,1,1,1,1,0,1,1
20,1,1,1,1,0,0,0,0
21,1,0,0,1,1,1,1,1
22,1,0,0,1,0,1,1,1
23,1,0,0,1,0,1,1,1
24,1,1,1,0,0,1,0,0
25,0,0,1,1,1,0,0,1
26,1,1,1,1,0,1,1,1
27,0,1,1,0,1,0,1,1
28,1,0,0,1,0,1,1,1
29,1,1,1,1,0,1,0,0
30,1,0,1,1,0,1,0,1
31,1,1,1,1,0,1,0,1
32,1,1,1,1,1,0,0,1
33,1,0,0,1,0,1,1,1
34,1,0,0,1,0,0,1,0
35,0,0,0,1,0,0,1,1
36,0,1,1,1,1,0,0,0
37,0,1,1,1,0,0,0,1
38,1,1,1,1,1,1,0,1
39,1,1,1,1,0,1,0,1
40,1,1,1,1,1,0,0,1
41,1,1,1,1,0,1,0,0
42,1,1,1,1,0,1,0,1
43,1,0,0,1,0,1,1,1
44,1,0,1,1,1,0,1,1
45,1,0,0,1,0,1,0,1
46,0,1,1,1,1,0,0,1
47,1,0,1,0,0,1,1,1
48,1,0,0,1,0,1,1,0
49,1,1,1,1,0,1,0,1
50,1,0,0,1,0,1,1,1
51,1,0,0,1,0,1,1,1
52,1,0,0,1,0,1,1,1
53,1,1,1,1,0,1,0,1
54,0,1,1,1,1,0,0,1
55,0,1,1,1,1,0,1,1
56,1,1,1,1,0,1,1,1
57,0,0,0,1,1,0,1,1
58,1,1,1,1,0,1,1,1
59,1,1,1,1,1,1,1,1
60,1,1,1,1,0,1,0,0
61,1,0,0,1,0,1,1,1
62,1,1,1,1,0,1,1,1
63,1,0,0,1,0,1,1,1
64,0,1,1,1,1,0,1,1
65,1,0,0,1,0,1,1,1
66,1,1,1,1,0,0,0,0
67,1,0,0,1,0,1,1,1
68,1,1,1,1,0,0,0,0
69,1,0,0,1,0,1,1,1
70,1,0,0,1,0,1,1,1
71,1,0,0,1,0,1,0,1
72,1,0,0,1,0,1,1,1
73,1,0,1,1,0,1,1,1
74,1,0,0,1,0,1,1,1
75,1,1,1,1,0,1,1,1
76,1,0,0,1,0,1,1,1
77,1,1,1,1,0,1,0,1
78,1,1,1,1,0,1,0,1
79,1,0,0,1,0,1,1,1
80,0,0,0,1,0,1,1,1
81,1,1,1,1,0,1,1,1
82,0,1,1,1,1,0,1,1
83,0,0,0,1,1,0,1,1
84,1,0,0,1,0,1,1,1
85,0,0,1,1,1,0,1,1
86,1,1,1,1,0,1,0,0
87,1,0,0,1,0,1,1,0
88,0,1,1,1,1,0,1,1
89,1,1,1,0,0,1,0,1
90,1,0,0,1,0,1,1,1
91,1,0,0,1,0,1,1,1
92,0,0,0,1,1,0,1,1
93,1,1,1,1,0,1,1,1
94,1,1,1,1,1,0,1,1
95,1,1,1,1,0,1,1,1
96,0,0,0,1,0,1,1,0
97,1,0,0,1,0,1,0,1
98,1,1,1,1,1,0,0,1
99,1,0,0,1,0,1,1,1
100,1,1,1,1,1,0,0,1
101,0,0,0,1,0,1,1,0
102,1,1,1,1,0,1,1,1
103,0,1,1,1,1,0,1,1
104,1,1,1,0,0,1,0,1
