,4,3,2,1
0,0,0,0,1
1,1,1,1,1
2,1,1,0,0
3,1,1,0,0
4,1,1,1,1
5,0,0,0,1
6,1,1,0,1
7,1,1,0,0
8,1,1,0,0
9,1,1,1,1
10,1,1,0,1
11,1,1,0,0
12,1,1,1,1
13,1,0,1,0
14,0,0,0,1
15,1,1,0,0
16,1,0,0,1
17,1,1,0,0
18,1,1,1,1
19,1,1,0,1
20,1,1,1,1
21,0,0,0,1
22,0,0,0,1
23,1,1,1,1
24,1,1,1,1
25,1,1,0,0
26,1,1,1,1
27,1,1,0,1
28,1,0,1,1
29,1,1,1,1
30,1,1,1,1
31,0,0,0,1
32,1,1,0,0
33,1,1,0,1
34,1,1,1,1
35,1,1,1,1
36,1,1,0,1
37,1,0,0,1
38,1,1,1,1
39,1,1,1,1
40,1,1,1,1
41,1,1,1,1
42,1,1,0,0
43,1,1,0,0
44,1,1,1,1
45,1,0,0,1
46,1,1,0,0
47,1,1,1,1
48,1,1,0,0
49,1,0,1,1
50,1,1,0,0
51,1,1,1,1
52,1,1,0,0
53,1,1,0,1
54,1,1,1,1
55,1,1,0,0
56,1,1,1,1
57,1,0,0,1
58,1,1,0,0
59,1,1,1,1
60,1,1,1,1
61,1,1,0,0
62,1,1,1,1
63,1,1,0,0
64,1,1,0,1
65,1,1,0,0
66,1,1,1,1
67,1,1,0,0
68,1,0,0,1
69,1,1,1,1
70,1,1,1,1
71,1,1,1,1
72,1,1,1,1
73,1,1,1,1
74,1,1,1,1
75,1,1,0,0
76,1,1,1,1
77,1,1,0,1
78,1,1,0,0
79,1,0,0,1
80,1,0,0,1
81,1,1,0,1
82,1,1,0,0
83,1,1,0,0
84,1,0,0,1
85,1,1,0,1
86,1,1,0,0
87,1,1,1,1
88,1,1,1,1
89,1,1,1,1
90,1,1,0,1
91,1,0,0,1
92,0,0,0,1
93,1,1,1,1
94,0,0,0,1
95,0,1,1,1
96,1,1,0,0
97,1,1,1,1
98,1,1,0,0
99,1,0,0,1
100,1,1,0,0
101,1,1,1,1
102,1,0,0,1
103,1,1,0,0
104,1,1,1,1
105,1,0,0,1
106,1,1,1,1
107,1,1,0,0
108,1,1,1,1
109,1,1,0,1
110,1,1,0,0
111,1,1,0,0
112,1,1,1,1
113,1,0,0,1
114,1,1,0,1
115,1,1,1,1
116,1,1,1,1
117,1,1,0,0
118,0,0,1,1
119,1,0,1,1
120,0,0,1,1
121,1,0,0,1
122,1,1,0,0
123,1,1,1,1
124,1,1,1,1
125,1,1,0,0
126,1,1,0,0
127,1,1,0,0
128,1,1,1,1
129,1,1,1,1
130,1,1,1,1
131,1,1,0,1
132,1,1,1,1
133,1,1,1,1
134,1,1,1,1
135,1,1,0,0
136,0,1,1,1
137,1,0,0,1
138,1,0,0,1
