,6,5,4,2,1,0
0,1,0,0,0,0,0
1,0,1,1,1,0,0
2,1,0,0,1,1,1
3,1,0,1,1,0,1
4,1,1,1,1,1,1
5,1,0,1,0,0,1
6,1,1,0,0,0,0
7,1,1,1,0,0,0
8,1,1,1,1,1,1
9,1,0,1,1,1,1
10,1,0,1,1,1,0
11,1,0,0,1,1,1
12,1,0,0,1,1,0
13,1,1,1,0,1,1
14,1,0,1,1,1,1
15,1,0,0,1,1,0
16,1,0,0,1,0,1
17,1,0,1,1,0,1
18,1,0,1,0,1,0
19,1,0,0,0,1,1
20,1,0,1,1,1,1
21,1,0,0,1,1,1
22,1,0,1,0,1,1
23,1,0,0,1,1,0
24,1,0,1,1,1,1
25,1,1,0,0,0,0
26,1,0,0,0,1,0
27,1,0,1,0,1,0
28,1,0,0,1,1,1
29,1,0,0,0,1,1
30,1,0,0,1,1,1
31,1,0,0,1,0,1
32,0,1,1,1,0,0
33,1,0,0,1,1,1
34,1,0,1,1,1,0
35,0,0,1,1,0,0
36,1,0,1,0,1,0
37,1,0,0,1,0,1
38,1,0,1,0,1,1
39,1,1,1,0,0,0
40,1,0,0,0,0,0
41,1,0,0,1,1,1
42,1,0,1,1,1,1
43,1,0,1,1,1,1
44,1,0,0,1,1,1
45,1,0,0,1,1,1
46,1,0,0,0,0,1
47,0,1,1,1,1,1
48,1,0,0,0,1,0
49,1,0,1,0,1,1
50,1,0,1,0,1,0
51,1,1,1,1,0,1
52,1,1,1,1,0,0
53,1,0,0,1,1,1
54,1,0,0,1,0,1
55,1,1,0,1,1,1
56,1,0,0,1,1,1
57,1,0,1,1,1,1
58,1,0,0,0,1,0
59,1,1,1,1,1,1
60,1,1,0,0,1,1
61,1,0,0,1,1,0
62,1,0,1,1,1,1
63,1,0,0,1,0,1
64,0,0,1,1,1,0
65,1,1,1,1,1,1
66,1,0,0,1,1,0
67,1,0,1,0,1,0
68,1,1,1,1,1,1
69,0,1,1,1,0,0
70,1,0,1,1,1,1
71,1,0,1,0,1,0
72,0,1,1,1,0,1
73,1,0,0,0,1,0
74,1,0,1,1,1,1
75,1,1,1,1,0,0
76,1,0,1,0,0,0
77,1,1,1,1,1,1
78,1,0,0,1,1,1
79,1,0,0,1,0,1
80,1,1,1,1,1,1
81,1,1,1,1,1,1
82,1,0,0,1,1,1
83,1,0,0,1,1,0
84,1,0,0,1,1,1
85,1,1,1,1,1,1
86,1,0,0,1,1,0
87,1,0,0,1,1,1
88,0,1,1,1,0,0
89,1,0,1,1,1,1
90,1,0,1,0,1,0
91,1,0,0,0,1,1
92,1,0,0,0,1,1
93,1,0,1,1,0,1
94,1,1,1,1,1,1
95,1,0,0,1,0,1
96,1,0,0,1,1,1
97,1,0,0,1,1,1
98,1,0,0,1,0,1
99,1,0,1,0,0,0
100,1,0,0,0,1,0
101,1,1,1,1,1,1
102,1,0,0,1,1,1
103,1,1,1,0,0,0
104,1,0,1,0,0,0
105,1,0,1,0,0,1
106,1,0,1,1,1,1
107,0,1,1,0,0,0
108,1,1,1,1,0,1
109,0,1,1,1,0,0
110,1,0,1,1,1,0
111,1,0,0,0,1,1
112,0,1,1,1,0,0
113,1,0,0,0,1,0
114,1,0,0,0,1,0
115,0,1,1,1,0,0
116,1,0,0,1,1,1
117,1,1,1,1,0,0
118,1,0,0,0,1,1
119,1,0,0,1,1,1
120,1,0,1,1,1,1
121,0,1,1,1,0,0
122,1,0,1,1,1,1
123,1,0,0,1,1,1
124,1,1,1,1,1,1
125,1,0,1,0,0,0
126,1,0,0,0,1,1
127,1,0,0,0,1,0
128,1,0,0,1,1,1
129,1,1,1,1,0,1
130,0,1,1,1,0,0
131,0,1,1,1,0,0
132,0,1,1,0,0,0
133,0,1,1,1,0,0
134,1,1,1,0,1,1
135,0,0,1,1,1,0
136,1,0,1,1,1,1
137,1,0,0,0,1,1
138,1,0,1,1,1,1
139,1,1,1,1,1,1
140,1,0,0,1,1,1
141,1,1,0,0,1,1
142,1,0,0,0,1,0
143,1,0,1,1,1,1
144,1,1,1,1,0,0
145,1,0,1,1,1,1
146,1,0,1,1,1,1
147,1,1,1,1,1,1
148,1,0,0,0,1,1
149,1,0,0,1,1,1
150,1,1,1,0,1,1
151,0,1,1,1,0,0
152,1,0,0,1,1,1
153,1,0,0,1,0,1
154,1,0,0,1,1,0
155,1,0,1,1,1,0
156,1,0,0,1,1,1
157,1,0,0,1,1,1
158,1,0,1,0,1,1
159,1,1,1,0,0,0
160,1,1,0,0,0,0
161,1,0,1,1,1,1
162,1,0,0,1,1,1
163,1,0,1,0,1,1
164,1,1,1,1,1,1
165,1,0,1,1,0,1
166,1,0,1,1,0,1
167,1,0,1,1,1,1
168,1,0,1,1,1,1
169,1,1,1,1,1,1
170,0,1,1,1,0,0
171,1,0,1,1,1,1
172,1,0,0,0,0,0
173,1,0,0,1,0,1
174,1,0,0,1,1,1
175,1,0,0,0,1,0
176,1,1,1,0,0,1
177,0,1,1,1,0,0
178,1,0,0,1,1,1
179,1,0,0,1,1,1
180,1,1,1,0,0,0
181,1,0,0,1,1,0
182,1,0,0,1,1,1
183,1,0,0,0,1,1
184,1,0,0,1,1,1
185,1,0,1,0,1,0
186,1,0,0,0,1,0
187,1,0,0,0,1,0
188,1,0,0,1,1,1
189,1,1,1,0,0,0
190,1,0,0,0,1,1
191,1,1,1,1,1,1
192,1,0,0,1,0,1
193,1,0,1,0,1,1
194,1,0,0,0,1,1
195,1,0,1,1,0,0
196,0,1,1,1,0,0
197,0,1,1,1,0,0
198,1,1,0,0,1,1
199,1,0,1,1,1,1
200,1,0,0,1,1,1
201,1,1,1,0,1,0
202,1,1,1,0,0,0
203,1,0,0,1,1,1
204,1,0,0,0,1,1
205,1,0,0,1,1,1
206,1,0,0,1,1,0
207,1,0,0,1,1,0
208,1,1,1,0,1,1
209,1,0,0,1,0,1
210,1,1,0,1,1,1
211,1,0,0,1,1,1
212,1,0,0,1,0,1
213,1,1,1,1,1,1
214,1,0,0,0,1,1
215,1,0,1,1,0,1
216,1,1,0,1,1,1
217,1,0,0,1,1,1
218,1,0,0,1,1,1
219,1,0,0,0,0,1
220,1,1,1,1,1,1
221,1,1,1,0,0,0
222,1,0,0,0,1,1
223,1,0,1,1,1,0
224,1,0,0,1,1,0
225,1,1,0,0,0,0
226,1,0,0,1,0,1
227,1,0,0,0,1,0
228,1,0,1,1,1,1
229,1,1,0,1,0,0
230,1,1,0,1,1,1
231,0,1,1,0,0,0
232,1,0,0,0,0,1
233,1,0,0,1,0,1
