,6,5,4,3,2,1,0
0,1,0,0,1,1,1,1
1,0,1,1,1,0,1,1
2,0,0,1,1,0,1,1
3,1,0,0,1,0,1,1
4,1,0,0,1,0,1,1
5,1,0,1,1,1,1,1
6,1,0,1,0,1,0,0
7,0,1,0,0,1,0,0
8,1,0,1,1,1,0,0
9,1,0,1,0,0,0,0
10,0,1,1,0,1,1,1
11,1,0,1,1,1,1,1
12,0,1,1,0,1,0,0
13,1,0,1,1,0,1,1
14,1,1,0,1,1,1,1
15,1,0,1,1,1,1,1
16,0,1,1,0,1,0,0
17,0,1,1,0,1,0,0
18,1,0,1,1,1,1,1
19,0,1,1,0,1,0,0
20,0,1,0,0,1,0,0
21,0,1,1,0,1,0,0
22,1,0,1,1,1,1,1
23,1,0,1,0,1,0,0
24,0,1,1,0,1,0,0
25,0,0,0,1,0,1,1
26,1,0,1,0,0,0,0
27,1,1,1,0,1,0,0
28,1,0,0,1,1,1,1
29,1,0,0,1,0,1,1
30,1,0,1,1,1,1,1
31,0,1,1,0,0,0,0
32,0,1,0,0,1,0,0
33,0,0,1,0,1,0,0
34,0,1,1,0,1,0,0
35,0,1,1,0,1,0,0
36,0,0,1,1,1,1,1
37,1,0,1,1,1,1,1
38,1,0,1,1,1,1,1
39,1,0,1,0,1,0,0
40,1,0,1,1,1,1,0
41,1,0,1,1,1,1,1
42,1,1,0,1,1,1,1
43,1,0,1,1,0,1,1
44,0,1,1,0,1,0,0
45,0,0,1,1,1,1,1
46,1,0,0,1,1,1,1
47,1,0,1,1,0,1,1
48,1,0,0,0,1,0,0
49,0,0,1,0,1,1,1
50,1,0,1,0,1,0,0
51,1,0,1,1,1,1,1
52,0,1,0,1,1,1,1
53,0,1,0,0,0,0,0
54,1,0,1,0,0,0,0
55,0,0,1,1,0,1,1
56,1,0,1,1,1,1,1
57,1,0,1,1,1,1,0
58,0,1,1,0,1,1,1
59,0,1,0,0,1,0,0
60,1,1,1,0,1,1,1
61,0,0,1,0,1,0,0
62,1,0,1,1,0,1,1
63,0,1,0,0,1,1,1
64,1,1,0,0,1,0,0
65,0,0,1,1,1,1,1
66,0,1,0,1,0,1,1
67,1,0,1,1,1,1,1
68,0,0,1,1,1,1,1
69,1,0,0,1,1,1,1
70,0,0,1,1,0,1,1
71,1,0,1,1,1,1,1
72,0,0,1,1,1,0,0
73,1,0,1,1,1,1,1
74,0,1,0,0,1,0,0
75,0,0,1,1,1,1,1
76,0,1,1,0,0,0,0
77,1,0,1,1,1,1,1
78,1,0,0,1,1,1,1
79,0,0,1,1,0,1,1
80,0,1,0,0,1,0,0
81,1,0,1,0,0,1,1
82,1,1,0,0,1,0,0
83,0,1,1,0,1,0,0
84,0,1,0,0,1,0,0
85,1,0,1,1,1,1,1
86,1,0,0,1,0,1,1
87,0,1,1,0,1,1,1
88,1,1,0,0,1,1,1
89,1,0,0,1,1,1,1
90,1,0,1,1,1,1,1
91,1,0,1,1,1,1,1
92,0,1,1,0,1,0,0
93,0,1,0,1,1,1,1
94,1,0,1,1,0,1,1
95,0,1,1,0,0,0,0
96,0,1,1,0,1,1,1
97,1,0,1,1,0,1,1
98,1,1,0,1,1,1,1
99,1,0,1,1,0,1,1
100,0,1,1,0,1,0,0
101,1,0,0,1,1,1,1
102,0,1,0,0,1,0,0
103,0,1,1,0,1,1,1
104,0,1,1,0,1,0,0
105,1,0,0,1,1,1,1
106,1,0,0,1,0,1,1
107,1,1,1,0,0,0,0
108,0,1,1,0,0,0,0
109,0,1,1,0,1,0,0
110,1,0,1,0,0,0,0
111,1,0,1,1,1,1,1
112,1,0,1,1,1,1,1
113,0,0,0,1,0,1,1
114,1,0,1,0,1,0,0
115,1,1,1,0,0,0,0
116,0,1,0,1,1,1,1
117,0,1,1,0,1,0,0
118,0,0,1,0,1,0,0
119,1,0,1,0,1,0,0
120,1,0,1,1,1,1,1
121,1,1,0,0,0,0,0
122,1,0,1,1,0,1,1
123,1,0,1,0,1,0,0
124,1,0,1,0,0,0,0
125,0,0,0,1,0,1,1
126,1,0,1,1,0,1,1
127,0,1,1,0,0,0,0
128,0,0,1,1,1,1,1
129,1,0,1,1,0,1,1
130,1,0,1,1,0,1,1
131,0,0,1,0,1,0,0
132,0,1,1,1,1,1,1
133,0,0,0,1,0,1,1
134,0,1,0,0,1,0,0
135,1,0,0,1,1,1,1
136,1,0,1,1,1,1,1
137,1,0,0,1,1,1,1
138,1,0,1,1,1,0,0
139,0,1,0,0,0,0,0
140,1,0,1,1,0,1,1
141,1,0,1,1,1,1,1
142,0,1,0,0,1,0,0
143,1,0,1,1,1,1,1
144,0,1,0,1,1,1,1
145,0,1,0,0,1,0,0
146,0,1,1,0,1,0,0
147,1,0,0,1,1,1,1
148,1,0,1,1,1,1,1
149,1,0,1,1,1,1,1
150,0,1,0,0,1,0,0
151,1,1,1,0,1,1,1
152,0,1,1,0,0,0,0
153,1,0,0,1,0,1,1
154,0,0,0,1,1,1,1
155,0,1,0,0,1,0,0
156,1,0,1,1,0,1,1
157,0,1,1,1,0,1,1
158,1,0,0,1,1,1,1
159,0,0,0,1,1,1,1
160,0,1,0,0,0,0,0
161,1,0,1,0,0,0,0
162,1,1,1,0,1,1,1
163,1,0,1,1,1,1,1
164,0,1,1,0,1,0,0
165,1,0,1,1,0,1,1
166,1,0,1,1,0,1,1
167,1,0,1,0,1,0,0
168,1,0,1,0,1,0,0
169,1,0,1,1,1,1,1
170,1,0,1,1,1,1,1
171,0,1,1,0,1,0,0
172,1,0,1,0,0,0,0
173,1,1,0,0,1,1,1
174,1,0,1,1,1,1,1
175,0,1,0,1,0,1,1
176,1,0,1,1,0,1,1
177,0,0,1,1,1,1,1
178,0,1,1,0,1,0,0
179,0,1,1,0,1,0,0
180,0,1,1,0,0,0,0
181,0,1,0,0,1,1,1
182,0,1,1,0,1,0,0
183,1,1,0,0,0,1,1
184,0,1,1,0,1,0,0
185,0,1,1,0,1,0,0
186,1,0,1,1,1,1,1
187,1,0,0,1,1,1,1
188,1,0,1,0,1,1,1
189,0,1,1,0,1,0,0
190,1,0,1,1,0,1,1
191,0,1,1,0,1,0,0
192,1,0,1,0,1,0,0
193,1,0,1,0,0,0,0
194,1,0,1,0,0,0,1
195,1,0,0,1,0,1,1
196,1,0,1,1,1,1,1
197,1,0,0,1,1,1,1
198,1,0,0,1,0,1,1
199,1,0,1,0,1,0,0
200,0,1,0,0,1,0,0
201,1,1,0,0,1,0,0
202,1,0,1,0,1,1,1
203,1,0,1,1,1,1,1
204,0,1,0,0,0,0,1
205,1,0,1,1,0,1,1
206,0,1,1,0,0,0,0
207,1,0,1,1,0,1,1
208,1,0,1,1,0,1,1
209,1,0,1,1,0,1,1
210,1,0,1,1,1,1,1
211,0,1,0,0,1,0,0
212,1,1,1,0,1,1,1
213,0,1,0,1,1,0,0
214,0,1,1,0,1,0,0
215,1,1,0,1,1,1,1
216,0,1,1,0,1,0,0
217,0,1,0,0,1,0,0
218,1,0,1,1,0,1,1
219,1,1,1,0,1,0,0
220,0,0,1,1,0,1,1
221,1,0,1,1,0,1,1
222,0,1,1,0,1,0,0
223,1,0,1,1,1,1,1
224,0,1,1,0,0,0,0
225,1,0,1,1,1,1,1
226,0,1,0,0,1,1,1
227,0,1,0,0,1,0,0
228,0,1,0,0,1,1,1
229,0,1,1,0,1,1,1
230,0,1,1,0,1,0,0
231,0,1,1,0,1,1,1
232,1,0,1,1,1,1,1
233,0,1,0,0,0,0,0
234,0,1,0,0,1,0,0
235,1,0,1,1,1,1,1
236,0,1,1,0,1,0,0
237,0,1,1,0,1,0,0
238,0,1,0,0,1,0,0
239,0,1,1,0,1,1,1
240,1,0,1,1,1,1,1
241,1,0,1,1,1,1,1
242,1,0,0,1,1,1,1
243,1,0,1,0,1,0,0
244,1,0,1,1,1,1,1
245,1,0,1,1,1,1,1
246,1,0,1,0,1,0,0
247,1,0,1,1,1,1,1
248,1,0,1,1,1,1,1
249,1,1,0,0,1,0,0
250,0,0,1,1,0,1,1
251,0,1,0,0,0,0,0
252,1,0,1,1,1,1,1
253,1,0,1,1,1,1,1
254,1,0,1,0,1,1,1
255,1,0,1,1,1,1,1
256,0,1,0,1,1,0,0
257,0,0,1,1,1,1,1
258,0,1,1,0,1,0,0
259,1,0,1,1,0,1,1
260,1,0,1,1,1,1,1
261,1,0,1,1,1,1,1
262,0,1,0,0,1,0,0
263,1,0,0,1,1,1,1
264,1,0,1,1,1,1,1
265,1,0,1,1,1,1,1
266,1,0,0,1,1,1,1
267,1,0,1,1,0,1,1
268,1,1,1,0,1,0,0
269,1,0,1,1,1,1,1
270,1,0,1,1,0,1,1
271,1,0,1,0,1,0,0
272,0,1,0,0,0,0,0
273,1,0,1,1,0,1,1
274,0,1,1,0,0,0,0
275,1,0,1,1,1,1,1
276,1,0,1,1,1,1,1
277,1,1,1,0,1,1,1
278,0,1,1,0,0,0,0
279,1,0,0,1,1,1,1
280,1,0,1,1,1,1,1
281,1,1,1,0,1,0,0
282,1,0,0,1,1,1,1
283,0,1,1,0,0,1,1
284,1,0,0,1,1,1,1
285,1,0,1,1,1,1,1
286,1,0,0,1,1,1,1
287,0,1,1,0,0,1,1
288,0,0,1,0,0,0,0
289,0,0,1,1,0,1,1
290,1,0,1,0,1,0,0
291,0,0,1,1,0,1,1
292,1,0,1,1,1,1,1
293,0,0,1,1,1,1,1
294,1,0,1,0,1,0,0
295,0,1,1,0,1,0,0
296,1,0,1,1,1,1,1
297,0,1,0,0,1,0,0
298,1,1,1,0,1,0,0
299,1,1,1,0,1,1,1
300,1,0,0,1,1,1,1
301,1,0,0,1,1,1,1
302,1,0,1,1,0,1,1
303,0,1,0,0,0,1,1
304,1,1,1,0,1,1,1
305,0,1,1,0,0,0,0
306,1,0,1,1,1,1,1
307,0,1,1,0,1,1,1
308,0,1,1,0,1,0,1
309,0,0,0,1,0,1,1
310,1,0,1,1,1,1,1
311,1,0,1,1,1,1,1
312,0,1,0,0,1,0,0
313,0,1,1,0,0,0,0
314,0,1,0,0,1,0,0
315,0,1,1,0,0,0,0
316,0,1,1,0,1,0,1
317,0,1,1,1,0,1,1
318,1,0,1,0,1,1,1
319,1,1,1,0,1,0,0
320,1,0,1,1,0,1,1
321,0,0,1,0,1,0,0
322,0,0,1,0,1,0,0
323,0,1,0,0,1,0,0
324,0,1,0,0,1,0,0
325,0,1,1,0,0,0,0
326,0,0,1,1,1,1,1
327,1,0,1,1,0,1,1
328,1,0,0,1,1,1,1
329,1,0,1,1,1,1,1
330,0,1,0,0,1,0,0
331,1,0,1,1,0,1,1
332,0,1,1,0,1,1,1
333,1,1,1,0,1,1,1
334,1,0,0,1,1,0,1
335,0,1,0,0,1,0,0
336,1,0,0,1,0,1,1
337,1,1,1,0,1,0,0
338,1,0,1,0,0,0,0
339,1,1,0,0,1,1,1
340,1,0,0,1,1,1,1
341,1,0,1,1,0,1,1
342,1,0,0,1,1,1,1
343,0,1,0,1,1,0,0
344,0,1,0,1,1,1,1
345,1,0,1,1,0,1,1
346,1,0,1,0,0,0,0
347,0,1,0,0,1,0,0
348,1,0,1,1,1,1,1
349,0,0,1,1,1,1,1
350,1,1,0,0,0,0,0
351,0,1,1,0,1,0,0
352,0,0,0,1,1,1,1
353,1,0,1,0,0,0,0
354,1,0,1,1,1,1,1
355,1,1,0,0,1,1,1
356,0,1,0,0,1,0,0
357,1,0,1,1,0,1,1
358,0,1,1,1,1,1,1
359,1,0,0,1,0,1,1
360,1,0,1,1,0,1,1
361,0,1,1,0,0,0,0
362,1,0,1,0,0,0,0
363,1,0,1,1,1,1,1
364,0,1,1,0,1,0,0
365,1,0,1,1,1,1,1
366,0,0,1,0,0,0,0
367,1,0,0,1,1,1,1
368,0,1,1,0,1,1,1
369,0,1,0,0,1,0,0
370,0,1,1,0,1,0,0
371,1,0,1,1,0,1,1
372,0,0,1,0,0,0,0
373,1,1,0,1,0,1,1
374,0,1,0,0,1,0,0
375,0,1,1,0,1,0,0
376,0,1,0,0,1,0,0
377,0,1,0,0,1,1,1
378,1,0,1,1,1,1,1
379,0,0,1,1,0,1,1
380,0,0,0,1,0,1,1
381,1,0,1,1,1,1,1
382,0,1,1,0,1,0,0
383,1,0,1,1,1,1,1
384,1,0,1,1,1,1,1
385,1,1,0,0,1,0,0
386,1,0,1,1,0,1,1
387,1,1,1,0,1,1,1
388,1,0,1,1,1,1,1
389,1,0,1,1,1,1,1
390,1,0,1,1,1,1,1
391,1,0,1,0,1,0,0
392,1,0,1,0,1,0,0
393,1,0,1,1,1,1,1
394,0,1,0,0,1,0,0
395,1,0,1,1,1,1,1
396,1,0,1,1,0,1,1
397,1,0,1,1,1,1,1
398,0,1,1,0,1,1,1
399,1,0,1,1,1,1,1
400,1,0,1,1,1,1,1
401,1,0,1,1,1,1,1
402,1,0,1,1,1,1,1
403,1,0,1,0,1,1,1
404,1,0,0,1,1,1,1
405,0,1,0,1,1,0,0
406,0,1,0,1,1,1,1
407,0,1,0,0,1,0,0
408,1,0,1,1,1,1,1
409,0,0,0,1,1,1,1
410,1,0,1,1,1,1,1
411,0,0,1,1,1,1,1
412,0,1,0,0,1,0,0
413,0,1,0,0,1,1,1
414,1,0,0,1,1,1,1
415,0,1,1,0,0,0,0
416,0,1,0,0,1,0,0
417,1,0,1,1,0,1,1
418,0,1,0,0,1,0,0
419,1,0,1,1,1,1,1
420,1,0,1,1,1,1,1
421,0,0,1,1,1,1,1
422,0,1,0,0,1,0,0
423,0,1,0,0,1,0,0
424,0,0,1,1,1,1,1
425,1,0,1,0,1,0,0
426,1,0,0,1,1,1,1
427,1,0,0,1,1,1,1
428,1,0,1,1,1,0,1
429,1,0,1,1,1,1,1
430,0,1,1,0,1,1,1
431,1,1,0,0,1,0,0
432,1,0,1,1,1,1,1
433,1,1,1,0,0,1,1
434,1,1,0,0,1,0,0
435,1,1,0,0,1,1,1
436,0,1,1,0,1,0,0
437,1,0,1,1,1,1,1
438,0,1,0,1,0,1,1
439,0,0,1,1,0,1,1
440,1,0,1,0,1,0,0
441,0,0,1,1,0,1,1
442,0,0,0,1,0,1,1
443,0,0,1,1,1,1,1
