treewdith,bias_endo_treewdith,method,ace_l,pns_u,endo_treewdith,bias_treewdith,selector,ace_u,pns_l,model_path,ps1,trajectory_size_49,trajectory_size_48,trajectory_size_47,trajectory_size_46,trajectory_size_45,pns_11,trajectory_size_44,pns_12,trajectory_size_43,trajectory_size_42,pns_10,trajectory_size_41,pns_15,trajectory_size_40,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,time_ace,trajectory_size_59,trajectory_size_58,trajectory_size_57,trajectory_size_56,trajectory_size_55,trajectory_size_54,trajectory_size_53,trajectory_size_52,trajectory_size_51,trajectory_size_50,pns_70,trajectory_size_29,trajectory_size_28,trajectory_size_27,pns_73,trajectory_size_26,pns_74,trajectory_size_25,pns_71,trajectory_size_24,pns_72,trajectory_size_23,pns_77,trajectory_size_22,pns_78,trajectory_size_21,pns_75,trajectory_size_20,pns_76,pns_79,trajectory_size_39,trajectory_size_38,pns_62,trajectory_size_37,pns_63,trajectory_size_36,pns_60,trajectory_size_35,pns_61,trajectory_size_7,trajectory_size_34,pns_66,trajectory_size_6,trajectory_size_33,pns_67,trajectory_size_9,trajectory_size_32,pns_64,trajectory_size_8,trajectory_size_31,pns_65,trajectory_size_30,pns_68,pns_69,trajectory_size_1,trajectory_size_0,trajectory_size_3,trajectory_size_2,trajectory_size_5,trajectory_size_4,pns_51,pns_52,pns_50,pns_55,pns_56,pns_53,pns_54,pns_59,pns_57,pns_58,trajectory_size_19,trajectory_size_18,trajectory_size_17,trajectory_size_16,pns_40,trajectory_size_15,pns_41,trajectory_size_14,trajectory_size_13,trajectory_size_12,pns_44,trajectory_size_11,pns_45,trajectory_size_10,pns_42,pns_43,pns_48,pns_49,pns_46,pns_47,pns_30,trajectory_size_69,trajectory_size_68,trajectory_size_67,pns_33,trajectory_size_66,pns_34,trajectory_size_65,pns_31,trajectory_size_64,pns_32,trajectory_size_63,pns_37,trajectory_size_62,pns_38,trajectory_size_61,pns_35,trajectory_size_60,pns_36,trajectory_size_70,pns_39,trajectory_size_79,trajectory_size_78,pns_22,trajectory_size_77,pns_23,trajectory_size_76,pns_20,trajectory_size_75,pns_21,trajectory_size_74,pns_26,trajectory_size_73,pns_27,trajectory_size_72,pns_24,trajectory_size_71,pns_25,time_pns,pns_8,pns_9,pns_6,pns_28,pns_7,pns_29,pns_4,pns_5,pns_2,pns_3,pns_0,pns_1,sparents
3,,exact_data_based,-0.02778729840000005,0.10304520940000002,3,,false,-0.02778729840000005,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_1.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,EMCC,-0.027786903570171273,0.10298955942293982,3,,false,-0.0277577145291234,0.005647588624243611,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_1.uai,1.0,300,300,300,300,300,0.04170470361532315,300,0.09788549155571127,300,300,0.06312410992663695,300,0.07396363116480281,300,0.02801507657086874,0.03490659370948729,0.04389422341308891,0.020918877263772263,0.057212647430087776,0.007591367822944478,1699744.0,27.0,300,300,300,300,300,300,300,300,300,300,0.012403031610437994,300,300,300,0.022569729012442166,300,0.07001338990647532,300,0.07213864961322247,300,0.08748764322877958,300,0.02168710513649577,300,0.062161387923527225,300,0.06652287346394602,300,0.044717844014389795,0.05081961611551518,300,300,0.02190903677351607,300,0.024118313646797174,300,0.08540476120209667,300,0.08132788738468694,300,300,0.025529780255151596,300,300,0.0357692040959846,300,300,0.056895841384082185,300,300,0.04365746914440173,300,0.031318140690324806,0.06901023144527571,300,300,300,300,300,300,0.07449952225232148,0.07534287777068865,0.09623333197905909,0.04920744689905794,0.09070975841834947,0.09194369926447266,0.0989305832266574,0.050396815658275,0.05706191953141716,0.055910896680223865,300,300,300,300,0.01781582164205453,300,0.06728814104104819,300,300,300,0.06172219622463955,300,0.033236260139118935,300,0.0845979513140235,0.03690941232974652,0.02617431197767357,0.045064071425660004,0.08340227745686407,0.022346766396819748,0.05159704984841097,300,300,300,0.05206303377334562,300,0.07302557208639485,300,0.07413843676608978,300,0.10298955942293982,300,0.012166636271689677,300,0.07775086430958772,300,0.05722436648817558,300,0.07245563220987042,300,0.07355946364722596,300,300,0.04708455426224703,300,0.052005744796742685,300,0.08382143841766526,300,0.0524896283462189,300,0.05781034327608815,300,0.061445946368424834,300,0.043132468123860596,300,0.08990802378397969,75.0,0.08314253671358987,0.04497976918314352,0.005647588624243611,0.06828464836098569,0.09971256586873282,0.09011148769616503,0.01562784646624621,0.028661017196072457,0.030377794736448926,0.03868127709980288,0.06580706282928846,0.012193556250797339,
3,,EMCC,-0.8801323760446067,0.8472647918699551,3,,true,0.773872106766607,3.0271575931871007E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_1.uai,0.0,7,7,16,51,11,0.544454195379539,8,0.3102788112273952,17,23,0.10992658841055114,19,0.013747417260307973,9,5.683762284415896E-4,0.4578534329389393,0.08292419199880367,0.001011163528444839,0.2337394206860497,0.03635699429862298,2180.0,12.0,18,5,6,17,4,7,25,21,3,4,0.0022789792341958107,15,29,16,0.12798875810905913,7,0.3054911437018047,8,0.156143525867669,5,0.8472647918699551,6,4.994824735870158E-4,300,0.03972482278243286,5,0.05287611498273294,9,0.2836379124051787,0.020257976426062398,16,15,0.10117456836172473,159,0.01018706114069017,31,0.15261006972229657,5,0.12501676583145022,10,8,0.07954364175301874,7,7,0.025438078948288742,4,23,0.07601231525058635,30,2,0.15927503306875368,1,0.002134734637777543,0.001420961912574899,300,14,8,8,9,15,0.0665513633314687,0.18034040892575226,0.1572049454738213,0.15302194207337866,0.3363178100685942,0.23016564684940863,0.11031804866988346,0.6621726461590752,0.09912046853929034,0.7431678947626514,9,5,19,4,0.003537680264765296,16,3.0271575931871007E-4,2,15,300,0.22320369330669498,6,0.0978561141308519,5,0.16459331452583162,0.0715531823650307,0.0013473849715929897,0.1967761528064555,0.15729887886732477,0.0039746088732625475,0.10330388094177441,5,52,5,0.04709941451724379,10,0.2082490252045773,8,6.980866752780634E-4,5,0.16140492901734033,17,0.006306644174758922,11,0.11778612592046424,14,0.06559818533636459,16,0.061430088044244935,11,0.020578740889166884,14,9,0.058909071303335656,5,0.06266888427720069,7,0.5625515760116657,19,0.013872498434967132,4,0.03494915403473286,10,0.18917659604644593,300,0.011706709895536288,3,0.20016031271900542,39.0,0.1600046812188948,0.002638209164900862,0.017987212229056335,0.12281197268580012,0.3724248393003424,0.015274868461391197,0.05967758256583749,0.029146436364852982,0.002787360809037174,0.14724612067761883,0.10725480402495899,0.05764596046381752,
3,,EMCC,-0.3250587549615355,0.791705435726491,3,,true,0.7211984182391391,8.932071323211115E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_1.uai,0.07,300,300,300,300,300,0.5414371916192809,300,0.34149443239514127,300,300,0.11353791721849572,300,0.055499154470413765,300,8.932071323211115E-4,0.36708436367730074,0.16923715930081604,0.001126139323742889,0.19235592467017415,0.03739864056282013,383079.0,15.0,300,300,300,300,300,300,300,300,300,300,0.0027216131570973853,300,300,300,0.25975454878286264,300,0.5644816433068186,300,0.21346466886084617,300,0.6254640868934686,300,0.004250577550434678,300,0.036568737595464314,300,0.1035043864007359,300,0.25845147113807687,0.02966709549898337,300,300,0.09659327554073147,300,0.02431757590608369,300,0.1935748685083226,300,0.35265057276435363,300,300,0.15596247974958852,300,300,0.03997050533964201,300,300,0.10113946073658765,300,300,0.14735471647830314,300,0.016244893528372994,0.004474501005078148,300,300,300,300,300,300,0.06572361960947327,0.20240379867009173,0.23020876015480696,0.20707440236739166,0.30239259338918306,0.1699356159926478,0.36677256433410454,0.6051077290980726,0.09795515199635756,0.5472758350775135,300,300,300,300,0.005843320609413494,300,0.0026676332938999916,300,300,300,0.1788319412383751,300,0.0880952607533506,300,0.23831222890815626,0.07328153484910878,0.0014901366171781697,0.2236278113074409,0.274994987045218,0.0018253300095843919,0.09310621909013345,300,300,300,0.07402061608285812,300,0.35261063348926636,300,0.0028411152785419442,300,0.22823422391718434,300,0.003975432474602565,300,0.14571882435936423,300,0.09340544170266318,300,0.09896065375106929,300,0.05346188240345941,300,300,0.057025591349736504,300,0.060269294952358846,300,0.791705435726491,300,0.0173552424836723,300,0.046633082699662556,300,0.164012571033714,300,0.03242443256795771,300,0.23338252246376773,57.0,0.17153042092354842,0.024602899300447144,0.03207374369333197,0.3997065014250838,0.42393239889370815,0.1617702547704538,0.05962373147115986,0.03451022753266449,0.0033417390683036377,0.24109590800257072,0.12127323310648475,0.07642495306204737,
3,,EMCC,-0.23594864498177548,0.6760314975388064,3,,true,0.5597425863162823,0.0011366529603826867,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_1.uai,0.298,300,300,300,300,300,0.4823251008481356,300,0.3172588628025776,300,300,0.11584565235167316,300,0.12237388539264525,300,0.0011366529603826867,0.3347451825327108,0.13924567602589435,0.0016954494735420137,0.13514991987933755,0.04233661032223167,862852.0,13.0,300,300,300,300,300,300,300,300,300,300,0.002872170489681907,300,300,300,0.19106274172547572,300,0.5424585122812019,300,0.15757130959523363,300,0.5897417590461597,300,0.005590106921701928,300,0.03745916160935852,300,0.1041875539719457,300,0.2423303076172248,0.07733725162479214,300,300,0.10089536897416905,300,0.0176780865019846,300,0.2026741228618663,300,0.3143740080530578,300,300,0.16000770556906696,300,300,0.04795052856685639,300,300,0.10834514255879188,300,300,0.14043455776218589,300,0.03989352169745853,0.0038096935246230163,300,300,300,300,300,300,0.06935582005474292,0.18913756878529006,0.3383741239223161,0.2266524990186604,0.25166307151945466,0.24957617627179057,0.3292393656169236,0.45493307534785715,0.09351050266132639,0.47840523990013595,300,300,300,300,0.004681717187124977,300,0.004891037432714131,300,300,300,0.22143715927865315,300,0.08136760315549527,300,0.24139230344641802,0.08167528388576444,0.005428085895338677,0.19512616379441708,0.2664687321595335,0.0067830167917469235,0.06285889627434096,300,300,300,0.039895978902866405,300,0.3223310998290442,300,0.0021983549981547373,300,0.2243483269965132,300,0.003742550883627648,300,0.16333398065064111,300,0.07421662503987808,300,0.09040838773905044,300,0.14137361998994585,300,300,0.05399693313982479,300,0.07752392032554842,300,0.6760314975388064,300,0.01916784563070469,300,0.043637532695501746,300,0.14654078021308467,300,0.02487494329495307,300,0.22085860828093537,39.0,0.1830662429109735,0.0665398845873698,0.03892047161127241,0.3473019839059424,0.45758896189658294,0.16101730078003887,0.0836414144780862,0.02833029724452757,0.002855392830137291,0.1989472978429414,0.1374287170952802,0.08976675274629252,
3,,EMCC,-0.04830633322844835,0.2652739719000116,3,,true,0.1763373778037124,8.071737854348927E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_1.uai,0.627,300,300,300,300,300,0.04190536332347345,300,0.20230314708053654,300,300,0.1144624148690499,300,0.1103870451885343,300,8.071737854348927E-4,0.034269142676157716,0.047674700834792264,0.13005497056261398,0.09175919252182502,0.006270808560554245,1361027.0,12.0,300,300,300,300,300,300,300,300,300,300,0.005812667721669532,300,300,300,0.10750508685012557,300,0.1538514245516559,300,0.12249893333106052,300,0.256782366525993,300,0.0034595258138948367,300,0.05163506233076895,300,0.1927088168191184,300,0.09317573792911629,0.20073584591301782,300,300,0.0900171942913941,300,0.08115436213156703,300,0.14944564193047452,300,0.18815035356164042,300,300,0.04947393485874446,300,300,0.024689885012003553,300,300,0.1206163949603007,300,300,0.09465892413311058,300,0.07315929797190966,0.013307697829497426,300,300,300,300,300,300,0.2038092226109715,0.2293958484885243,0.2481033021668751,0.13532020365790043,0.16046783743696186,0.20560382429737684,0.20039853634643984,0.11783266694704707,0.20943884099062526,0.22990623200569144,300,300,300,300,0.005955910246288509,300,0.11211425449723401,300,300,300,0.1402370527433236,300,0.034262948824389225,300,0.18467103073431035,0.1060089031431646,0.022361118890395992,0.10033274463171672,0.2652739719000116,0.0017885852707748902,0.08657653705460401,300,300,300,0.0774666943286293,300,0.19361798391633694,300,0.18130703044402333,300,0.23391866383118207,300,0.002181398564275047,300,0.1437576510662312,300,0.09548828090172112,300,0.1641461257686268,300,0.16559733190880882,300,300,0.030785536087587752,300,0.07944351152269305,300,0.25991141798749745,300,0.0661954270756013,300,0.05872761345968017,300,0.09586206068025233,300,0.04413130333301583,300,0.09465385647634916,39.0,0.1528253367540327,0.06795078264628847,0.006961335616910749,0.14122837538412442,0.1806652365487661,0.1733117579356243,0.010129345935890833,0.04253852933642541,0.011126870312627582,0.07546037033695949,0.22212214616417084,0.055821134457584395,
3,,EMCC,-0.03905645679096148,0.2079185760428398,3,,true,0.00837312409898927,1.4649349478544822E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_1.uai,0.732,300,300,300,300,300,0.04043690221512565,300,0.17705626188862028,300,300,0.12711594691549324,300,0.06629807946077547,300,0.02088913877124383,0.03064275085839167,0.049660029896018705,0.03760860200511214,0.0616623336590302,0.014015199856498751,1722684.0,16.0,300,300,300,300,300,300,300,300,300,300,0.013430023221144163,300,300,300,0.031049671700108784,300,0.1561905527599625,300,0.09677513543679245,300,0.17271555632441146,300,0.004364855835753311,300,0.06463067466549416,300,0.1591594827495326,300,0.10044468121750454,0.04730792745133284,300,300,0.02167157053431723,300,0.02609684596130237,300,0.11860412453885075,300,0.1370608500392834,300,300,0.04534185269027178,300,300,0.03400821838541674,300,300,0.09408248851382633,300,300,0.08630517844908292,300,0.12975605991681471,0.05706104578135042,300,300,300,300,300,300,0.1638966909489046,0.15731445335574729,0.2079185760428398,0.06203473233949932,0.1348100435933131,0.1589026512385305,0.16135566795674844,0.10818764180962755,0.05858518973650829,0.06019800598079953,300,300,300,300,0.005287934143426292,300,0.16323671700214087,300,300,300,0.089590468274851,300,0.026307436984976285,300,0.08145411166661294,0.11546362640895239,0.01940841501482967,0.059087653640744794,0.18054209403151505,0.014709162877325568,0.053191744187679656,300,300,300,0.08048378847561914,300,0.12204381497046704,300,0.1273939624910634,300,0.1707507521395753,300,0.01454703136566897,300,0.08510790751340956,300,0.10474803822162806,300,0.1221286804760941,300,0.12233759876470994,300,300,0.05308037424923868,300,0.08572296636271982,300,0.19843503969770343,300,0.07282819424257314,300,0.0809365550581137,300,0.06897150989905715,300,0.043707537472461186,300,0.09080016737983328,61.0,0.10553182461753051,0.05148401923713191,0.03525235615171484,0.11111474070074381,0.09471222404687862,0.0990052777523786,0.014353728423192385,0.0342358734518445,1.4649349478544822E-4,0.04330255380049346,0.16323479425773388,0.056700423658601444,
3,,EMCC,-0.0388306828936712,0.21732427378359948,3,,true,0.009937519076785917,4.356814682814923E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_1.uai,0.83,300,300,300,300,300,0.04056036209044665,300,0.1840923721656582,300,300,0.1338393338350942,300,0.07080140879196906,300,0.02081170960250106,0.028634432254333875,0.05391310388614289,0.036250031869458896,0.0636940238793646,0.013297901159093036,2192739.0,12.0,300,300,300,300,300,300,300,300,300,300,0.015361994561707332,300,300,300,0.03360813711759032,300,0.15869950126494997,300,0.09817948184345707,300,0.1900955606292507,300,0.004396509258870488,300,0.06632916549483557,300,0.17047526364196824,300,0.10502000879880934,0.07016847730937208,300,300,0.02202594202221031,300,0.027769806018014064,300,0.12437111783759028,300,0.1403260371854002,300,300,0.05424198722402757,300,300,0.034503390083286824,300,300,0.0946709771302937,300,300,0.11382089055630523,300,0.1369592224321882,0.13443357022267632,300,300,300,300,300,300,0.17659390321176646,0.17500124729830133,0.21732427378359948,0.06439636066315772,0.13919979017779005,0.16555390126453923,0.16136099238070728,0.11052844148880366,0.06552513422963158,0.06311590112394354,300,300,300,300,0.005606471728842287,300,0.17316170537324654,300,300,300,0.09161954408402322,300,0.027539680536296938,300,0.08390732279497601,0.12838985355817292,0.012505901654049441,0.059328947976624025,0.19035199592280957,0.004360334089663002,0.05461187500426773,300,300,300,0.09223050538452521,300,0.12795993085260904,300,0.13261789478511232,300,0.18183512295776144,300,0.01499006602562146,300,0.08912771525056327,300,0.09464121968645059,300,0.12281322775037909,300,0.125526463803765,300,300,0.05359243050103333,300,0.09680061087759315,300,0.20768209021354553,300,0.07645552176540103,300,0.08651531616713781,300,0.07412909093175263,300,0.046777467268922374,300,0.09728816360059847,40.0,0.10817393808735185,0.0517772542378502,0.03698388273559272,0.12424348354606021,0.10070369061217721,0.15772100852016524,0.01420633789462267,0.035138135024333765,4.356814682814923E-4,0.046158882239802114,0.1715187290527555,0.058437203217073616,
3,,EMCC,-0.025815148991957027,0.10477253185262528,3,,true,-0.02521712193779524,9.000282429175877E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_1.uai,0.917,300,300,300,300,300,0.04285108039940616,300,0.09917721936814058,300,300,0.060372253867178746,300,0.07464802509111304,300,0.02535345145802918,0.03819449739577984,0.04690922727058708,0.02087750861561506,0.058472392842016684,0.008173130733600075,2695734.0,12.0,300,300,300,300,300,300,300,300,300,300,0.011988112635268854,300,300,300,0.023050119346083465,300,0.07459457704191588,300,0.07408879894261633,300,0.0910220215131792,300,0.02343985034371806,300,0.06418006069400604,300,0.06473570204616828,300,0.04698188912180614,0.05083805653625366,300,300,0.023316641060028065,300,0.024941413818749408,300,0.08581472074006882,300,0.08379159769893332,300,300,0.027885363329017285,300,300,0.038789239815651314,300,300,0.05773462925485262,300,300,0.0440352829021647,300,0.03181007165272308,0.06637429734469061,300,300,300,300,300,300,0.0749649301639573,0.07397405310518905,0.09884268079523482,0.052590120784143296,0.09231426883715983,0.09372394679817396,0.10101220390886345,0.0550811295103006,0.057658011076726565,0.05792725392571876,300,300,300,300,0.019274906312270374,300,0.0657156189646871,300,300,300,0.06195418982093823,300,0.035642388710043126,300,0.08721916342925043,0.03560865889269908,0.022197402630769927,0.044387973955022655,0.08390804708070836,0.025284049117579543,0.05088440566391736,300,300,300,0.047949172219865235,300,0.07127621794889585,300,0.0723960279059356,300,0.10477253185262528,300,0.010473976033551118,300,0.07774719490113786,300,0.059832485034964265,300,0.07183476184415707,300,0.07191265471190406,300,300,0.04757898519050385,300,0.051665874647593535,300,0.08757750750281225,300,0.05070494647015747,300,0.054678626876778075,300,0.061572993015283836,300,0.04649118754890316,300,0.0931504771897882,43.0,0.08349012071329494,0.04422382177520215,0.006347117818434298,0.06975300551358615,0.10172230260636222,0.09034215887638097,0.01583019584281664,0.02987727346754625,9.000282429175877E-4,0.03867138398896256,0.07267314321950333,0.04544759476941725,
3,,EMCC,-0.026730046729191215,0.10173292493951508,3,,true,-0.02615412209263923,0.0010129282842348472,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo7_k10_1.uai,0.961,300,300,300,300,300,0.04081480969511202,300,0.09686144082676934,300,300,0.061551397983804094,300,0.07345949282345043,300,0.026442651510251464,0.03579139192257509,0.04351404604890679,0.02014312825807662,0.05885003367412177,0.008119261896318713,2949205.0,11.0,300,300,300,300,300,300,300,300,300,300,0.012299481089200686,300,300,300,0.023157960297748182,300,0.06925035444450459,300,0.07170212198884895,300,0.08634727351262214,300,0.02244293261659695,300,0.06224741958239024,300,0.0658211846321756,300,0.04539338235239282,0.05312196548570859,300,300,0.021753621617982687,300,0.024480774871379136,300,0.08388961570453174,300,0.08072024038189546,300,300,0.02596867746085192,300,300,0.036622423912322954,300,300,0.05723118683075901,300,300,0.04316889467110689,300,0.03106265742796658,0.06813671500678187,300,300,300,300,300,300,0.0741805201559274,0.07422518674141546,0.09618764386570097,0.04932063341231077,0.0898489186292952,0.09085495444759673,0.09807411138251997,0.05289002986532158,0.05581859782719718,0.05844053437614022,300,300,300,300,0.019105432621790763,300,0.06719220368420081,300,300,300,0.061072778042413456,300,0.03385559057083742,300,0.08455710416692097,0.03645726965824046,0.02352278506595403,0.04481178627958524,0.08231628098397224,0.025819430689845938,0.05188832832612619,300,300,300,0.05113998896400458,300,0.07195516128463852,300,0.07307813890727641,300,0.10173292493951508,300,0.011681461293135728,300,0.07618934668257613,300,0.05796434799946462,300,0.0719637424559694,300,0.07251314252197846,300,300,0.050620007152324446,300,0.05215772401739585,300,0.08331239575658611,300,0.05151188805685267,300,0.056218439402363186,300,0.06122714372258077,300,0.04442027153794083,300,0.0909572890941987,39.0,0.08190962846200447,0.04520851874760181,0.006339169445209241,0.06811783418322262,0.09876032860749076,0.0888627986686939,0.01500557807517098,0.029843633637585177,0.0010129282842348472,0.0386213040025815,0.07336599119951578,0.044353190561383565,
