treewdith,bias_endo_treewdith,method,ace_l,pns_u,endo_treewdith,bias_treewdith,selector,ace_u,pns_l,model_path,ps1,trajectory_size_49,trajectory_size_48,trajectory_size_47,trajectory_size_46,trajectory_size_45,pns_11,trajectory_size_44,pns_12,trajectory_size_43,trajectory_size_42,pns_10,trajectory_size_41,pns_15,trajectory_size_40,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,time_ace,trajectory_size_59,trajectory_size_58,trajectory_size_57,trajectory_size_56,trajectory_size_55,trajectory_size_54,trajectory_size_53,trajectory_size_52,trajectory_size_51,trajectory_size_50,pns_70,trajectory_size_29,trajectory_size_28,trajectory_size_27,pns_73,trajectory_size_26,pns_74,trajectory_size_25,pns_71,trajectory_size_24,pns_72,trajectory_size_23,pns_77,trajectory_size_22,pns_78,trajectory_size_21,pns_75,trajectory_size_20,pns_76,pns_79,trajectory_size_39,trajectory_size_38,pns_62,trajectory_size_37,pns_63,trajectory_size_36,pns_60,trajectory_size_35,pns_61,trajectory_size_7,trajectory_size_34,pns_66,trajectory_size_6,trajectory_size_33,pns_67,trajectory_size_9,trajectory_size_32,pns_64,trajectory_size_8,trajectory_size_31,pns_65,trajectory_size_30,pns_68,pns_69,trajectory_size_1,trajectory_size_0,trajectory_size_3,trajectory_size_2,trajectory_size_5,trajectory_size_4,pns_51,pns_52,pns_50,pns_55,pns_56,pns_53,pns_54,pns_59,pns_57,pns_58,trajectory_size_19,trajectory_size_18,trajectory_size_17,trajectory_size_16,pns_40,trajectory_size_15,pns_41,trajectory_size_14,trajectory_size_13,trajectory_size_12,pns_44,trajectory_size_11,pns_45,trajectory_size_10,pns_42,pns_43,pns_48,pns_49,pns_46,pns_47,pns_30,trajectory_size_69,trajectory_size_68,trajectory_size_67,pns_33,trajectory_size_66,pns_34,trajectory_size_65,pns_31,trajectory_size_64,pns_32,trajectory_size_63,pns_37,trajectory_size_62,pns_38,trajectory_size_61,pns_35,trajectory_size_60,pns_36,trajectory_size_70,pns_39,trajectory_size_79,trajectory_size_78,pns_22,trajectory_size_77,pns_23,trajectory_size_76,pns_20,trajectory_size_75,pns_21,trajectory_size_74,pns_26,trajectory_size_73,pns_27,trajectory_size_72,pns_24,trajectory_size_71,pns_25,time_pns,pns_8,pns_9,pns_6,pns_28,pns_7,pns_29,pns_4,pns_5,pns_2,pns_3,pns_0,pns_1,sparents
3,,exact_data_based,-0.42182049000000005,0.010015482000000001,3,,false,-0.42182049000000005,0.010015482000000001,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k075_1.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,EMCC,-0.42182335143611593,0.010015249159854418,3,,false,-0.4218233514361158,0.010015249159854406,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k075_1.uai,1.0,300,300,300,300,300,0.01001524915985441,300,0.010015249159854406,300,300,0.010015249159854406,300,0.010015249159854406,300,0.010015249159854406,0.010015249159854415,0.01001524915985441,0.01001524915985441,0.010015249159854406,0.010015249159854415,2075866.0,34.0,300,300,300,300,300,300,300,300,300,300,0.010015249159854406,300,300,300,0.01001524915985441,300,0.010015249159854406,300,0.010015249159854406,300,0.010015249159854406,300,0.010015249159854415,300,0.01001524915985441,300,0.01001524915985441,300,0.010015249159854406,0.010015249159854406,300,300,0.01001524915985441,300,0.010015249159854406,300,0.010015249159854415,300,0.010015249159854406,300,300,0.010015249159854406,300,300,0.010015249159854415,300,300,0.010015249159854406,300,300,0.010015249159854406,300,0.010015249159854415,0.010015249159854406,300,300,300,300,300,300,0.010015249159854415,0.010015249159854418,0.010015249159854406,0.010015249159854418,0.010015249159854406,0.010015249159854418,0.010015249159854406,0.01001524915985441,0.01001524915985441,0.010015249159854406,300,300,300,300,0.010015249159854406,300,0.01001524915985441,300,300,300,0.010015249159854406,300,0.01001524915985441,300,0.01001524915985441,0.010015249159854406,0.010015249159854415,0.01001524915985441,0.010015249159854418,0.010015249159854415,0.010015249159854415,300,300,300,0.010015249159854415,300,0.01001524915985441,300,0.010015249159854406,300,0.010015249159854406,300,0.010015249159854406,300,0.010015249159854406,300,0.010015249159854406,300,0.010015249159854406,300,0.010015249159854415,300,300,0.01001524915985441,300,0.010015249159854415,300,0.010015249159854415,300,0.01001524915985441,300,0.010015249159854406,300,0.010015249159854418,300,0.01001524915985441,300,0.010015249159854406,81.0,0.010015249159854406,0.010015249159854415,0.010015249159854406,0.01001524915985441,0.010015249159854418,0.010015249159854415,0.010015249159854406,0.010015249159854418,0.01001524915985441,0.010015249159854406,0.01001524915985441,0.010015249159854406,
3,4,EMCC,-0.7822436673909782,0.7013116646381661,3,4,true,0.6907726097006215,5.374955774151368E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k075_1.uai,0.0,3,4,300,9,4,0.19079489169304112,11,0.1040057465340817,9,3,0.09066406367661305,23,0.23484721600940725,18,0.017956180075903886,0.015136074633623155,0.0037350371723366307,0.012195064565138579,0.2545975981512919,0.14325507686506123,2474.0,16.0,39,11,2,4,18,5,25,7,4,6,0.02152420971938315,6,3,12,0.7013116646381661,18,0.00416464918354643,2,0.22619416819769553,27,0.02386627000312648,14,0.026234037019040615,2,0.24435353672781732,12,0.1035604109002922,8,0.03570092300214165,0.07665277105470512,5,5,0.20272006727102154,5,0.012962991981386247,9,9.902532098741556E-4,3,0.01042650394192527,6,6,0.16814082290117066,2,38,0.07997360917929086,9,10,9.053342880274141E-4,300,6,0.053214246417962505,7,0.009498904107683191,0.012267141743399159,8,19,26,29,8,3,0.010770827462015818,0.31277464239260433,0.20527876628968228,0.19219041045664884,0.017793861748793428,0.2867055301472276,0.06026601667282663,0.01701303223097045,0.1685982699573967,8.479945194156464E-4,10,9,17,24,0.04498257083467991,14,0.1314314321882767,8,2,300,0.41657608294478143,14,0.04378315329309305,1,0.035485856314074714,6.365754814964716E-4,0.029413601846784845,0.15721115914019287,0.06478772110586,0.08584927006870331,0.028437238646883307,4,16,11,0.14139037857490996,3,0.024546119860262818,13,0.05539787623816505,21,0.17323727584537846,18,0.004338166279191855,1,8.483396058992204E-4,11,0.06348067103813002,5,0.0016645215091171442,5,0.013504557863187565,8,9,0.1760318754554365,17,0.27873800390028075,5,0.0969655026209311,7,0.13599852241981455,9,0.32080459512270737,5,0.5410148957515872,7,0.0065762759962075925,300,0.011527549985749692,43.0,0.3311177524668162,0.011773687563370662,0.025702971553298766,0.017688566711409642,0.08020902057701658,0.27494991880248615,0.003701927602033108,0.001063246022200895,5.374955774151368E-4,0.42148180735349966,8.205401065116582E-4,0.012674554714042522,
3,4,EMCC,-0.5921342432464285,0.11821859987152325,3,4,true,0.05486462031765005,4.1149338208347384E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k075_1.uai,0.109,300,300,300,300,300,0.05806838263158185,300,0.045669653892259694,300,300,0.051792043459620726,300,0.04323840538278143,300,0.06941757829181844,0.014034444506707211,0.0011870341727649725,0.05715090670415675,0.04067550663415867,0.07970243809218232,779814.0,17.0,300,300,300,300,300,300,300,300,300,300,0.008002033854862745,300,300,300,0.0883920619160093,300,0.002334590018846998,300,0.06155097636297008,300,0.0035999527606858416,300,0.020252034714242976,300,0.041599991592520126,300,0.03074590435151629,300,0.011385964798464716,0.046775566794573696,300,300,0.04458612607062874,300,0.0333948757079166,300,0.0034689158442482654,300,0.019326496030420845,300,300,0.04087053592945133,300,300,0.05345013617835544,300,300,0.00262352038395851,300,300,0.011865364021030155,300,0.008769665816622314,0.003320458895324515,300,300,300,300,300,300,0.05943170861991152,0.09422808816782013,0.044442430765944424,0.08373644956415262,0.03750004499895474,0.09659477647789333,0.0654261538436136,0.004731866271951645,0.017054918759013313,0.005000486648413427,300,300,300,300,0.015058839488451062,300,0.03675928437267983,300,300,300,0.07026720848720783,300,0.0393359602023902,300,0.022279100157577822,7.32281517193702E-4,0.00535089514597338,0.03899245682477886,0.02980101942513142,0.033654748145361665,0.005982957996676825,300,300,300,0.09850299810323208,300,0.004068898433794487,300,0.01553985325030112,300,0.03345609455746271,300,0.03358473757873689,300,0.0654963587575466,300,0.01788603519102024,300,0.0024817850752061775,300,0.0028219619857697393,300,300,0.06097575980223245,300,0.04033423201438634,300,0.034382585120344075,300,0.04723398653906045,300,0.1086143400970462,300,0.11821859987152325,300,0.010008881661688715,300,0.045312605892715824,43.0,0.08192558901537372,0.0043242454710195,0.03786830326653348,0.021146406904446455,0.01654553107858057,0.04732800783697894,0.0026376669241154104,2.728287809809829E-4,4.1149338208347384E-5,0.09139621472648808,7.346747558781868E-4,0.06650476392332091,
3,4,EMCC,-0.5983939653345247,9.078673644648293E-11,3,4,true,-9.680078723989238E-4,1.3774204820249811E-14,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k075_1.uai,0.274,300,300,300,300,300,5.600107627792275E-12,300,4.29996876771963E-12,300,300,7.40531232219484E-12,300,2.7854180431544832E-12,300,1.4118701871475474E-12,2.414120322223372E-12,3.832041968361127E-14,3.0834588136569744E-12,4.001391795778691E-12,6.2647383203534854E-12,1213553.0,17.0,300,300,300,300,300,300,300,300,300,300,2.7790429911050843E-13,300,300,300,2.7842964655889573E-11,300,7.220968312711714E-14,300,2.3860015652694395E-11,300,2.330545227903088E-13,300,6.466609767271514E-12,300,2.944358348725839E-12,300,3.2074154523041333E-12,300,6.060989763143581E-13,1.7874461157768293E-12,300,300,3.5455187263716707E-12,300,6.560250982015848E-13,300,2.156798995652321E-13,300,1.0261664184762994E-12,300,300,3.750143975791999E-12,300,300,8.767053699633559E-12,300,300,5.036790178562995E-14,300,300,1.345657351270165E-12,300,1.127725310517649E-12,1.7976001642791179E-13,300,300,300,300,300,300,9.078673644648293E-11,1.7625811109814395E-11,1.0833449716086444E-11,2.383968073036146E-11,1.8078789651353374E-12,6.829925473683146E-11,1.3104989709958416E-11,5.239320530569426E-13,2.472439027566879E-12,5.6671805146814105E-14,300,300,300,300,7.120559064687702E-13,300,1.0999362600989432E-11,300,300,300,8.149128180556258E-12,300,2.2949556762834936E-12,300,2.9539488715061354E-12,2.864557719374233E-13,1.574799282777491E-11,2.624667608416395E-12,6.523117300998433E-12,5.398181579823347E-12,5.971815500131069E-13,300,300,300,1.288542672105598E-11,300,1.0830783456654348E-12,300,7.048733210036512E-13,300,5.66822725384609E-12,300,3.38611337361962E-13,300,1.83088675289923E-11,300,9.59404579771374E-13,300,4.620258799361378E-13,300,1.2240392324879746E-13,300,300,5.1218746483359886E-12,300,1.4275668741997052E-11,300,4.3702501785196495E-12,300,4.855871094867871E-12,300,9.064170998964609E-11,300,3.247201568212289E-11,300,3.8058997174680415E-12,300,8.348250249045418E-13,48.0,2.3596414280144598E-11,4.213967047946979E-13,3.0448685444453635E-12,1.7394473562462263E-12,1.5209809490325066E-12,3.688696975193167E-12,7.974971722379136E-14,1.480087438045688E-14,1.3774204820249811E-14,2.794140148845274E-11,3.995051018387432E-14,2.311030391255341E-11,
3,4,EMCC,-0.424024144503762,0.0084058958241154,3,4,true,-0.1524026565809517,0.006293959802421034,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k075_1.uai,0.39,300,300,300,300,300,0.008333400420440817,300,0.008122984041800773,300,300,0.008342659865986223,300,0.008054459068138474,300,0.008185143442588316,0.006420832990454606,0.008309034817610927,0.007342338816995264,0.008373370987360866,0.008359463475553452,1538794.0,17.0,300,300,300,300,300,300,300,300,300,300,0.008393179095857482,300,300,300,0.008150393921687808,300,0.007836477917908898,300,0.008020924710136618,300,0.007908571984682011,300,0.007699678320986445,300,0.007872669550011488,300,0.006304646406873516,300,0.007852003340533511,0.008223962214972921,300,300,0.007932310957129991,300,0.007399343558715586,300,0.008309087789817723,300,0.008357896142657245,300,300,0.006293959802421034,300,300,0.007415675001874191,300,300,0.007953008376160378,300,300,0.008335731269074184,300,0.008300676937047897,0.00815001885122019,300,300,300,300,300,300,0.00837743602476346,0.007636797366353807,0.006396759732769941,0.007895343803768204,0.008392219637250627,0.008163929223651058,0.00716510500101226,0.008389424267699763,0.008171609064342032,0.007865836945495414,300,300,300,300,0.007222400838823607,300,0.00821124765401457,300,300,300,0.00831846303181792,300,0.00823010864379143,300,0.008368825765147712,0.0073979503351551575,0.007225569106695406,0.008242623866890965,0.00687163999228046,0.0073612012620734016,0.007561492523174245,300,300,300,0.0077024630268819685,300,0.008219858280765092,300,0.006848992704734325,300,0.008227579802005154,300,0.007178728882457408,300,0.008364995151543386,300,0.008239445225656077,300,0.00833667120709368,300,0.008014889697562151,300,300,0.008339381363838052,300,0.008043179608986798,300,0.008256381174829373,300,0.008078977613221428,300,0.008380570670535067,300,0.006600889704342238,300,0.00817152562399415,300,0.00816837249936596,42.0,0.00746031461155815,0.008373792237628522,0.008323227792906285,0.0080489424315792,0.007542118426956276,0.008281067253511451,0.008375086485718457,0.00834639277483662,0.006977593582113272,0.008245683732273164,0.007925739189132065,0.0084058958241154,
3,4,EMCC,-0.4305865172660591,0.007954402591246716,3,4,true,-0.16663458049151386,0.005983059731103407,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k075_1.uai,0.427,300,300,300,300,300,0.0077968114041219215,300,0.0059859491567250175,300,300,0.006534273055476373,300,0.006349741449716698,300,0.007005710404953122,0.006868713456836454,0.0078201839592389,0.007114657981085316,0.0061813293501686946,0.007025007493513808,1752996.0,16.0,300,300,300,300,300,300,300,300,300,300,0.006598721929432068,300,300,300,0.007160998035075188,300,0.006887538473165184,300,0.006409166711025648,300,0.006816242914905256,300,0.00676313131497768,300,0.006102869945597248,300,0.006467299983459485,300,0.007766973445458806,0.006142470578100323,300,300,0.005983059731103407,300,0.007127256751530755,300,0.007048243124261861,300,0.006569281575046032,300,300,0.006576495605791905,300,300,0.00792347239676701,300,300,0.006794425666909997,300,300,0.007099660272274638,300,0.00748061690610329,0.0067482234282620875,300,300,300,300,300,300,0.00791902683524252,0.007717066908796603,0.006599936917817995,0.006854773085242372,0.00650174724574555,0.006395038554755803,0.00663139800670812,0.007787044795164718,0.007751673716747424,0.006608995473172109,300,300,300,300,0.006276090188189553,300,0.006461057532818299,300,300,300,0.007101084713412965,300,0.007931338327982537,300,0.007132972560463965,0.007898798854905228,0.00736483202589463,0.007530881491206245,0.006762742626777685,0.00665835089742074,0.006441476314578829,300,300,300,0.007926430955340328,300,0.007954402591246716,300,0.006655179247223781,300,0.006960796093146258,300,0.006731910132187969,300,0.007924946273340817,300,0.006996874754894082,300,0.006700131238116709,300,0.006820836580616296,300,300,0.00707677790957342,300,0.00736774167604721,300,0.0066061888352775345,300,0.006705776062691706,300,0.007315905932569935,300,0.006401939536361804,300,0.006623928546463316,300,0.006107787600384001,43.0,0.007426501836274628,0.007433276960343673,0.006456191455651908,0.007412324304312617,0.007910666637237185,0.006497617365980305,0.007070942671230949,0.006452571831217934,0.007678679166321361,0.0065889999587250584,0.00699523523885685,0.006303709632723601,
3,4,EMCC,-0.4164121618989529,0.007047897317363006,3,4,true,-0.4085021281657851,0.006885622337718509,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k075_1.uai,0.838,300,300,300,300,300,0.00699616628995405,300,0.006922687622834583,300,300,0.006912037566605281,300,0.006994968991712385,300,0.00698341619612887,0.0069894641394730155,0.007001723476336747,0.007016299274124581,0.006924184976048968,0.006992036096961002,2237714.0,17.0,300,300,300,300,300,300,300,300,300,300,0.007047897317363006,300,300,300,0.0069777966964546505,300,0.007008175124629293,300,0.006981184829196474,300,0.006990993239730344,300,0.00699700757906647,300,0.006993954057312401,300,0.006980700744751928,300,0.006959833744018267,0.006983874218093057,300,300,0.006893347865076644,300,0.006982673630787121,300,0.0069838890969096375,300,0.0069940147019366536,300,300,0.006982034814698792,300,300,0.006987168757713322,300,300,0.006990949469619245,300,300,0.006986007569116615,300,0.0069821427193607795,0.006885622337718509,300,300,300,300,300,300,0.006987114562640552,0.007005312814361346,0.006982022729292618,0.006985555822779521,0.0070014163725310805,0.00699333443181561,0.0069999286488746796,0.006991900375819227,0.006982029899889873,0.00700321672589975,300,300,300,300,0.006976748908553403,300,0.006982040874732757,300,300,300,0.006993849648374161,300,0.006982247303739264,300,0.0069860745047786955,0.006994931210623279,0.006983757660525366,0.006987616935703147,0.006982953076404828,0.006926097432454372,0.006987971745969165,300,300,300,0.006995171657047034,300,0.006989312465838549,300,0.0069819608691551,300,0.007019286058035414,300,0.006956968458552969,300,0.007003964993705533,300,0.006896164579053176,300,0.006962617472912494,300,0.007003376257868222,300,300,0.006968485315396941,300,0.00703985417523473,300,0.006917265416554005,300,0.007008813751856008,300,0.007000689880854027,300,0.006981254288496508,300,0.00700275526859764,300,0.006987688013193993,45.0,0.006981635957127941,0.006988371245224224,0.0069353054820016176,0.006984751444046362,0.007026331750671998,0.0069989823578561405,0.006981254023539184,0.006982374296148228,0.0069793237193206716,0.006887491035089417,0.006984921496537984,0.007002272798456451,
3,4,EMCC,-0.4156280622518088,0.009916849742980962,3,4,true,-0.41312316153716927,0.009873028769321914,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k075_1.uai,0.867,300,300,300,300,300,0.009897519923539027,300,0.0098897455064856,300,300,0.009880554857080615,300,0.009902295601569472,300,0.009888067344064283,0.009905703736889412,0.009888664115074382,0.009901449770499962,0.009898013750604976,0.00990022966660327,2671003.0,16.0,300,300,300,300,300,300,300,300,300,300,0.009916849742980962,300,300,300,0.00988491604249408,300,0.009893703368418659,300,0.00988856890979903,300,0.00990732702735347,300,0.009908458172031502,300,0.009886714870226016,300,0.009887841358102771,300,0.009888707138029449,0.009890747051785113,300,300,0.009892060806424864,300,0.009889512903951632,300,0.009889514915677208,300,0.009888930701734586,300,300,0.009888185116445907,300,300,0.00988912718464851,300,300,0.00989299589896037,300,300,0.009893782884231293,300,0.009888903448914403,0.009907419549231673,300,300,300,300,300,300,0.009890165632130216,0.009905337578019511,0.009888918097111501,0.009891093108944309,0.00990116917930861,0.00988980499755922,0.00989989175174135,0.009892957516953899,0.009888816296686996,0.009914673306932546,300,300,300,300,0.009887178179924723,300,0.00988888489979329,300,300,300,0.00989813776410011,300,0.009889273432687504,300,0.009888344429434683,0.009904762909896805,0.009889991894205613,0.009891041619404026,0.009886795161457653,0.009907225108100007,0.0098947361443567,300,300,300,0.009891723223892014,300,0.009893180391477071,300,0.009887778650817872,300,0.009903640310160026,300,0.009907746650365248,300,0.009903766563247764,300,0.009889084145387778,300,0.009873028769321914,300,0.009908007750915118,300,300,0.00987744420258757,300,0.009905233261081003,300,0.009908112535126839,300,0.009890990477069183,300,0.009901409438471512,300,0.00988854733891289,300,0.009901645059296214,300,0.009889672208607496,44.0,0.009888145339485932,0.009891784912470036,0.009895886681546095,0.00988947537049313,0.00989414262986137,0.009905047745262767,0.009886724110050807,0.009889524670115927,0.009886574973832966,0.009900987891410085,0.00988710557248633,0.009898662398369418,
3,4,EMCC,-0.42457157466732326,0.010030216391570763,3,4,true,-0.42457157466732287,0.010030216391570736,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk0_nEndo7_k075_1.uai,0.883,300,300,300,300,300,0.010030216391570736,300,0.010030216391570736,300,300,0.010030216391570736,300,0.010030216391570744,300,0.010030216391570736,0.010030216391570736,0.010030216391570737,0.010030216391570736,0.010030216391570757,0.010030216391570743,2992125.0,15.0,300,300,300,300,300,300,300,300,300,300,0.010030216391570736,300,300,300,0.010030216391570746,300,0.010030216391570736,300,0.010030216391570736,300,0.010030216391570737,300,0.010030216391570736,300,0.010030216391570746,300,0.010030216391570763,300,0.010030216391570736,0.010030216391570736,300,300,0.010030216391570743,300,0.010030216391570736,300,0.010030216391570737,300,0.010030216391570737,300,300,0.010030216391570736,300,300,0.010030216391570737,300,300,0.010030216391570736,300,300,0.010030216391570737,300,0.010030216391570736,0.010030216391570737,300,300,300,300,300,300,0.010030216391570743,0.010030216391570763,0.010030216391570737,0.010030216391570763,0.010030216391570736,0.010030216391570762,0.010030216391570737,0.010030216391570763,0.010030216391570744,0.010030216391570736,300,300,300,300,0.010030216391570736,300,0.010030216391570737,300,300,300,0.010030216391570743,300,0.010030216391570736,300,0.010030216391570736,0.010030216391570737,0.010030216391570736,0.010030216391570744,0.010030216391570763,0.010030216391570737,0.010030216391570762,300,300,300,0.010030216391570736,300,0.010030216391570736,300,0.010030216391570736,300,0.010030216391570736,300,0.010030216391570736,300,0.010030216391570763,300,0.010030216391570743,300,0.010030216391570737,300,0.010030216391570741,300,300,0.010030216391570744,300,0.010030216391570736,300,0.010030216391570737,300,0.010030216391570737,300,0.010030216391570762,300,0.010030216391570743,300,0.010030216391570736,300,0.010030216391570736,44.0,0.010030216391570763,0.010030216391570737,0.010030216391570736,0.010030216391570762,0.010030216391570744,0.010030216391570757,0.010030216391570736,0.010030216391570737,0.010030216391570736,0.010030216391570763,0.010030216391570736,0.010030216391570736,
