treewdith,bias_endo_treewdith,method,ace_l,pns_u,endo_treewdith,bias_treewdith,selector,ace_u,pns_l,model_path,ps1,trajectory_size_49,trajectory_size_48,trajectory_size_47,trajectory_size_46,trajectory_size_45,pns_11,trajectory_size_44,pns_12,trajectory_size_43,trajectory_size_42,pns_10,trajectory_size_41,pns_15,trajectory_size_40,pns_16,pns_13,pns_14,pns_19,pns_17,pns_18,time_learn,time_ace,trajectory_size_59,trajectory_size_58,trajectory_size_57,trajectory_size_56,trajectory_size_55,trajectory_size_54,trajectory_size_53,trajectory_size_52,trajectory_size_51,trajectory_size_50,pns_70,trajectory_size_29,trajectory_size_28,trajectory_size_27,pns_73,trajectory_size_26,pns_74,trajectory_size_25,pns_71,trajectory_size_24,pns_72,trajectory_size_23,pns_77,trajectory_size_22,pns_78,trajectory_size_21,pns_75,trajectory_size_20,pns_76,pns_79,trajectory_size_39,trajectory_size_38,pns_62,trajectory_size_37,pns_63,trajectory_size_36,pns_60,trajectory_size_35,pns_61,trajectory_size_7,trajectory_size_34,pns_66,trajectory_size_6,trajectory_size_33,pns_67,trajectory_size_9,trajectory_size_32,pns_64,trajectory_size_8,trajectory_size_31,pns_65,trajectory_size_30,pns_68,pns_69,trajectory_size_1,trajectory_size_0,trajectory_size_3,trajectory_size_2,trajectory_size_5,trajectory_size_4,pns_51,pns_52,pns_50,pns_55,pns_56,pns_53,pns_54,pns_59,pns_57,pns_58,trajectory_size_19,trajectory_size_18,trajectory_size_17,trajectory_size_16,pns_40,trajectory_size_15,pns_41,trajectory_size_14,trajectory_size_13,trajectory_size_12,pns_44,trajectory_size_11,pns_45,trajectory_size_10,pns_42,pns_43,pns_48,pns_49,pns_46,pns_47,pns_30,trajectory_size_69,trajectory_size_68,trajectory_size_67,pns_33,trajectory_size_66,pns_34,trajectory_size_65,pns_31,trajectory_size_64,pns_32,trajectory_size_63,pns_37,trajectory_size_62,pns_38,trajectory_size_61,pns_35,trajectory_size_60,pns_36,trajectory_size_70,pns_39,trajectory_size_79,trajectory_size_78,pns_22,trajectory_size_77,pns_23,trajectory_size_76,pns_20,trajectory_size_75,pns_21,trajectory_size_74,pns_26,trajectory_size_73,pns_27,trajectory_size_72,pns_24,trajectory_size_71,pns_25,time_pns,pns_8,pns_9,pns_6,pns_28,pns_7,pns_29,pns_4,pns_5,pns_2,pns_3,pns_0,pns_1,sparents
2,,exact_data_based,-0.03948900150000002,0.0014282970000000002,2,,false,-0.03948900150000002,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,EMCC,-0.03948801623236066,0.0014287307283995612,2,,false,-0.03948801621428715,1.5024080701481177E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,1.0,277,300,300,279,300,0.0013824137735315102,300,9.18623090970625E-4,300,300,4.8088713477668346E-4,270,5.240770419903451E-4,300,0.0012079958066326636,0.0013219373518492678,2.0088587355032565E-4,0.0014201088815634,5.948492156412003E-4,0.0014125158331082849,1526874.0,42.0,300,300,280,300,261,300,300,281,300,281,8.936758801378475E-4,300,300,274,0.0012582938976540075,274,8.262288028067995E-4,300,1.6153386686174355E-4,300,0.001389867341263899,300,7.508007569180755E-4,300,0.0013105962596518027,290,1.7246594141155457E-4,283,9.203488816021312E-4,0.0013813231724284422,300,280,1.0331768116029199E-4,300,0.0012291391062124023,259,0.0014246170416987779,284,0.0011523178785733117,262,282,0.00142845315919299,282,300,1.1259055233531971E-5,300,300,1.4599189034812473E-4,300,300,0.0014130121376984028,275,4.2388086802929964E-5,2.6580520549529925E-4,300,300,284,300,289,300,5.685624858732009E-4,0.0013891915882876331,0.001014647234715824,4.2312106223303935E-4,0.0012710257822560413,0.0011865909559544306,5.778998343996385E-4,0.0014282747787231305,0.0014287307283995612,0.001412427789369717,300,300,300,300,1.7459414518397583E-5,300,1.9914685660800356E-4,300,300,300,0.0014199258135601657,300,4.8434096160414074E-5,287,0.00119916535679364,0.001232098519129331,2.701833290317362E-4,0.0014278976209618419,7.722302274384419E-4,0.001034569165931854,0.0011516876022046073,283,300,300,0.0013643868282909354,300,1.4718608596646279E-4,300,0.0013528922743747977,297,1.532046082732515E-5,300,8.658347870666208E-4,300,4.479748955125019E-4,300,4.391010680838489E-4,300,6.497421304986152E-5,300,1.541104457605682E-4,300,300,0.0012938815602478865,267,0.0014255434355949328,300,8.434227627801216E-4,300,1.0198136976855652E-4,300,1.7016113482866402E-5,300,0.0012812013762513498,275,1.5024080701481177E-6,254,0.0014266360086512,92.0,0.0013856685486090465,0.0014286654024156845,1.9556354880277487E-4,8.75977527715963E-5,1.7154408925135317E-4,6.981008069422796E-4,0.0013657511313283526,0.0011130568158840724,0.0013808779759522016,3.4369625531667806E-4,0.0014134387127819536,1.555492945299894E-4,
2,,EMCC,-0.7829668379509505,0.8378498669268175,2,,true,0.8096971397772361,2.3903897378821996E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.0,10,11,4,11,11,0.00931967615643723,2,0.05781445150934032,8,3,0.430206877261312,14,0.015189599992002542,4,0.0209597735190613,0.006406779613246441,0.019948186898715276,0.08775599298826486,0.20475038010285493,8.1695543145837E-4,1694.0,16.0,8,15,4,8,5,11,10,5,10,55,6.209421941374006E-4,51,8,10,0.00697200490222509,9,0.021484040844911997,5,0.08268008123042658,3,0.09884409923312754,5,0.017691797456749363,18,1.4501224019441877E-4,11,5.906662272063261E-4,5,0.003955971513985669,0.0649080403511824,4,8,0.2857298224416021,12,1.8388294554244828E-4,12,0.06365360331191901,31,0.0031042259168759722,5,6,0.001306127673787679,13,9,0.011619931327034759,13,13,0.003614126768762985,2,7,0.321382713178728,6,0.05867812324182008,0.0029507987649271218,3,9,23,20,10,3,4.975900253984621E-5,0.23800680243807373,0.0015893681461733064,0.0026944698206724095,0.8378498669268175,0.004421816800827419,2.3903897378821996E-5,0.17668296169075143,0.07511525127297253,0.10987647454178473,5,11,3,36,0.11889672585216919,3,0.2820740816143469,4,4,18,0.19070056532293667,300,0.049272217508003716,4,0.08434610657540903,0.049408047187483525,0.027355112130531278,0.22844859075891047,0.027543738310705963,0.08520930760010378,0.001868742791766992,6,8,5,0.004271468420425668,20,0.013224526793469154,5,0.04842398211119656,9,1.3021081477440272E-4,18,0.011239287710913905,4,0.2301369783987041,9,9.403106283803521E-5,6,0.06539715934197554,13,0.021689447165644644,5,13,0.41729337079847606,4,0.09129257740135607,16,4.015651410885633E-5,29,0.08113378312550662,14,0.0025171938275308854,6,0.15453062411841229,9,1.0443456962372694E-4,16,0.12237840721711128,58.0,0.0633765535833067,0.42779213852049314,0.5299536758241024,0.010742715201336543,0.017591007402740458,0.02733822691348374,0.1748079297403596,0.0016321841064311656,4.1130572634399373E-4,3.857500986647487E-4,0.0502613245286394,0.007542347296704267,
2,,EMCC,-0.0878410445669853,0.7403462795957846,2,,true,0.7227283710124369,5.068129289632171E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.148,300,300,300,300,300,0.024583253084839565,300,0.10519399346034061,300,300,0.421367875828261,300,0.03910298333830877,300,0.029838759403585536,0.24264189941060005,0.01142932495366548,0.1106354986995658,0.06013407155283554,0.006226798296772793,1021570.0,18.0,300,300,300,300,300,300,300,300,300,300,0.0016957067755852928,300,300,300,0.49022408826607344,300,0.010157110544914692,300,0.08649824519883474,300,0.34008237828872884,300,0.03954075131730361,300,1.074521917114194E-4,300,0.0015695260412922712,300,0.026845208015187194,0.050536513267525784,300,300,0.21941550930831707,300,0.0011166442638274778,300,0.12153743050908174,300,0.0015253714393254573,300,300,0.09500041162012413,300,300,0.020153382310237535,300,300,0.029304572483163083,300,300,0.7298607671324152,300,0.016301534806120586,0.0014885022921638951,300,300,300,300,300,300,5.068129289632171E-5,0.24424209766896304,0.00760716396719335,0.014143920145640759,0.6100099244617911,0.1962940274292562,0.0010746200929926807,0.5853335595102875,0.5161571164168808,0.5734971421816623,300,300,300,300,0.1665752534094705,300,0.4020199299678597,300,300,300,0.24070704969405612,300,0.07631578873942142,300,0.06177249683172058,0.011322167586188897,0.02117614189422402,0.048032437646656476,0.004239836849631676,0.04932598513655238,0.0011097540397779452,300,300,300,0.012311100904656504,300,0.01897365445531294,300,0.013512977220765405,300,4.2031853494622727E-4,300,0.01155616008896592,300,0.15063747312091463,300,3.899082029526836E-4,300,0.11214783886743565,300,0.020123713354117143,300,300,0.4948112714854789,300,0.11887105959896105,300,0.07150798494913004,300,0.14368819614605266,300,0.0327437830381819,300,0.7403462795957846,300,2.5971954161644435E-4,300,0.07539940535129482,48.0,0.028405347069197975,0.3231568431575186,0.06319140389987565,0.026657831557334838,0.0442283598661434,0.21642663943585047,0.25468765267799093,0.0015876885916197424,0.03132668720907632,0.04893800040668497,0.06710334380982255,0.01110679996434853,
2,,EMCC,-0.13183668179042496,7.520154780573536E-8,2,,true,-2.4131769941801776E-4,1.0503918962742256E-40,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.192,300,300,300,300,300,4.16580699814743E-10,300,2.3294405447765095E-10,300,300,7.325487298571701E-20,300,4.4571027513308833E-10,300,3.2538698319424975E-9,1.1849234763650772E-17,1.0503918962742256E-40,1.1694119385158159E-11,3.4046907064947314E-9,3.988629720122823E-9,1301708.0,17.0,300,300,300,300,300,300,300,300,300,300,1.5335353695836557E-9,300,300,300,3.5017328515748877E-13,300,5.269865883924721E-9,300,4.51597122107547E-10,300,1.0825758943043412E-13,300,2.972229233045587E-9,300,1.2717681323438924E-10,300,1.2379528010526185E-9,300,9.678123091437544E-9,2.731873339774703E-8,300,300,1.6433247701316248E-10,300,2.6358539391406606E-9,300,4.9449316468670175E-8,300,1.6423756776787174E-9,300,300,7.943132969560189E-13,300,300,1.924342183090478E-9,300,300,6.808949693719678E-32,300,300,1.9842577329855293E-40,300,5.166848802575324E-12,3.8685536889456055E-13,300,300,300,300,300,300,4.582486958437152E-11,1.8327114817497907E-9,7.653548984874988E-9,2.540960010376807E-9,9.03743863247374E-16,1.684023257614491E-12,1.521033782152101E-9,1.292869959354704E-9,1.574011331508232E-16,6.318141494982226E-10,300,300,300,300,1.5358244539468646E-16,300,1.1170933334539662E-37,300,300,300,6.055588821951245E-8,300,1.2283315226187382E-23,300,1.9694509905690273E-37,1.1540582868209947E-8,9.861614101928471E-11,4.7022975287473465E-8,4.647916444221504E-9,2.289169835725648E-9,1.4378536525259855E-9,300,300,300,6.84049349137279E-9,300,1.0163643560704024E-15,300,1.0811186066211933E-8,300,7.661700530183596E-36,300,7.328961980144785E-9,300,1.4861374051868295E-17,300,4.007089373917064E-10,300,3.2774272737363942E-9,300,6.47174759636157E-10,300,300,6.469822814213379E-18,300,2.7757247813046886E-9,300,4.013109393427689E-10,300,1.4565223743175674E-12,300,1.7564159337923475E-9,300,1.279115675493324E-13,300,9.336750404078453E-11,300,7.520154780573536E-8,46.0,7.705078387413205E-9,4.198459279443581E-8,1.0590796787289652E-8,1.939294480427834E-9,5.6834359596113305E-25,1.6811915086377578E-11,1.439020144352421E-8,1.0086557342572093E-12,2.262467628205573E-8,2.295033285054651E-9,7.343050616621367E-11,4.792246173329862E-30,
2,,EMCC,-0.1319153307314368,1.2091849002410317E-7,2,,true,-0.008595275281903809,2.0255643782010018E-44,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.209,300,300,300,300,300,3.389968560144182E-9,300,6.198120190063847E-13,300,300,4.656653803416148E-34,300,2.7406513972704943E-9,300,4.405847532185829E-9,2.0255643782010018E-44,1.766507604138803E-9,1.701399725152924E-15,1.0212069964923934E-8,4.743833590663151E-11,1374636.0,16.0,300,300,300,300,300,300,300,300,300,300,3.787636259999334E-9,300,300,300,4.490581035044133E-10,300,1.2007909175412064E-8,300,2.8249313399930898E-12,300,9.695166343748181E-13,300,5.0816471232683644E-9,300,5.1177398711543316E-9,300,1.3144782211111229E-9,300,4.872634661572501E-9,3.359897761388144E-8,300,300,9.266839851742829E-11,300,2.726838550144241E-9,300,5.2532798988701914E-8,300,1.256142348686891E-8,300,300,4.432385988839045E-8,300,300,1.7616405758351672E-9,300,300,4.7598441301628725E-22,300,300,3.299450594569787E-41,300,1.1073819706214156E-13,7.803649634894444E-21,300,300,300,300,300,300,3.923422994230689E-11,9.775270769140153E-8,1.6674761988340905E-8,2.3252239655645224E-9,7.0097937474271725E-12,1.6423144777353748E-8,6.346507896256488E-9,1.2091849002410317E-7,6.305677421665126E-14,8.414588199280234E-8,300,300,300,300,7.464502323268182E-12,300,4.4937186208676065E-40,300,300,300,6.633423874870961E-8,300,1.093721279828465E-41,300,4.73178312421458E-34,1.536589007252728E-8,1.593083406814562E-17,1.1011875285141433E-7,7.171810593102732E-9,8.678815320279243E-10,3.729859727205929E-17,300,300,300,7.216413001153516E-9,300,2.1975132619133497E-14,300,3.214332386534307E-8,300,2.7084622939279525E-36,300,7.135198172922168E-9,300,1.6117845577114791E-12,300,6.730357550297338E-10,300,4.625861137566026E-9,300,1.7320545527886535E-14,300,300,3.839129643005128E-14,300,1.6866981899651026E-10,300,5.218307514183108E-9,300,5.527752255599001E-9,300,1.0042761044832957E-9,300,2.4013158324098724E-9,300,5.017721528867929E-22,300,6.380726143513594E-8,48.0,9.584303753958441E-9,1.276925536803148E-9,3.531576213500658E-8,1.623654812558425E-9,5.002841098118159E-13,1.612120008446567E-11,5.3013790343705217E-17,1.8138055924720246E-20,1.6930181879124364E-8,4.752711534894493E-9,3.961645340482062E-9,1.962878732759664E-15,
2,,EMCC,-0.049424348643635346,1.5151928090112094E-6,2,,true,-0.01238522846954052,5.298693992620443E-67,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.221,300,300,300,300,300,3.465839634370214E-9,300,1.461638432720637E-9,300,300,1.4842123504256744E-13,300,4.162129975686973E-8,300,8.642193669095905E-8,5.298693992620443E-67,1.663531026479649E-8,1.604726270568086E-9,1.9458663485716864E-7,1.3503177880888691E-9,1525896.0,16.0,300,300,300,300,300,300,300,300,300,300,4.055734090627764E-8,300,300,300,1.797483780494215E-8,300,2.2003032188984617E-8,300,9.960311829645973E-10,300,4.025716396315705E-9,300,5.115848479538857E-9,300,9.468472066207319E-9,300,1.3142417666517106E-9,300,6.280764818642134E-9,5.0738768475071684E-8,300,300,2.0802698719024413E-9,300,5.873001123163712E-8,300,1.3928524333028628E-7,300,1.4919367615025697E-8,300,300,1.5057763628145088E-7,300,300,9.272550854819007E-9,300,300,5.127155934336409E-9,300,300,9.190723134146651E-7,300,2.7642388382934568E-8,1.0027647787972782E-12,300,300,300,300,300,300,1.2927212049579424E-10,6.416907623368358E-7,3.3571960683107166E-7,2.469296072594468E-9,1.5440568494937415E-8,2.864415265145965E-7,1.3761289211054212E-7,1.5151928090112094E-6,1.8131440894264861E-9,1.0087944006353196E-6,300,300,300,300,1.313108329101243E-9,300,9.443993036383925E-8,300,300,300,9.529625315975963E-7,300,2.83235957855492E-9,300,1.3563403596401334E-7,1.9256990107296018E-8,1.4100102365067268E-10,2.212479006071488E-7,1.551774069182743E-7,3.125998447091512E-9,1.6177587239739104E-10,300,300,300,1.3957947355812718E-8,300,4.3985772274390935E-11,300,6.101271679908616E-8,300,2.255087343155338E-18,300,1.8203687643070357E-8,300,4.9133801878255776E-9,300,3.997194726667223E-9,300,8.122341240708435E-8,300,1.6268079197381373E-10,300,300,6.057918924589877E-10,300,1.9247067485359646E-9,300,4.3487584254364773E-8,300,1.134526610573638E-7,300,2.1174603168564584E-8,300,4.32618216452488E-8,300,1.8030973528581828E-11,300,3.193548543154988E-7,47.0,1.9903617272497756E-8,1.603091431126809E-8,2.8306374531161683E-7,3.2401480379625146E-8,2.0749733570348962E-9,3.1890327485995015E-9,9.131296019205302E-9,1.8424279831940773E-12,1.69859970311224E-8,5.357152827732928E-9,6.574321253385984E-8,2.871884120420525E-11,
2,,EMCC,-0.03613469603616708,1.5703047750964924E-6,2,,true,-0.012183069562565235,4.8733629582938396E-11,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.222,300,300,300,300,300,1.2759344571308643E-8,300,2.684420234516396E-8,300,300,8.650735196674137E-7,300,5.015419851397428E-8,300,8.81566737547649E-8,3.871775789570322E-7,2.2456134322807915E-8,6.33310121729526E-9,1.9267039177776257E-7,7.839096788888778E-9,1571177.0,15.0,300,300,300,300,300,300,300,300,300,300,5.071029591177329E-8,300,300,300,6.584372890907967E-8,300,4.912369522544277E-8,300,5.1620890315613315E-9,300,5.4143385959429274E-8,300,1.4792123010413958E-8,300,2.1957661201266687E-8,300,4.168742450812176E-9,300,2.0356298731161364E-8,1.0558231906201422E-7,300,300,7.69668586511249E-9,300,5.9321487580112535E-8,300,2.54361300084265E-7,300,3.7184895292082346E-8,300,300,2.5729889601605374E-7,300,300,1.3802008883301839E-8,300,300,1.0318650182481055E-8,300,300,1.0625231286056273E-6,300,4.051959098756915E-8,5.95280219867155E-11,300,300,300,300,300,300,2.530483435596629E-10,7.092013403375457E-7,3.383199700959835E-7,6.817368916532533E-9,7.862044106022489E-8,2.8654863832927084E-7,1.3856209574495007E-7,1.5703047750964924E-6,1.7832185258441456E-7,1.0931748025199391E-6,300,300,300,300,5.879003721680365E-9,300,1.2032599021939112E-7,300,300,300,1.0524100042756643E-6,300,5.90878948742907E-9,300,2.285686683403586E-7,5.486740783655808E-8,1.7522258182151761E-9,5.350652598540265E-7,1.583729527149332E-7,1.4737030756824299E-8,2.634609108928692E-9,300,300,300,3.349136394041048E-8,300,7.689379296599967E-10,300,1.114765956995431E-7,300,4.8733629582938396E-11,300,3.2181784771475955E-8,300,2.0663942395593457E-8,300,6.946222924678235E-9,300,8.188195902600248E-8,300,2.2064678479482338E-9,300,300,8.346799803340912E-8,300,9.74911945644786E-9,300,5.408216553921435E-8,300,1.1510566453841915E-7,300,2.1340608715786545E-8,300,1.0404470005014619E-7,300,9.514953258392855E-11,300,7.446554049157722E-7,49.0,3.2619573681467E-8,6.698859243233687E-8,6.627202401453562E-7,3.2830904345930215E-8,2.2429078354269664E-8,1.728441059035519E-8,1.0327818663006213E-7,7.090245742879008E-10,4.6403407798170226E-8,1.360498449496124E-8,7.080674665007387E-8,3.8662261978478414E-10,
2,,EMCC,-0.03741568472888188,1.9637092056982464E-7,2,,true,-0.03713483811086304,1.0572511291231173E-10,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.804,300,300,300,300,300,1.707561902866574E-8,300,4.746623535747367E-8,300,300,1.318072023857413E-7,300,7.473632344480185E-9,300,1.3906696570184749E-8,4.5661640151805794E-8,2.7501015656982046E-9,9.05923662986612E-9,1.830952711921666E-8,1.3600071271235139E-8,2255826.0,16.0,300,300,300,300,300,300,300,300,300,300,1.278513852803692E-8,300,300,300,5.21311198919214E-8,300,2.785210484717188E-8,300,7.412245673182687E-9,300,6.680015633201013E-8,300,1.3174505107425405E-8,300,1.2324091226127106E-8,300,3.0247018349118797E-9,300,2.1617812112439043E-8,7.136831135385184E-8,300,300,1.5165166477326174E-8,300,1.0447092867730628E-8,300,8.896735029515598E-8,300,3.078640387803448E-8,300,300,5.1882265576185476E-8,300,300,2.969682298448583E-9,300,300,2.803480639042808E-9,300,300,1.3342790647559992E-7,300,3.756632344507375E-9,1.4470373212390094E-10,300,300,300,300,300,300,1.061746827969483E-10,2.9705033310773325E-8,4.587317492864676E-8,6.42848537883692E-9,5.766351944429449E-8,3.980174492782048E-8,2.083131787469268E-8,1.6049513955807712E-7,1.3399625823554786E-7,1.1973729202770217E-7,300,300,300,300,4.409372189192557E-9,300,1.518997433528331E-8,300,300,300,1.2205914025525735E-7,300,3.4031436233072024E-9,300,1.3984459569289211E-8,3.326592327286632E-8,3.5864239054822893E-9,1.9637092056982464E-7,2.567108220019968E-8,1.915473474375951E-8,1.0491261776027118E-8,300,300,300,1.7618523201259946E-8,300,2.043009711806691E-9,300,5.4137761667383603E-8,300,1.0740140405918416E-10,300,1.465085203781316E-8,300,6.654585076808475E-9,300,1.8182704210241404E-9,300,1.0050908935456107E-8,300,7.713211084963546E-9,300,300,7.298587865522683E-8,300,1.8625860774945423E-8,300,1.1786871581582157E-8,300,1.4869166920566108E-8,300,4.579037207039386E-9,300,6.965287109128259E-8,300,1.0572511291231173E-10,300,1.4907281912397657E-7,48.0,2.0817793436234546E-8,1.0860514473329881E-7,6.933118792245995E-8,4.937794555248056E-9,3.416604813886096E-8,2.4508267818691843E-8,1.5747639831647275E-7,1.6001501338663773E-9,4.553117082591286E-8,1.2861479410976595E-8,1.0508899863648636E-8,6.240592772229757E-10,
2,,EMCC,-0.040738889299099905,3.184436352749087E-7,2,,true,-0.04073838719967091,1.7329721749980688E-10,/root/dev/credici/papers/pgm22/models/synthetic/1000/set5/rand13_mk1_maxDist2_nEndo8_k10_5.uai,0.845,300,300,300,300,300,2.4531319659770502E-8,300,8.43275184371473E-8,300,300,2.0188786297698703E-7,300,1.1551284676233569E-8,300,2.1612877927975803E-8,7.531408993924682E-8,3.891752818963284E-9,1.309110936807637E-8,2.7339282589010308E-8,1.8609649087425728E-8,2444594.0,15.0,300,300,300,300,300,300,300,300,300,300,2.149421878662722E-8,300,300,300,7.993038862881396E-8,300,4.1352921493515155E-8,300,1.4063070853310968E-8,300,1.0474653060318077E-7,300,1.9159096761525223E-8,300,1.9840128617222717E-8,300,5.9516247085951895E-9,300,3.259730669272548E-8,1.0587229761376663E-7,300,300,1.7498180991709073E-8,300,1.5297949286197037E-8,300,1.4137224088599562E-7,300,4.378949327855521E-8,300,300,1.126786551975824E-7,300,300,4.539389612650289E-9,300,300,3.7275007345528455E-9,300,300,1.8923099188274396E-7,300,5.027147808766452E-9,9.71993746183073E-10,300,300,300,300,300,300,1.7329721749980688E-10,8.923528381223098E-8,7.276757387746367E-8,1.0075180214593928E-8,1.1446723594809469E-7,6.018022833542243E-8,3.227408559915041E-8,2.475759997796806E-7,2.4806007947208517E-7,1.908350131462405E-7,300,300,300,300,5.515486264469498E-9,300,2.1515793761696217E-8,300,300,300,1.748464870852222E-7,300,5.553583687896554E-9,300,1.7909933858903043E-8,5.141572488453253E-8,8.12073197786021E-9,2.890504779894445E-7,3.463734064986982E-8,2.9205351774573962E-8,1.612938317348224E-8,300,300,300,2.7485960561192318E-8,300,3.2889713180166957E-9,300,8.407545765073516E-8,300,2.063211548817057E-10,300,2.541495681382651E-8,300,3.1433530911982234E-8,300,3.4336090795080837E-9,300,1.4765221989507697E-8,300,1.0839211855894627E-8,300,300,2.8040761194869477E-7,300,2.429538803410086E-8,300,1.7941071011273133E-8,300,2.1491751929243065E-8,300,5.871770733386747E-9,300,1.0215927348660292E-7,300,2.339309534438199E-10,300,2.3828125519542595E-7,49.0,3.220693750126953E-8,1.670250956483404E-7,1.0151374606768475E-7,7.333723885107678E-9,5.8740105482721045E-8,3.8620054290027855E-8,3.184436352749087E-7,2.1790463990541007E-9,6.44162054167228E-8,1.7249210209737718E-8,1.460102436714918E-8,1.5590865138273535E-9,
