,1,0
0,4,0
1,3,0
2,4,0
3,2,0
4,3,1
5,3,1
6,0,0
7,3,1
8,0,1
9,4,1
10,4,1
11,1,1
12,4,1
13,2,1
14,4,1
15,0,0
16,3,0
17,1,1
18,3,0
19,0,0
20,3,0
21,3,0
22,4,1
23,2,1
24,4,0
25,3,0
26,0,0
27,3,0
28,3,0
29,4,1
30,0,1
31,3,0
32,3,0
33,3,0
34,4,0
35,4,1
36,3,1
37,4,1
38,3,1
39,4,1
40,0,0
41,4,0
42,0,0
43,0,0
44,4,1
45,2,0
46,3,1
47,3,0
48,0,0
49,0,1
50,4,1
51,0,1
52,0,1
53,0,1
54,0,0
55,3,0
56,4,1
57,3,0
58,3,1
59,3,0
60,3,1
61,0,0
62,3,0
63,2,1
64,3,0
65,3,1
66,0,1
67,0,0
68,2,1
69,0,0
70,3,0
71,4,0
72,3,1
73,4,1
74,0,1
75,3,0
76,0,1
77,0,1
78,3,1
79,4,1
80,4,1
81,4,1
82,3,0
83,0,1
84,3,0
85,4,1
86,4,0
87,3,0
88,3,0
89,4,1
90,0,0
91,1,1
92,4,1
93,3,0
94,0,1
95,4,1
96,3,0
97,4,1
98,4,1
99,0,0
100,4,1
101,1,1
102,0,1
103,4,1
104,0,0
105,4,1
106,3,0
107,0,0
108,0,0
109,3,1
110,0,0
111,0,1
112,0,1
113,3,0
114,4,0
115,3,1
116,0,0
117,3,1
118,3,1
119,4,1
120,0,0
121,0,0
122,0,0
123,0,1
124,2,1
125,0,1
126,3,0
127,4,1
128,3,0
129,4,1
130,3,1
131,3,0
132,4,0
133,3,1
134,3,0
135,4,0
136,4,0
137,3,0
138,4,1
139,2,1
140,0,1
141,0,1
142,3,0
143,2,0
144,3,0
145,3,0
146,4,0
147,0,1
148,3,0
149,2,1
150,1,0
151,4,0
152,3,1
153,3,0
154,4,0
155,0,1
156,0,0
157,3,1
158,3,1
159,4,0
160,3,1
161,4,1
162,4,0
163,4,1
164,3,0
165,2,1
166,3,0
167,3,1
168,1,1
169,0,0
170,4,1
171,3,0
172,0,1
173,4,0
174,2,0
175,0,0
176,4,1
177,2,1
178,4,1
179,3,0
180,4,1
181,0,1
182,0,1
183,3,0
184,2,1
185,3,1
186,2,0
187,3,0
188,0,0
189,4,1
190,3,0
191,0,0
192,4,0
193,3,0
194,3,0
195,0,0
196,2,0
197,0,1
198,3,0
199,0,0
200,3,0
201,3,1
202,4,1
203,4,1
204,0,1
205,0,0
206,0,0
207,0,1
208,3,1
209,2,1
210,0,0
211,0,1
212,4,1
213,0,0
214,4,1
215,3,1
216,3,0
217,0,0
218,3,0
219,3,0
220,0,0
221,3,0
222,0,1
223,3,0
224,4,0
225,4,1
226,3,0
227,3,0
228,3,0
229,3,0
230,3,1
231,3,1
232,0,0
233,4,0
234,0,1
235,3,1
236,0,1
237,2,0
238,4,1
239,3,0
240,4,1
241,4,1
242,3,0
243,0,1
244,4,1
245,0,1
246,3,1
247,0,1
248,3,0
249,3,1
250,3,0
251,0,0
252,4,1
253,2,0
254,2,0
255,3,0
256,0,0
257,3,0
258,0,0
259,3,0
260,3,0
261,0,0
262,4,1
263,3,0
264,4,1
265,4,1
266,4,0
267,3,0
268,3,1
269,3,0
270,3,0
271,3,1
272,3,1
273,3,0
274,0,0
275,0,0
276,3,0
277,0,0
278,0,0
279,0,0
280,0,1
281,0,1
282,3,0
283,3,1
284,4,1
285,3,0
286,3,1
287,0,0
288,4,0
289,4,1
290,4,1
291,4,1
292,0,1
293,4,1
294,3,0
295,3,0
296,4,1
297,4,1
298,3,0
299,3,0
300,4,0
301,4,1
302,3,0
303,0,0
304,0,1
305,0,0
306,0,0
307,3,0
308,2,1
309,4,1
310,0,1
311,3,0
312,0,0
313,2,1
314,4,0
315,4,0
316,4,1
317,2,1
318,4,1
319,2,1
320,3,0
321,3,0
322,4,1
323,2,0
324,4,0
325,0,0
326,2,1
327,4,1
328,0,0
329,3,1
330,4,0
331,3,0
332,0,0
333,3,0
334,3,0
335,0,0
336,4,1
337,3,0
338,3,0
339,3,0
340,0,0
341,4,1
342,3,1
343,3,0
344,4,0
345,4,0
346,0,0
347,0,1
348,3,1
349,2,1
350,1,1
351,4,1
352,0,1
353,4,1
354,3,0
355,4,1
356,3,1
357,2,1
358,4,0
359,2,0
360,2,1
361,3,0
362,3,0
363,4,1
364,0,0
365,0,0
366,0,0
367,0,1
368,0,1
369,0,0
370,4,1
371,4,0
372,3,0
373,0,0
374,4,1
375,0,0
376,4,0
377,4,1
378,2,1
379,0,1
380,3,0
381,3,1
382,3,0
383,4,1
384,4,0
385,0,0
386,4,0
387,3,1
388,3,0
389,0,0
390,4,1
391,2,1
392,3,0
393,2,1
394,2,1
395,4,1
396,0,0
397,0,0
398,3,0
399,0,0
400,0,0
401,3,0
402,0,1
403,4,1
404,3,0
405,4,0
406,0,0
407,3,0
408,4,1
409,0,1
410,0,1
411,3,1
412,3,0
413,3,1
414,3,0
415,3,1
416,0,0
417,3,1
418,0,0
419,3,0
420,0,0
421,1,0
422,3,0
423,3,0
424,3,0
425,3,1
426,4,1
427,3,1
428,0,0
429,4,0
430,0,0
431,0,1
432,3,0
433,3,0
434,0,1
435,4,0
436,4,1
437,0,0
438,0,1
439,0,1
440,0,0
441,2,1
442,3,0
443,4,1
444,4,0
445,3,0
446,4,1
447,4,0
448,3,0
449,0,0
450,0,1
451,4,1
452,0,1
453,3,0
454,0,0
455,3,0
456,4,0
457,0,0
458,3,0
459,3,0
460,0,0
461,3,0
462,0,0
463,4,1
464,3,0
465,3,0
466,3,0
467,0,0
468,0,0
469,3,0
470,4,0
471,0,0
472,3,0
473,4,0
474,3,0
475,0,0
476,0,1
477,3,0
478,3,0
479,4,1
480,0,1
481,4,1
482,0,1
483,3,0
484,0,0
485,2,1
486,3,0
487,4,1
488,3,1
489,4,0
490,3,1
491,0,1
492,3,0
493,3,0
494,2,1
495,0,0
496,3,1
497,3,0
498,3,0
499,4,0
500,3,0
501,0,0
502,4,1
503,3,0
504,4,1
505,2,0
506,3,0
507,3,0
508,3,1
509,4,0
510,0,1
511,3,1
512,4,1
513,3,0
514,3,1
515,0,0
516,3,0
517,0,1
518,4,1
519,3,0
520,0,1
521,3,1
522,4,0
523,3,0
524,0,0
525,4,1
526,3,0
527,4,0
528,3,0
529,0,1
530,0,1
531,3,1
532,4,1
533,0,0
534,1,1
535,0,0
536,4,0
537,4,1
538,2,1
539,0,0
540,3,0
541,3,0
542,0,1
543,4,1
544,2,0
545,1,0
546,3,0
547,0,1
548,0,0
549,3,0
550,4,1
551,3,0
552,0,1
553,0,0
554,0,0
555,3,1
556,3,0
557,3,0
558,3,0
559,2,0
560,0,1
561,0,0
562,4,0
563,3,0
564,3,1
565,0,1
566,3,0
567,3,0
568,3,0
569,0,0
570,0,1
571,3,0
572,3,1
573,0,0
574,4,0
575,4,1
576,3,0
577,4,1
578,4,0
579,3,0
580,3,1
581,3,0
582,0,0
583,2,1
584,3,1
585,4,0
586,0,1
587,0,0
588,3,0
589,0,0
590,4,0
591,0,0
592,4,1
593,0,1
594,4,0
595,0,1
596,3,0
597,3,1
598,3,1
599,0,1
600,4,0
601,3,1
602,0,0
603,3,0
604,4,1
605,4,1
606,3,0
607,3,0
608,4,0
609,2,1
