,1,0
0,3,1
1,0,1
2,3,1
3,0,0
4,0,0
5,5,1
6,5,2
7,3,0
8,3,2
9,3,0
10,4,2
11,3,2
12,3,0
13,3,0
14,3,2
15,3,1
16,3,0
17,3,1
18,3,2
19,4,2
20,3,0
21,3,0
22,3,2
23,3,1
24,5,2
25,4,0
26,3,2
27,0,0
28,4,2
29,3,0
30,3,0
31,3,0
32,3,0
33,0,0
34,3,2
35,3,2
36,3,2
37,3,1
38,4,2
39,3,2
40,3,0
41,3,0
42,3,0
43,3,2
44,3,0
45,5,2
46,3,2
47,3,1
48,3,0
49,3,1
50,3,0
51,5,1
52,3,1
53,3,0
54,3,1
55,3,0
56,3,1
57,3,0
58,3,1
59,3,1
60,3,2
61,3,1
62,3,0
63,1,0
64,3,2
65,3,1
66,3,2
67,3,0
68,3,0
69,0,0
70,3,0
71,3,2
72,5,2
73,6,2
74,5,0
75,0,0
76,3,1
77,5,1
78,5,0
79,3,0
80,3,1
81,3,1
82,3,0
83,3,1
84,3,0
85,3,2
86,0,1
87,2,0
88,3,0
89,3,2
90,3,0
91,4,1
92,2,2
93,3,2
94,6,2
95,0,1
96,3,0
97,1,1
98,0,1
99,3,2
100,4,2
101,2,0
102,3,1
103,3,0
104,3,0
105,3,2
106,3,0
107,3,2
108,6,0
109,3,0
110,3,2
111,3,0
112,3,1
113,3,2
114,3,1
115,3,2
116,3,0
117,0,0
118,3,0
119,3,1
120,3,1
121,3,1
122,3,0
123,0,0
124,4,0
125,3,0
126,3,0
127,3,2
128,3,1
129,3,2
130,0,0
131,3,0
132,4,2
133,0,0
134,4,0
135,5,0
136,3,2
137,3,2
138,5,2
139,2,2
140,0,0
141,3,1
142,3,0
143,4,0
144,3,0
145,2,1
146,4,1
147,5,2
148,3,2
149,0,0
150,3,2
151,4,0
152,0,0
153,6,0
154,5,2
155,3,1
156,3,2
157,3,1
158,3,1
159,1,0
160,3,0
161,3,1
162,5,0
163,3,1
164,5,1
165,3,2
166,3,2
167,4,2
168,1,0
169,3,1
170,4,1
171,0,1
172,3,1
173,2,0
174,3,2
175,3,1
176,0,1
177,3,0
178,5,1
179,3,1
180,6,2
181,3,0
182,4,2
183,3,0
184,3,1
185,3,1
186,3,1
187,3,2
188,3,1
189,3,0
190,3,2
191,3,2
192,3,2
193,3,0
194,2,0
195,3,1
196,3,2
197,4,0
198,4,1
199,3,1
200,5,0
201,3,2
202,5,0
203,5,1
204,1,0
205,2,1
206,3,2
207,3,1
208,3,0
209,3,2
210,5,1
211,3,0
212,3,0
213,0,1
214,3,2
215,3,1
216,5,0
217,3,2
218,3,1
219,5,1
220,3,1
221,3,1
222,3,2
223,1,1
224,6,0
225,3,1
226,3,2
227,5,2
228,3,1
229,3,0
230,3,2
231,6,2
232,0,0
233,3,0
234,3,0
235,3,1
236,0,0
237,3,2
238,3,0
239,3,2
240,3,2
241,2,2
242,3,2
243,3,1
244,2,2
245,3,2
246,0,0
247,0,0
248,3,2
249,2,1
250,5,0
251,6,1
252,3,1
253,2,2
254,3,1
255,3,2
256,3,2
257,4,1
258,5,0
259,3,0
260,3,1
261,3,0
262,4,1
263,3,0
264,3,1
265,5,0
266,3,2
267,3,1
268,3,2
269,3,0
270,4,2
271,5,0
272,6,0
273,3,1
274,3,0
275,3,0
276,0,0
277,6,1
278,3,2
279,3,0
280,3,1
281,3,2
282,5,2
283,3,1
284,3,2
285,0,0
286,3,1
287,3,0
288,3,0
289,3,1
290,0,0
291,3,2
292,1,1
293,6,1
294,3,1
295,0,0
296,3,2
297,0,1
298,3,1
299,3,2
300,2,2
301,3,2
302,4,2
303,3,1
304,3,0
305,2,1
306,3,1
307,3,0
308,3,1
309,3,0
310,4,2
311,3,1
312,4,2
313,3,2
314,3,2
315,3,2
316,3,1
317,3,0
318,3,1
319,3,1
320,3,1
321,4,2
322,3,0
323,1,2
324,3,0
325,3,0
326,3,0
327,3,1
328,3,1
329,2,1
330,3,2
331,2,1
332,3,1
333,0,0
334,2,1
335,5,1
336,3,1
337,3,1
338,3,0
339,5,2
340,3,0
341,5,2
342,3,2
343,2,0
344,3,2
345,1,1
346,3,0
347,3,0
348,3,2
349,3,2
350,3,0
351,3,1
352,0,0
353,3,2
354,3,2
355,2,0
356,3,0
357,1,0
358,5,2
359,3,0
360,3,0
361,3,2
362,3,1
363,5,1
364,3,2
365,3,2
366,3,2
367,3,0
368,3,2
369,4,1
370,3,1
371,3,2
372,3,0
373,2,1
374,0,1
375,3,0
376,3,0
377,3,0
378,3,1
379,2,2
380,2,1
381,3,0
382,3,0
383,6,2
384,3,2
385,3,1
386,0,1
387,0,1
388,0,0
