,1,0
0,3,1
1,0,1
2,3,0
3,0,0
4,3,1
5,2,1
6,3,1
7,0,0
8,3,1
9,0,0
10,3,1
11,0,0
12,3,1
13,0,0
14,2,0
15,0,0
16,3,1
17,1,0
18,4,0
19,3,1
20,0,0
21,2,1
22,3,1
23,4,0
24,3,1
25,3,1
26,4,0
27,3,1
28,2,1
29,0,0
30,3,1
31,1,1
32,2,0
33,1,1
34,4,0
35,0,0
36,3,1
37,1,0
38,0,0
39,3,1
40,1,0
41,3,1
42,0,0
43,0,0
44,1,0
45,3,1
46,2,1
47,3,0
48,0,0
49,4,0
50,1,1
51,0,0
52,4,0
53,3,1
54,0,0
55,1,1
56,2,0
57,2,1
58,4,0
59,2,0
60,4,0
61,2,0
62,1,0
63,0,0
64,0,0
65,2,1
66,0,0
67,1,0
68,3,1
69,3,1
70,3,1
71,0,0
72,4,0
73,3,1
74,3,1
75,3,1
76,1,1
77,2,1
78,0,0
79,3,1
80,3,1
81,3,1
82,1,0
83,1,1
84,0,0
85,4,0
86,0,0
87,0,0
88,3,1
89,2,1
90,3,1
91,2,0
92,4,0
93,2,1
94,4,0
95,3,1
96,2,1
97,0,0
98,3,1
99,4,1
100,3,1
101,1,0
102,2,0
103,3,1
104,3,1
105,3,1
106,3,1
107,4,0
108,4,0
109,4,0
110,2,1
111,3,1
112,0,0
113,3,1
114,3,1
115,1,1
116,3,1
117,0,0
118,3,1
119,3,1
120,0,0
121,2,0
122,4,0
123,4,0
124,0,0
125,1,1
126,3,1
127,0,1
128,3,1
129,3,1
130,3,1
131,1,0
132,0,0
133,1,1
134,4,0
135,4,0
136,0,0
137,0,0
138,3,1
139,3,1
140,4,0
141,2,1
142,3,1
143,0,0
144,3,1
145,3,0
146,1,0
147,3,1
148,0,0
149,3,1
150,0,0
151,3,1
152,2,1
153,3,1
154,0,0
155,0,0
156,0,0
157,3,1
158,0,0
159,3,1
160,0,0
161,0,0
162,4,0
163,3,1
164,1,0
165,4,0
166,3,1
167,0,0
168,0,1
169,0,0
170,1,1
171,2,1
172,1,1
173,3,0
174,3,1
175,3,1
176,2,1
177,0,0
178,4,0
179,1,1
180,0,0
181,4,0
182,4,0
183,2,1
184,1,0
185,3,1
186,3,1
187,0,0
188,3,1
189,0,0
190,0,0
191,3,1
192,1,1
193,0,0
194,2,1
195,2,1
196,3,1
197,1,0
198,4,0
199,0,0
200,3,1
201,1,1
202,3,1
203,2,1
204,3,1
205,3,1
206,0,0
207,3,1
208,2,1
209,3,1
210,4,0
211,0,0
212,3,1
213,4,0
214,0,0
215,2,1
216,2,1
217,3,1
218,3,0
219,3,1
220,0,0
221,0,0
222,1,1
223,4,0
224,1,1
225,4,0
226,1,1
227,2,1
228,2,1
229,3,1
230,3,1
231,3,1
232,0,0
233,1,1
234,0,0
235,4,0
236,1,0
237,2,0
238,3,1
239,4,0
240,3,1
241,4,0
242,3,1
243,0,0
244,4,0
245,3,1
246,4,0
247,3,1
248,4,0
249,1,1
250,0,0
251,4,0
252,0,0
253,2,1
254,4,0
255,0,0
256,4,0
257,3,1
258,2,1
259,3,1
260,3,1
261,0,0
262,4,0
263,0,0
264,3,1
265,3,1
266,3,1
267,3,1
268,0,0
269,3,1
270,2,1
271,2,1
272,0,0
273,0,0
274,0,0
275,3,1
276,3,1
277,0,0
278,4,0
279,2,1
280,3,1
281,3,1
282,0,0
283,0,0
284,0,0
285,3,1
286,3,1
287,1,0
288,0,0
289,4,0
290,0,0
291,3,1
292,4,0
293,2,1
294,1,0
295,0,0
296,2,1
297,3,1
298,4,0
299,3,1
300,3,1
301,2,1
302,2,1
303,0,0
304,0,0
305,1,0
306,2,1
307,1,0
308,0,0
309,0,0
310,0,0
311,3,1
312,2,1
313,4,0
314,3,1
315,4,0
316,1,0
317,0,0
318,3,1
319,1,0
320,0,0
321,2,1
322,3,1
323,4,0
324,1,1
325,4,0
326,3,1
327,0,0
328,0,0
329,2,0
330,4,0
331,3,1
332,1,1
333,3,1
334,3,1
335,3,1
336,3,1
337,3,1
338,3,1
339,0,0
340,0,0
341,0,0
342,3,1
343,3,1
344,0,0
345,2,1
346,1,1
347,0,0
348,2,0
349,1,1
350,1,1
351,3,1
352,3,1
353,0,0
354,3,1
355,0,0
356,4,0
357,1,1
358,0,0
359,2,1
360,0,0
361,2,1
362,0,0
363,3,1
364,3,1
365,0,0
366,0,0
367,2,1
368,3,1
369,3,1
370,2,1
371,0,0
372,0,0
373,0,0
374,0,0
375,2,1
376,1,1
377,4,0
378,2,1
379,3,1
380,3,1
381,3,1
382,4,0
383,3,1
384,3,1
385,1,1
386,3,1
387,3,1
388,2,1
