,1,0
0,2,0
1,1,0
2,2,0
3,0,1
4,2,0
5,1,0
6,2,0
7,2,0
8,1,0
9,2,0
10,1,0
11,2,0
12,2,1
13,2,0
14,2,0
15,0,1
16,0,1
17,2,0
18,0,1
19,2,0
20,1,0
21,2,0
22,2,0
23,2,0
24,2,0
25,1,0
26,2,0
27,2,0
28,1,0
29,2,0
30,1,0
31,1,0
32,2,0
33,2,0
34,2,0
35,2,0
36,2,0
37,2,0
38,2,0
39,2,0
40,2,0
41,2,0
42,0,1
43,2,0
44,2,0
45,2,0
46,2,0
47,2,0
48,2,0
49,2,0
50,2,0
51,2,0
52,1,0
53,2,0
54,1,0
55,0,1
56,2,0
57,0,1
58,2,0
59,1,1
60,2,0
61,1,0
62,2,0
63,2,0
64,2,0
65,2,0
66,1,0
67,2,0
68,0,1
69,2,0
70,2,1
71,2,0
72,2,0
73,2,0
74,2,0
75,2,0
76,2,0
77,2,0
78,1,0
79,2,0
80,2,0
81,2,0
82,2,0
83,2,0
84,1,0
85,1,0
86,2,0
87,2,0
88,1,0
89,1,0
90,2,0
91,2,0
92,1,0
93,2,0
94,1,0
95,2,0
96,2,0
97,2,1
98,2,0
99,0,1
100,2,0
101,2,0
102,0,1
103,1,0
104,2,0
105,1,0
106,2,0
107,2,0
108,2,0
109,1,0
110,2,0
111,2,0
112,2,0
113,2,0
114,2,0
115,1,0
116,0,1
117,2,0
118,2,0
119,1,0
120,2,1
121,2,0
122,2,0
123,2,0
124,2,0
125,2,0
126,2,0
127,2,0
128,2,0
129,2,0
130,2,0
131,0,1
132,2,0
133,2,0
134,2,0
135,1,0
136,0,1
137,2,0
138,2,0
139,2,0
140,2,0
141,2,0
142,2,0
143,2,0
144,2,0
145,0,1
146,1,1
147,2,0
148,2,0
149,2,0
150,2,0
151,2,0
152,2,0
153,0,1
154,2,0
155,0,1
156,1,0
157,1,0
158,1,0
159,2,0
160,2,0
161,2,0
162,1,0
163,1,0
164,1,0
165,0,1
166,2,0
167,2,0
168,2,0
169,2,0
170,2,0
171,2,0
172,2,0
173,1,0
174,2,0
175,2,0
176,2,0
177,2,0
178,2,0
179,2,0
180,2,0
181,2,0
182,2,0
183,2,0
184,2,0
185,1,0
186,2,0
187,1,0
188,2,0
189,2,0
190,0,0
191,2,0
192,1,0
193,2,0
194,2,0
195,1,0
196,2,0
197,1,0
198,2,0
199,1,0
200,2,0
201,1,0
202,1,0
203,1,0
204,2,0
205,1,0
206,2,0
207,2,0
208,2,0
209,1,0
210,1,0
211,1,0
212,1,0
213,2,0
214,1,0
215,2,0
216,1,0
217,2,0
218,2,0
219,2,0
220,2,0
221,2,0
222,2,0
223,2,0
224,1,0
225,2,0
226,2,0
227,0,1
228,2,0
229,2,0
230,2,0
231,2,0
232,2,0
233,0,1
234,2,0
235,1,0
236,2,0
237,2,0
238,2,0
239,2,0
240,0,1
241,1,1
242,2,0
243,2,0
244,1,0
245,1,0
246,1,0
247,2,0
248,2,0
249,2,0
250,1,0
251,2,0
252,2,0
253,1,0
254,0,1
255,1,0
256,2,0
257,2,0
258,1,1
259,2,0
260,2,0
261,0,1
262,2,0
263,2,0
264,1,0
265,2,0
266,1,0
267,2,0
268,1,0
269,1,0
270,0,0
271,2,0
272,2,0
273,2,0
274,2,0
275,2,0
276,1,1
277,2,0
278,2,0
279,2,0
280,2,0
281,0,1
282,2,0
283,1,0
284,2,0
285,2,0
286,2,0
287,0,1
288,2,0
289,1,0
290,2,0
291,1,0
292,2,0
293,2,0
294,2,0
295,2,0
296,2,0
297,2,0
298,1,0
299,1,0
300,1,0
301,2,0
302,2,1
303,2,0
304,2,0
305,2,0
306,2,1
307,1,0
308,2,0
309,2,0
310,2,0
311,2,0
312,0,1
313,2,0
314,2,0
315,2,0
316,2,0
317,1,0
318,1,0
319,2,0
320,1,0
321,2,1
322,2,0
323,2,0
324,2,0
325,0,1
326,2,0
327,2,0
328,1,0
329,2,0
330,2,0
331,1,0
332,0,1
333,2,0
334,2,0
335,2,0
336,2,1
337,2,0
338,1,0
339,2,0
340,2,0
341,2,0
342,2,0
343,2,0
344,2,0
345,0,1
346,2,0
347,1,0
348,2,0
349,2,0
350,0,1
351,2,1
352,2,0
353,1,0
354,2,0
355,2,0
356,2,0
357,2,0
358,0,1
359,2,0
360,1,0
361,2,0
362,2,0
363,1,0
364,2,0
365,2,0
366,2,0
367,2,0
368,2,0
369,2,1
370,2,1
371,2,0
372,2,0
373,2,0
374,2,0
375,2,0
376,2,0
377,2,0
378,1,0
379,2,1
380,2,0
381,2,0
382,1,0
383,2,0
384,2,0
385,0,1
386,1,0
387,2,0
388,2,0
389,1,0
390,1,0
391,0,1
392,1,0
393,2,0
394,1,0
395,1,0
396,0,1
397,2,0
398,2,1
399,0,1
400,2,0
401,2,0
402,2,0
403,2,0
404,2,0
405,0,1
406,0,1
407,2,0
408,0,1
409,2,0
410,2,0
411,0,1
412,2,0
413,2,0
414,2,0
415,2,0
416,2,0
417,2,0
418,0,1
419,2,0
420,2,0
421,1,0
422,1,0
423,2,0
424,2,0
425,2,0
426,2,0
427,2,0
428,2,0
429,2,0
430,2,0
431,2,0
432,2,0
433,2,0
434,2,0
435,2,0
436,1,1
437,1,0
438,1,0
439,2,0
440,1,0
441,1,0
442,0,1
443,1,0
444,2,0
445,2,0
446,2,0
447,2,0
448,2,0
449,2,0
450,2,0
451,2,0
452,2,0
453,1,0
454,2,0
455,2,0
456,2,0
457,2,1
458,2,0
459,1,0
460,2,0
461,2,0
462,2,0
463,2,0
464,1,0
465,2,0
466,2,0
467,2,0
468,2,0
469,0,0
470,2,0
471,2,0
472,2,0
473,2,0
474,0,1
475,2,0
476,1,0
477,2,0
478,2,0
479,0,1
480,2,0
481,1,0
482,1,0
483,2,0
484,2,0
485,1,0
486,0,1
487,1,0
488,2,0
489,2,0
490,2,0
491,1,0
492,2,0
493,2,0
494,1,0
495,2,0
496,1,0
497,1,0
498,2,0
499,1,0
500,2,0
501,1,0
502,2,0
503,1,0
504,2,0
505,1,0
506,2,0
507,1,0
508,2,0
509,0,1
510,2,0
511,0,1
512,2,0
513,1,1
514,2,0
515,2,0
516,2,0
517,2,0
518,2,0
519,2,0
520,2,0
521,1,0
522,2,0
523,2,0
524,2,0
525,2,0
526,2,0
527,2,0
528,2,0
529,2,0
530,2,0
531,2,0
532,2,0
533,1,0
534,2,0
535,1,0
536,1,0
537,2,0
538,2,0
539,0,1
540,1,0
541,2,0
542,2,0
543,0,1
544,1,0
545,1,0
546,1,0
547,2,0
548,1,0
549,2,0
550,2,0
551,1,0
552,2,0
553,1,0
554,1,0
555,2,0
556,2,0
557,2,0
558,2,0
559,2,0
560,1,0
561,1,0
562,1,0
563,1,0
564,2,0
565,2,0
566,0,1
567,2,0
568,2,0
569,2,0
570,2,0
571,1,0
572,2,0
573,0,1
574,2,0
575,2,0
576,1,0
577,2,0
578,2,1
579,2,0
580,2,0
581,2,0
582,0,1
583,2,0
584,0,1
585,0,1
586,2,0
587,2,0
588,1,0
589,2,0
590,2,0
591,2,0
592,1,0
593,2,0
594,2,0
595,2,0
596,2,0
597,2,0
598,2,0
599,2,0
600,0,1
601,1,0
602,0,1
603,2,0
604,0,0
605,2,0
606,1,0
607,1,0
608,1,0
609,1,0
610,2,0
611,2,0
612,2,0
613,2,0
614,2,0
615,2,0
616,2,0
617,1,0
618,2,0
619,2,0
620,2,0
621,2,1
622,1,0
623,2,0
624,1,0
625,2,0
626,2,0
627,1,0
628,1,0
629,1,0
630,2,0
631,1,0
632,0,0
633,2,0
634,2,1
635,1,0
636,2,0
637,2,0
638,1,0
639,2,0
640,0,1
641,2,0
642,1,0
643,2,0
644,2,0
645,0,1
646,0,1
647,0,1
648,2,0
649,1,0
650,1,0
651,1,0
652,2,0
653,2,0
654,1,1
655,0,1
656,1,0
657,2,0
658,1,0
659,2,0
660,2,0
661,2,0
662,1,0
663,2,0
664,2,0
665,0,1
