method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.16194633000000003,0.015367169999999998,false,-0.16194633000000003,0.015367169999999998,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_8.uai,1.0,,,,
EMCC,-0.10592728898013581,0.12399154734934613,false,-0.10592633499317128,0.1171372405649224,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_8.uai,1.0,45.0,67.0,49461.0,5
EMCC,-0.68992073091968,0.8600684605539799,true,0.8307043949609081,9.324891277679998E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_8.uai,0.0,28.0,13.0,146.0,8
EMCC,-0.7344245943042289,0.7713109474848937,true,0.8732485284334437,1.3693465633404527E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_8.uai,0.014,20.0,9.0,8435.0,27
EMCC,-0.6103531432605922,0.32952311097425535,true,0.671236013997819,3.5329396204466325E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_8.uai,0.074,19.0,8.0,23637.0,9
EMCC,-0.5646574560610682,0.24613705514611195,true,0.25703171536688796,0.05561474716106975,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_8.uai,0.236,25.0,8.0,37551.0,11
EMCC,-0.4650046085459517,0.26598152891021853,true,0.2329397857390263,0.08363989258564161,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_8.uai,0.309,20.0,8.0,52314.0,4
EMCC,-0.34547946776915794,0.12622808492204937,true,0.2806336435714847,0.06991891795333659,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_8.uai,0.473,25.0,9.0,67026.0,25
EMCC,-0.11085329657456766,0.12880483855977104,true,-0.11072505458271109,0.12137936641922788,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_8.uai,0.669,24.0,7.0,86163.0,5
EMCC,-0.10542926523513829,0.12318373172888412,true,-0.10497118248213311,0.11422897372079144,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_8.uai,0.823,23.0,11.0,101306.0,13
EMCC,-0.10592728899270343,0.12399149625023657,true,-0.10508069267873044,0.11303112516146062,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_8.uai,1.0,25.0,7.0,112572.0,21
