method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-3.537996327467319E-4,0.07978709776683107,false,-3.537996327467319E-4,0.07967195785190517,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_7.uai,1.0,,,,
EMCC,-7.450578060943513E-4,0.07391770127381589,false,-7.260996156743804E-4,0.0717242737561206,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_7.uai,1.0,58.0,74.0,434453.0,9
EMCC,-0.7829061715187623,0.38553435832879174,true,0.7684473484968168,8.723417090161949E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_7.uai,0.0,40.0,16.0,763.0,14
EMCC,-0.4623365402110431,0.25158306247838724,true,0.45674750193446195,1.1858730046588795E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_7.uai,0.028,34.0,14.0,129705.0,20
EMCC,-0.554049236691299,0.2628201225859331,true,0.55449894759934,0.012508951650936935,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_7.uai,0.111,33.0,12.0,229933.0,13
EMCC,-0.6166037359593434,0.13668271474348231,true,0.6201119026466969,0.008604547970780724,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_7.uai,0.113,35.0,12.0,268767.0,7
EMCC,-0.0019160865694901608,0.07453417565869594,true,1.3114792811541598E-4,0.07139912564867938,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_7.uai,0.158,43.0,11.0,348022.0,20
EMCC,-0.005324118079075069,0.07026299876083993,true,7.46734775772695E-4,0.060867916057883976,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_7.uai,0.165,41.0,12.0,448803.0,29
EMCC,3.740733973616184E-4,0.07560711259598574,true,4.5118405050403876E-4,0.07323478664891189,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_7.uai,0.188,37.0,10.0,509243.0,13
EMCC,5.588487589756053E-4,0.07623622712142472,true,7.83425477005717E-4,0.07393309568148146,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_7.uai,0.585,35.0,11.0,628631.0,5
EMCC,-7.599162650376856E-4,0.07399758097475428,true,-7.114150414752052E-4,0.07172415787303053,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_7.uai,1.0,37.0,10.0,730027.0,9
