method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.04015289721590787,0.08215309297607905,false,0.04015289721590787,0.08198815343848706,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_5.uai,1.0,,,,
EMCC,0.004802321428358791,0.02843079570966333,false,0.005056942102345419,0.027614900107387486,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_5.uai,1.0,65.0,71.0,807113.0,17
EMCC,-0.7492558963721,0.10748857251065456,true,0.7332912671149628,1.3483540058374627E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_5.uai,0.0,41.0,16.0,1057.0,20
EMCC,-0.7378525410293026,0.053691147825648905,true,0.7260420844871361,6.288454110582707E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_5.uai,0.171,38.0,18.0,206145.0,7
EMCC,-0.5008881996688763,0.06387072371628488,true,0.5012803036214033,1.3325024384010817E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_5.uai,0.237,32.0,11.0,342337.0,30
EMCC,-0.48799846802670155,0.020583428292389797,true,0.48670258608040495,4.965863548366039E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_5.uai,0.253,33.0,12.0,439113.0,13
EMCC,-0.004910754855089072,0.02211360742374098,true,6.986389022425321E-4,0.01722331095792427,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_5.uai,0.456,34.0,11.0,653607.0,7
EMCC,0.004020678352722129,0.03122851237147484,true,0.0061355592083174315,0.029900000268782985,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_5.uai,0.535,36.0,12.0,868839.0,17
EMCC,0.003265104777036676,0.028311226424459157,true,0.004937095097824917,0.026996773972475064,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_5.uai,0.592,36.0,10.0,1084513.0,7
EMCC,0.0038504873736948664,0.029046716223982166,true,0.004832756225181534,0.02774271351934254,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_5.uai,0.626,56.0,11.0,1201588.0,13
EMCC,0.00481479303006116,0.028271777456024473,true,0.005048421509486478,0.02760358493963177,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_5.uai,1.0,38.0,12.0,1389311.0,25
