method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.0054160780453071464,0.0025415571572938852,false,-0.0054160780453071464,4.2758510884003797E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_1.uai,1.0,,,,
EMCC,-0.0018974791311772155,0.026944771540672662,false,-0.0017251595238732542,0.011923067957871873,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_1.uai,1.0,62.0,72.0,788092.0,4
EMCC,-0.6407387223739305,0.10310868538089353,true,0.5736086273494454,3.6106713476123686E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_1.uai,0.0,45.0,15.0,1405.0,23
EMCC,-0.7220163186767852,0.1854352175143405,true,0.7280051308492884,9.86008084956948E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_1.uai,0.013,34.0,14.0,88726.0,23
EMCC,-0.5403676244911123,0.10907305518060287,true,0.5378842762439631,4.8217663922277753E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_1.uai,0.06,33.0,13.0,227084.0,19
EMCC,-0.025695677524149446,0.036135291919674926,true,0.021463459081821762,0.006748412056616644,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_1.uai,0.085,35.0,13.0,366291.0,10
EMCC,-0.22693734192285112,0.06785256029906259,true,0.2374361846782895,0.01333988244749743,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_1.uai,0.138,35.0,11.0,483949.0,6
EMCC,-0.018571117810528587,0.026894023800429396,true,0.013609289259654489,0.009008535104507361,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_1.uai,0.321,36.0,12.0,703990.0,23
EMCC,-0.0024958975291858865,0.025200376012988336,true,-0.002322242548692094,0.007938827838719482,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_1.uai,0.48,35.0,10.0,945507.0,18
EMCC,-0.002002769363589174,0.025362594847475183,true,-0.0018458743020823565,0.010913747391333108,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_1.uai,0.565,36.0,10.0,1122704.0,7
EMCC,-0.001742056132129688,0.025543930363044004,true,-0.0017177685960155509,0.008997961724928248,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_1.uai,1.0,37.0,10.0,1351607.0,22
