method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.09505334999999998,0.10274390000000003,false,0.09505334999999998,0.10274390000000003,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_0.uai,1.0,,,,
EMCC,0.04728962074646903,0.05444266350733232,false,0.05219777647218371,0.054027991324710346,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_0.uai,1.0,44.0,66.0,37965.0,10
EMCC,-0.5653179910912801,0.04841972362684802,true,0.2533994500781761,1.8122037850000003E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_0.uai,0.0,23.0,15.0,271.0,6
EMCC,-0.651793484139275,0.30821671065908435,true,0.9496886541145726,2.9124674379756656E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_0.uai,0.019,19.0,9.0,18771.0,18
EMCC,-0.34264805029824685,0.3427431754589057,true,0.4812254632933598,0.001219457784720073,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_0.uai,0.037,18.0,8.0,22525.0,4
EMCC,-0.2969801559240878,0.4728343399715991,true,0.47927158994823926,2.754352246359705E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_0.uai,0.037,24.0,8.0,22658.0,29
EMCC,-0.10436002426375868,0.08741799132630243,true,0.181858880015345,0.0183395561765746,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_0.uai,0.355,27.0,9.0,41412.0,21
EMCC,0.007389690062427623,0.061181166114469436,true,0.05693767240985925,0.014971226230877129,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_0.uai,0.664,23.0,7.0,61144.0,12
EMCC,0.025622491185136154,0.05006362258839574,true,0.04704419561493012,0.029053605561798913,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_0.uai,0.679,29.0,8.0,70654.0,7
EMCC,0.006667873253523027,0.046886831744819696,true,0.045877706218558245,0.007978954650233277,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_0.uai,0.964,23.0,9.0,75710.0,11
EMCC,0.04768527703456127,0.054401866084227674,true,0.05187434844363836,0.05402625919676274,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_0.uai,1.0,24.0,8.0,88952.0,23
