method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,2.0549070359998645E-4,3.1706645879999996E-4,false,2.0549070359998645E-4,3.1706645879999996E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_6.uai,1.0,,,,
EMCC,-7.88565174714706E-4,0.003047295232179425,false,-5.298853876771759E-4,0.0028825650896437635,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_6.uai,1.0,60.0,84.0,335625.0,19
EMCC,-0.8723207045640239,0.13363272202958892,true,0.8975780041557943,6.42371223582558E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_6.uai,0.0,41.0,17.0,302.0,22
EMCC,-0.853565013329482,0.04588416745016749,true,0.841704836881635,2.0596376311604745E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_6.uai,0.037,31.0,13.0,128517.0,8
EMCC,-0.08405268467090454,0.008067295902657777,true,0.0839795570097519,1.7167807993339427E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_6.uai,0.475,34.0,12.0,259708.0,6
EMCC,-0.0014264044023788447,0.003609453137403645,true,5.400955718586342E-4,4.1882897926571466E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_6.uai,0.942,32.0,11.0,420838.0,14
EMCC,-0.0013454190456968496,0.0027696575167509003,true,1.3392411913693003E-4,0.0027564865895240652,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_6.uai,0.944,31.0,10.0,447544.0,28
EMCC,-7.285970999960645E-4,0.002945047413253236,true,-5.782365595331518E-4,0.0028363180774631435,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_6.uai,0.986,33.0,11.0,540436.0,26
EMCC,-7.493576091620602E-4,0.0029776995997887077,true,-5.543904858391624E-4,0.0028411009499305375,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_6.uai,0.988,32.0,10.0,566942.0,16
EMCC,-7.252247179980742E-4,0.002973725515376453,true,-6.517410731627926E-4,0.002923154659696086,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_6.uai,0.988,32.0,10.0,566453.0,11
EMCC,-7.120388226654617E-4,0.0029164266048771984,true,-6.705856651667563E-4,0.0028872948751487034,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_6.uai,1.0,34.0,10.0,644346.0,21
