method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.18095025599999992,0.09605217600000002,false,-0.18095025599999992,0.09562622400000001,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_9.uai,1.0,,,,
EMCC,-0.0015463331162767213,0.0013817189827093927,false,-0.0011563207773526152,9.676676410846706E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_9.uai,1.0,50.0,80.0,52000.0,3
EMCC,-0.9540513771276399,0.36694183266417607,true,0.9466028102178998,7.50757365E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_9.uai,0.0,21.0,13.0,253.0,7
EMCC,-0.7827765103279732,0.35539184819732206,true,0.8665734834508971,1.394438361002494E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_9.uai,0.191,19.0,9.0,6175.0,24
EMCC,-0.477882698500699,0.2371369420973966,true,0.5153839768316513,1.49344629909519E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_9.uai,0.315,21.0,8.0,23371.0,12
EMCC,-0.4935724486827533,0.045164486424199686,true,0.45816680665437426,1.241880867104699E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_9.uai,0.446,22.0,9.0,37413.0,27
EMCC,-0.3229321256667569,0.0013956807079687416,true,0.3182374219859819,7.845462253254823E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_9.uai,0.498,21.0,7.0,55879.0,5
EMCC,-0.016361073965616035,0.0013766471253990869,true,0.006979567031154876,2.4300367671047174E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_9.uai,0.668,23.0,8.0,70506.0,3
EMCC,-0.0029078098503707572,7.668594230286303E-4,true,-0.0010264558944927948,7.210812695616434E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_9.uai,0.807,23.0,7.0,80547.0,20
EMCC,-0.0020331166602748363,0.0010689355972476973,true,-0.0013379914105966506,3.6132594490256083E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_9.uai,0.855,23.0,7.0,94582.0,8
EMCC,-0.0013084465309043392,0.0014047508046887876,true,-0.0011180691801725429,0.0012252095094373648,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_9.uai,1.0,24.0,6.0,110652.0,28
