method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0,0.0,false,0.0,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_9.uai,1.0,,,,
EMCC,1.437783728214237E-4,0.03485099657965212,false,0.027817604190749357,0.005863248313080605,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_9.uai,1.0,57.0,67.0,215996.0,23
EMCC,-0.947540310841234,0.882277405537122,true,0.9249116994448211,1.5816129850000006E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_9.uai,0.0,37.0,15.0,355.0,21
EMCC,-0.879985711703214,0.22619829517865578,true,0.8853252176263154,1.6312153682423772E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_9.uai,0.017,31.0,12.0,28332.0,7
EMCC,-0.8008478771047233,0.4424513651558098,true,0.811829252473419,9.760699839919414E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_9.uai,0.025,31.0,10.0,90576.0,13
EMCC,-0.38640135884817184,0.08509036145696555,true,0.37815162526534973,4.495813033340263E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_9.uai,0.428,39.0,11.0,189220.0,23
EMCC,-0.07914890873184299,0.02044652866364693,true,0.07224315212812871,1.8366144861136556E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_9.uai,0.61,31.0,10.0,218705.0,3
EMCC,-0.019459727285465023,0.015229176647821852,true,0.02205429956334809,0.0012405515960346486,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_9.uai,0.63,33.0,10.0,282199.0,17
EMCC,-0.0043283365601569646,0.034370571831850105,true,0.028771922061923805,0.005790688871081306,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_9.uai,0.73,33.0,9.0,337795.0,9
EMCC,-6.523307117134447E-5,0.03926356511844077,true,0.03097779906175213,0.007218958114393541,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_9.uai,0.778,45.0,11.0,395375.0,18
EMCC,-2.1408919580667707E-4,0.028142127480157056,true,0.022579142522397455,0.005155021914166306,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k05_9.uai,1.0,34.0,8.0,442685.0,7
