method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,5.455223623662686E-6,2.2696102662719997E-5,false,5.455223623662686E-6,1.599423129024001E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_9.uai,1.0,,,,
EMCC,-1.2218313814138515E-4,2.371516579318122E-4,false,2.117278650635157E-4,1.1380756189631573E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_9.uai,1.0,59.0,74.0,815661.0,5
EMCC,-0.9801326607417059,0.056817780639904794,true,0.980001424536192,1.8991578815822967E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_9.uai,0.0,43.0,17.0,1025.0,7
EMCC,-0.8702098127456316,0.06510988125299776,true,0.8709650320221531,3.503141076549195E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_9.uai,0.025,37.0,14.0,146193.0,14
EMCC,-0.7378077961439695,0.013546345933624922,true,0.7413148796172421,3.4750600219048935E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_9.uai,0.226,35.0,12.0,342617.0,22
EMCC,-0.434241431438645,0.0029003521795865194,true,0.43554487327811886,3.635203438140463E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_9.uai,0.49,37.0,13.0,583313.0,7
EMCC,-9.158017687339037E-4,5.783764941926748E-4,true,9.9368973518843E-4,3.330486755994527E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_9.uai,0.52,35.0,11.0,798345.0,23
EMCC,-5.251759788045263E-4,3.2279516005384254E-4,true,6.18588726376601E-4,6.46306160417177E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_9.uai,0.534,36.0,12.0,895028.0,15
EMCC,-1.3238638720386442E-4,1.8605340532474812E-4,true,1.8041259402568066E-4,5.025565394972438E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_9.uai,0.802,36.0,10.0,1111361.0,4
EMCC,-7.058884938349053E-6,2.7296935534754866E-4,true,1.0580040714913697E-4,1.3909539038755E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_9.uai,0.977,38.0,10.0,1313601.0,3
EMCC,-1.4235138481188958E-4,2.2994466371084206E-4,true,2.2707159428342338E-4,1.4555986004541286E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k075_9.uai,1.0,51.0,12.0,1420989.0,22
