method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.004671665280000015,0.01932145488,false,-0.004671665280000015,0.01932145488,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k05_3.uai,1.0,,,,
EMCC,-0.0038985813844074624,0.018441319291065805,false,-0.0038985813844074624,0.01844131929098352,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k05_3.uai,1.0,43.0,63.0,66054.0,26
EMCC,-0.6759820570701742,0.5297378493019936,true,0.6553599369120193,9.921979221851585E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k05_3.uai,0.0,23.0,14.0,339.0,27
EMCC,-0.3724042005317895,0.052981680215269535,true,0.37293627040968175,1.2875054783923766E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k05_3.uai,0.494,18.0,17.0,18584.0,25
EMCC,-0.3713677448477759,0.03979058649434124,true,0.34770828958092026,5.218231270378338E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k05_3.uai,0.497,20.0,9.0,40533.0,9
EMCC,-0.18275878222056308,0.06570797673364122,true,0.015537190951114943,1.9648673396823943E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k05_3.uai,0.625,21.0,9.0,56265.0,3
EMCC,-0.09334203845606623,0.04359803214630578,true,0.037578598176396666,0.0036280750567592125,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k05_3.uai,0.69,21.0,9.0,73660.0,16
EMCC,-0.0039025159231430573,0.020358361709258747,true,-0.002388444318953853,0.015168170643691935,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k05_3.uai,0.714,30.0,12.0,91012.0,2
EMCC,-0.0031392638592809274,0.01805188451370623,true,-0.0031392638592809274,0.018051884513674732,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k05_3.uai,0.931,22.0,7.0,105742.0,15
EMCC,-0.003923909020871724,0.018354651516671552,true,-0.003923909020871724,0.018354651516634013,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k05_3.uai,0.995,22.0,7.0,130630.0,9
EMCC,-0.0038985813843137596,0.018441319291033584,true,-0.0038985813843137596,0.018441319290983325,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k05_3.uai,1.0,23.0,7.0,136720.0,28
