method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,1.8560213497442746E-5,2.8503878628959995E-5,false,1.8560213497442746E-5,2.8503878628959995E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_9.uai,1.0,,,,
EMCC,-4.8124836122653836E-5,2.048858930963967E-4,false,1.4478009567553407E-4,1.5010094085212832E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_9.uai,1.0,57.0,75.0,803455.0,10
EMCC,-0.8265392447646926,0.6330593864322288,true,0.8370107389177543,8.309346395348082E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_9.uai,0.0,41.0,16.0,1023.0,19
EMCC,-0.9233563913397685,0.06924037578155047,true,0.9236012914655384,2.051597703480552E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_9.uai,0.023,34.0,14.0,126407.0,13
EMCC,-0.47345089019723297,0.008074225025264002,true,0.47435958670829803,1.642086364217553E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_9.uai,0.198,32.0,12.0,318544.0,14
EMCC,-0.3012896800170273,0.005313093021810081,true,0.3005191309246346,7.193522170908606E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_9.uai,0.399,35.0,12.0,511148.0,6
EMCC,-4.215920859627631E-4,3.933470416263018E-4,true,4.479959268509637E-4,4.070261345908479E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_9.uai,0.667,34.0,11.0,715598.0,5
EMCC,-5.437438386596272E-4,5.1977540690649094E-5,true,5.607466124009641E-4,1.2107451352829963E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_9.uai,0.697,35.0,12.0,924476.0,7
EMCC,-1.1843542142336849E-4,5.19092496351952E-5,true,1.3658120680415387E-4,6.775134945371675E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_9.uai,0.711,36.0,10.0,1023141.0,20
EMCC,-2.215434311669817E-6,8.952690176620631E-5,true,2.8147424302849E-5,1.3971632820731335E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_9.uai,0.975,36.0,10.0,1251944.0,22
EMCC,-7.505004986951835E-5,2.0628103776092755E-4,true,1.640072078011312E-4,1.5650032461878282E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k05_9.uai,1.0,37.0,10.0,1373923.0,6
