method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.08736630000000006,0.114141486,false,0.08736630000000006,0.09442475,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_0.uai,1.0,,,,
EMCC,0.04465826120458294,0.07099509655884274,false,0.05431890858734367,0.05408217450788595,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_0.uai,1.0,50.0,77.0,37934.0,3
EMCC,-0.2785162292770498,0.32892224097348216,true,0.33277089758665535,4.040800031999997E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_0.uai,0.0,23.0,13.0,681.0,7
EMCC,-0.5652996874747913,0.26723949345720543,true,0.5253259409650473,2.006869169537525E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_0.uai,0.036,22.0,9.0,18530.0,9
EMCC,-0.6030624092680382,0.272522956450698,true,0.4765003828055029,0.003475872909686683,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_0.uai,0.051,25.0,8.0,27214.0,23
EMCC,-0.35681917605136904,0.06919632193218532,true,0.41466129148783615,0.0018851184188099128,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_0.uai,0.36,26.0,9.0,46227.0,18
EMCC,-0.4020267812782057,0.07380442107244516,true,0.458151212519763,0.0016885818035972428,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_0.uai,0.379,25.0,8.0,60343.0,18
EMCC,-0.1891793069488753,0.1286292046403423,true,0.3370032508363393,0.04268298868373786,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_0.uai,0.664,23.0,7.0,65109.0,14
EMCC,-0.19007140917534826,0.12744802238666827,true,0.34008023899778683,0.038772992634744756,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_0.uai,0.664,26.0,12.0,64745.0,18
EMCC,0.0421803590822869,0.07074343547749064,true,0.05616022753911931,0.05434244161201844,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_0.uai,0.982,27.0,8.0,86337.0,19
EMCC,0.0449155842510669,0.07072991393956898,true,0.05381384998488359,0.0541160844908249,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_0.uai,1.0,28.0,8.0,84905.0,6
