method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-6.302183999995492E-5,3.169688E-5,false,-6.302183999995492E-5,1.3794479999999995E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_0.uai,1.0,,,,
EMCC,-0.0013345555954692445,0.004609414173966882,false,3.850473488808959E-5,0.0016658852805163287,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_0.uai,1.0,57.0,73.0,302426.0,15
EMCC,-0.8987675206919823,0.06640584121534307,true,0.8889432918702739,2.890329368837421E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_0.uai,0.0,35.0,14.0,410.0,20
EMCC,-0.5297674568778215,0.05926875272137021,true,0.5304679991610012,1.2223781208430301E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_0.uai,0.388,43.0,13.0,116248.0,10
EMCC,-0.5353254424802114,0.046140821877544216,true,0.5334591042686699,2.5507246863341363E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_0.uai,0.437,36.0,11.0,198573.0,2
EMCC,-0.002233068839530228,0.008057990279002255,true,0.001027200239110515,6.197569003155622E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_0.uai,0.474,33.0,10.0,289525.0,10
EMCC,-0.002056355901309259,0.005256447663019937,true,9.521207067144655E-4,3.215366205174237E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_0.uai,0.595,32.0,10.0,349980.0,15
EMCC,-0.003841515974593479,0.005577188032216883,true,0.0032455366639199124,7.396902292929633E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_0.uai,0.598,36.0,15.0,381837.0,4
EMCC,-0.003500110246097421,0.005386920917209591,true,0.002420842062338391,9.829504549717443E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_0.uai,0.636,36.0,9.0,480088.0,12
EMCC,-0.002873684459409942,0.0053824459767205755,true,0.0020349170599046618,8.33558690079449E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_0.uai,0.647,36.0,9.0,529420.0,13
EMCC,-0.0023480899705591307,0.003444363668469985,true,0.001079246177411397,0.0015939970796477092,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_0.uai,1.0,34.0,8.0,623290.0,9
