method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-4.155479999999878E-4,0.011522226,false,-4.155479999999878E-4,0.011522226,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_1.uai,1.0,,,,
EMCC,-3.1247323030769714E-4,0.008386219838317865,false,-3.1247323030769714E-4,0.008386050610545016,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_1.uai,1.0,43.0,62.0,41314.0,3
EMCC,-0.721264538654592,0.1578405724848002,true,0.660866059724928,3.6839142734E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_1.uai,0.0,21.0,14.0,149.0,21
EMCC,-0.5454691290944275,0.42821542721082667,true,0.5367899302237251,0.0017226994438626878,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_1.uai,0.318,20.0,10.0,5420.0,22
EMCC,-0.5287895284321389,0.06753219306307573,true,0.5197914861250216,2.27300837986373E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_1.uai,0.325,18.0,8.0,23593.0,16
EMCC,-0.28735438918147094,0.09074254113018897,true,0.29007328535874044,1.6294212751373754E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_1.uai,0.507,19.0,8.0,38143.0,6
EMCC,-0.06677806448059997,0.01157311263926487,true,0.06438722588155965,0.008521950200789196,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_1.uai,0.91,22.0,7.0,57940.0,13
EMCC,-0.0025065390968977974,0.009512245997799377,true,0.0017661054629667383,0.009410313759530218,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_1.uai,0.912,24.0,10.0,62868.0,27
EMCC,-3.704461202819198E-4,0.010079918982026844,true,-3.680523556994775E-4,0.010079421545306345,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_1.uai,0.918,23.0,7.0,72847.0,10
EMCC,-3.540514696770414E-4,0.008355001273771203,true,-3.5377067736919177E-4,0.00835446380172491,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_1.uai,0.93,23.0,7.0,85170.0,5
EMCC,-3.125295670078909E-4,0.008386221032526965,true,-3.125295670078909E-4,0.008386049463299067,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_1.uai,1.0,24.0,7.0,94891.0,6
