method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-4.155479999999878E-4,0.011522226,false,-4.155479999999878E-4,0.011522226,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_1.uai,1.0,,,,
EMCC,-3.1247323030769714E-4,0.008386219838317865,false,-3.1247323030769714E-4,0.008386050610545016,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_1.uai,1.0,51.0,68.0,41955.0,3
EMCC,-0.721264538654592,0.1578405724848002,true,0.660866059724928,3.6839142734E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_1.uai,0.0,21.0,14.0,153.0,6
EMCC,-0.4258799997249112,0.26396394145050633,true,0.44003172981411354,1.3765699731476685E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_1.uai,0.403,18.0,9.0,11876.0,15
EMCC,-0.4444117004781907,0.1603756229682779,true,0.44435774141325013,3.884348089619044E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_1.uai,0.409,19.0,8.0,33105.0,2
EMCC,-0.41576903163436896,0.15727487109650892,true,0.38948384949277326,1.4732228761890428E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_1.uai,0.479,22.0,8.0,47301.0,13
EMCC,-0.036641955241464075,0.014022652766464418,true,0.03688094487717941,8.152613126428364E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_1.uai,0.797,22.0,8.0,63215.0,12
EMCC,-3.149920991020183E-4,0.009120993198330268,true,-3.149920991020183E-4,0.009120149475456935,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_1.uai,0.809,23.0,8.0,72879.0,8
EMCC,-3.1418572541475065E-4,0.008802143231300122,true,-3.1418572541475065E-4,0.00880176963517903,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_1.uai,0.991,23.0,7.0,88379.0,16
EMCC,-3.202856051758296E-4,0.008601771029065198,true,-3.202856051758296E-4,0.008601597810644287,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_1.uai,0.998,24.0,6.0,93954.0,8
EMCC,-3.125295670078909E-4,0.008386221032526965,true,-3.125295670078909E-4,0.008386049463299067,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_1.uai,1.0,25.0,6.0,95505.0,6
