method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-7.834839999999454E-4,2.46196E-4,false,-7.834839999999454E-4,2.46196E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_2.uai,1.0,,,,
EMCC,-0.0029899792626646438,0.0020208658222365316,false,-0.0029675767386049268,0.0020145916993275044,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_2.uai,1.0,39.0,68.0,43357.0,2
EMCC,-0.9537014934627039,0.094863915298488,true,0.9551469695334197,1.3130407821899986E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_2.uai,0.0,56.0,15.0,279.0,13
EMCC,-0.8183108122721421,0.2614837454309553,true,0.901000811456347,0.0025130368141052526,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_2.uai,0.12,19.0,11.0,14498.0,6
EMCC,-0.7139183812357054,0.06549430104301476,true,0.7731064235999768,0.0062198092310061645,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_2.uai,0.159,26.0,11.0,31484.0,8
EMCC,-0.6287659154818988,0.07102735144707992,true,0.6620998470667373,0.0012586316902530982,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_2.uai,0.232,20.0,9.0,45017.0,3
EMCC,-0.6037044596726331,0.03845868327032614,true,0.6338216699979909,0.001376602313606053,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_2.uai,0.324,20.0,8.0,60094.0,3
EMCC,-0.5876992054338422,0.00256639113701355,true,0.5870214729611904,1.3380909638498253E-28,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_2.uai,0.335,22.0,8.0,74593.0,5
EMCC,-0.0078063491738791235,0.004294102963351814,true,-0.00454814472229248,0.003454071264066156,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_2.uai,0.359,28.0,8.0,79400.0,7
EMCC,-0.002939392757179693,0.0020206421096980627,true,-0.0029270890434802688,0.0020170900870003163,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_2.uai,0.714,23.0,7.0,93465.0,26
EMCC,-0.00301972637224035,0.0020208666507347504,true,-0.0028949062496552713,0.001985705043675517,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_2.uai,1.0,23.0,7.0,105097.0,19
