method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.029719872000000036,0.27882316799999995,false,-0.029719872000000036,0.27882316799999995,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_9.uai,1.0,,,,
EMCC,-0.0015273828951735124,0.01693848492403429,false,-9.107821607057254E-4,0.016578868624283403,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_9.uai,1.0,42.0,81.0,49481.0,15
EMCC,-0.7986356430111211,0.43478846314428593,true,0.6721736287409439,9.705703133440001E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_9.uai,0.0,19.0,13.0,141.0,8
EMCC,-0.6415939972585142,0.5440518649806579,true,0.5661757640298754,0.005491343297343922,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_9.uai,0.052,19.0,9.0,22828.0,5
EMCC,-0.5512605243283394,0.3436086650025638,true,0.5301782945737089,0.0052024388429094655,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_9.uai,0.243,18.0,8.0,31918.0,27
EMCC,-0.4839406164919463,0.27918873242181075,true,0.48523409539271173,0.006867688836997668,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_9.uai,0.367,21.0,8.0,41546.0,7
EMCC,-0.1346936486281411,0.01796766122369058,true,0.12818031747306324,0.013347233587649308,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_9.uai,0.512,21.0,8.0,60806.0,29
EMCC,-0.020713518124388375,0.019962174162605623,true,0.020674002214129295,0.01848674526923802,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_9.uai,0.56,29.0,17.0,79520.0,12
EMCC,-4.090498760639383E-4,0.018428271422075038,true,-1.6583870155906233E-5,0.018420622043019204,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_9.uai,0.691,34.0,7.0,91680.0,16
EMCC,-0.0013433361928935073,0.017007096659820704,true,-0.0010617145949809448,0.01653894189149413,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_9.uai,0.861,26.0,7.0,105332.0,24
EMCC,-0.0014054289323770508,0.016913466227981094,true,-0.0010597811331858331,0.016249378347910275,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_9.uai,1.0,24.0,6.0,111405.0,4
