method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.00420358189999992,0.020728010485,false,-0.00420358189999992,6.65190795E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_2.uai,1.0,,,,
EMCC,0.010133402353815102,0.0722540107342998,false,0.010547546939866037,0.02716994996249669,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_2.uai,1.0,77.0,75.0,334528.0,7
EMCC,-0.706266432084423,0.36283447662345736,true,0.7698342295123228,1.5051028277451446E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_2.uai,0.0,46.0,15.0,456.0,3
EMCC,-0.42753897551080056,0.1560705248324904,true,0.43486469621234225,7.46359284670623E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_2.uai,0.006,37.0,13.0,62312.0,21
EMCC,-0.588005853694552,0.12208795921509015,true,0.6780947780422815,0.0010684029282132272,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_2.uai,0.009,43.0,14.0,88431.0,20
EMCC,-0.139281056695704,0.12981805037758684,true,0.16069334071501928,0.006007994358195106,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_2.uai,0.591,37.0,12.0,251663.0,28
EMCC,-0.0982663279470497,0.07080154166225065,true,0.13451174014467981,0.02261894558287944,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_2.uai,0.667,36.0,10.0,303843.0,18
EMCC,0.004251728478552708,0.07662683857251919,true,0.01381912118765638,0.03135306683036304,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_2.uai,0.704,40.0,11.0,387004.0,12
EMCC,0.009759397384260127,0.06897458292498045,true,0.010893431749680937,0.023952887387279263,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_2.uai,0.886,36.0,10.0,484312.0,7
EMCC,0.009768251955196594,0.07286513509494008,true,0.010710585258955407,0.023685423092678286,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_2.uai,0.999,40.0,11.0,619681.0,27
EMCC,0.009632788030606854,0.07105386480770585,true,0.010669861488589283,0.024039904099774266,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_2.uai,1.0,40.0,10.0,632842.0,21
