method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,1.7378400000012117E-4,1.87824E-4,false,1.7378400000012117E-4,1.7378400000000004E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_3.uai,1.0,,,,
EMCC,0.0012099977332850065,0.0019047227474532598,false,0.00188167043030818,0.001636769739454683,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_3.uai,1.0,56.0,68.0,123396.0,18
EMCC,-0.7175948249662167,0.4185157594636283,true,0.7679073715593665,3.0840800820146403E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_3.uai,0.0,34.0,15.0,300.0,8
EMCC,-0.9478291926549284,0.40127843785510225,true,0.9446120102008531,6.727803412335691E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_3.uai,0.004,33.0,12.0,16279.0,16
EMCC,-0.35353413985747084,0.10998170983153266,true,0.41637899795308086,1.240440095915194E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_3.uai,0.098,28.0,10.0,65305.0,26
EMCC,-0.655291912654822,0.17150830337181908,true,0.6561916772329046,8.044576148222987E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_3.uai,0.098,30.0,11.0,65327.0,24
EMCC,-0.5798037616509064,0.012939633332351111,true,0.5792803404935983,1.7004942132804298E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_3.uai,0.101,29.0,9.0,94787.0,6
EMCC,-0.6442379925362928,0.015442217941399114,true,0.6582251058524005,1.0130375101775108E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_3.uai,0.113,32.0,19.0,123544.0,3
EMCC,-0.039006543366252866,0.006831170535587122,true,0.04011518300316019,4.405338443025343E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_3.uai,0.114,31.0,9.0,135207.0,30
EMCC,0.0012446983544364132,0.0021166393894189164,true,0.0019600586973718137,0.0016465817705462753,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_3.uai,0.939,31.0,9.0,213100.0,7
EMCC,0.0012391927464324715,0.0019262542850389812,true,0.0018861246169555868,0.0015974707942087549,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_3.uai,1.0,32.0,10.0,246955.0,13
