method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.09225400000000006,1.6E-4,false,-0.09225400000000006,1.6E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_5.uai,1.0,,,,
EMCC,-0.019532245379549007,0.0018325584095341607,false,-0.017068494639191467,9.437964310575585E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_5.uai,1.0,46.0,80.0,49613.0,13
EMCC,-0.9801439154999999,0.11997257970000005,true,0.965874753,2.340000000000003E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_5.uai,0.0,17.0,11.0,124.0,14
EMCC,-0.39280476240647644,0.06174889238440415,true,0.33265391068980943,4.537833538349387E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_5.uai,0.299,18.0,9.0,22968.0,25
EMCC,-0.42826575437148623,0.03268163734473063,true,0.42167464200623045,9.241832591161361E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_5.uai,0.317,20.0,8.0,34899.0,29
EMCC,-0.4835495111803598,0.007136475403626887,true,0.4789902454505007,3.944762003386307E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_5.uai,0.439,19.0,8.0,43938.0,21
EMCC,-0.14321752141685862,0.005038674955846678,true,0.1298810695867546,2.2158184602333822E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_5.uai,0.542,19.0,7.0,57831.0,15
EMCC,-0.02625261022624603,0.0022309160740327212,true,-0.012223408624202903,1.397673054299806E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_5.uai,0.674,22.0,7.0,75482.0,22
EMCC,-0.031250343830774296,0.00312394151134097,true,-0.016223069217307318,0.001216105658480839,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_5.uai,0.682,21.0,7.0,85873.0,14
EMCC,-0.01881655713435959,0.0023744297789630507,true,-0.017561421233878383,0.0013985799947851608,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_5.uai,0.92,21.0,6.0,100185.0,15
EMCC,-0.01835694518037867,0.0017286423504148947,true,-0.016780026422548944,3.415680061768102E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k05_5.uai,1.0,27.0,9.0,109134.0,28
