method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.07203537431999996,0.08940211545600002,false,0.07203537431999996,0.08940211545600002,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k075_1.uai,1.0,,,,
EMCC,0.055109214220449065,0.0890381634088878,false,0.059733212455808316,0.07642835880619665,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k075_1.uai,1.0,49.0,70.0,94555.0,7
EMCC,-0.7602253358230704,0.2649407717339781,true,0.889593846684398,8.73198215012064E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k075_1.uai,0.0,20.0,13.0,534.0,23
EMCC,-0.5847126213608086,0.6640820618058543,true,0.8061751935464198,4.126731693803802E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k075_1.uai,0.022,21.0,11.0,22756.0,17
EMCC,-0.8252723945794894,0.3580541835120701,true,0.814522141596731,6.852165432132952E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k075_1.uai,0.086,19.0,9.0,38770.0,15
EMCC,-0.05752508525916761,0.37880559772144085,true,0.35032165843486646,6.713962346065109E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k075_1.uai,0.154,24.0,9.0,64133.0,14
EMCC,-0.005243348737330844,0.13353092435075656,true,0.196659258100865,0.07577419603632199,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k075_1.uai,0.425,22.0,9.0,97411.0,28
EMCC,-0.011172591793491171,0.1322884485601878,true,0.1872887795724434,0.06221647205935498,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k075_1.uai,0.508,22.0,9.0,131276.0,8
EMCC,0.0584937101297463,0.105546357790117,true,0.07229958777633416,0.08011880371237817,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k075_1.uai,0.523,24.0,8.0,148495.0,19
EMCC,0.058541610805146194,0.09182161624530988,true,0.061190989965369424,0.07968926776481693,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k075_1.uai,0.914,24.0,8.0,173426.0,4
EMCC,0.05561772943156151,0.08905000720602196,true,0.0592639399286517,0.0765409606134365,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k075_1.uai,1.0,24.0,8.0,194179.0,9
