method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.013107739560000012,0.028202322179999996,false,-0.013107739560000012,0.015572469240000004,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_2.uai,1.0,,,,
EMCC,-0.016516237261493392,0.019487998686798128,false,-0.015250421502228821,0.01022182769402387,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_2.uai,1.0,46.0,70.0,77089.0,8
EMCC,-0.912760609782652,0.23309406102649136,true,0.92045234856936,8.305237278431525E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_2.uai,0.0,30.0,13.0,444.0,4
EMCC,-0.8525171919050699,0.34161742971481524,true,0.852390178559826,3.891199334360355E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_2.uai,0.003,21.0,10.0,14550.0,3
EMCC,-0.9137479462345468,0.5029265913347812,true,0.9153151925063362,2.2909388997935886E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_2.uai,0.004,20.0,9.0,23171.0,5
EMCC,-0.38037139500038164,0.16761837384917072,true,0.45553042704078406,1.5155765421002364E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_2.uai,0.012,21.0,9.0,31250.0,7
EMCC,-0.30013713506820566,0.1365759914120237,true,0.29078877218157845,3.7524184612499554E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_2.uai,0.015,26.0,8.0,39917.0,19
EMCC,-0.05063521490424354,0.021657631665632608,true,0.013101906105638602,1.7293699242992359E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_2.uai,0.843,29.0,8.0,74179.0,11
EMCC,-0.017555636841512616,0.02140519685131051,true,-0.01576475230415225,0.007086553084849826,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_2.uai,0.863,25.0,8.0,100860.0,20
EMCC,-0.01715185680963837,0.01935803323931705,true,-0.01625300677610306,0.009683395564313647,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_2.uai,0.952,27.0,8.0,136830.0,6
EMCC,-0.015918407489773467,0.019134806058700705,true,-0.015666316317226238,0.010121351644903236,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_2.uai,1.0,26.0,8.0,158039.0,13
