method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0010449760124928709,0.039349241506406396,false,0.0010449760124928709,0.0011755980140544,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_0.uai,1.0,,,,
EMCC,0.0021188662912581258,0.046070474901908576,false,0.002214007428581022,0.004710642376624329,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_0.uai,1.0,61.0,77.0,427646.0,11
EMCC,-0.9363991341639389,0.28734740850401347,true,0.9352136752559018,6.026022895970518E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_0.uai,0.0,42.0,16.0,1209.0,23
EMCC,-0.9763767231788926,0.12275173913270611,true,0.9762580185918285,1.484888429795886E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_0.uai,0.007,34.0,14.0,51464.0,24
EMCC,-0.9656333748437516,0.10682419635177441,true,0.9646576594212921,9.182205715080277E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_0.uai,0.012,31.0,11.0,69992.0,30
EMCC,-0.550376877657431,0.03268908872196466,true,0.5557695638001682,3.1296064343103045E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_0.uai,0.301,33.0,12.0,272566.0,11
EMCC,-0.22712826948982046,0.03469971349813008,true,0.23978681248074774,0.0013940379172928884,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_0.uai,0.53,33.0,12.0,452877.0,6
EMCC,-0.1742438290450265,0.04528568978524633,true,0.1848251060537061,0.003984376296717691,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_0.uai,0.54,35.0,12.0,578032.0,3
EMCC,0.0019500167356911735,0.03903882807600368,true,0.00200979131919099,0.003082401187253091,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_0.uai,0.762,36.0,10.0,656379.0,12
EMCC,0.0018317442819311136,0.04061775257529179,true,0.0019440782150016434,0.0027919462770616315,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_0.uai,0.991,35.0,11.0,717427.0,12
EMCC,0.0020878526967246236,0.04042646278693243,true,0.002244251927633889,0.002794692654384868,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_0.uai,1.0,36.0,11.0,751302.0,8
