method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.18265831804800003,0.23458914697600003,false,-0.18265831804800003,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_4.uai,1.0,,,,
EMCC,-0.2005868547771611,0.1815736597291409,false,-0.18859473852384445,0.0022836407283533676,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_4.uai,1.0,44.0,66.0,74530.0,13
EMCC,-0.844727908907415,0.23528463884129516,true,0.8143819131630086,7.280075516188639E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_4.uai,0.0,21.0,13.0,394.0,7
EMCC,-0.7123685897283191,0.08733707092687913,true,0.2698999174121781,4.568925568485545E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_4.uai,0.7,21.0,11.0,21485.0,5
EMCC,-0.9122402874742288,0.1202161405025901,true,0.23610710123033396,1.3674192601039145E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_4.uai,0.707,19.0,8.0,39454.0,5
EMCC,-0.38785938603181913,0.13639179201584078,true,0.13374212942551567,7.580415783220466E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_4.uai,0.877,29.0,13.0,65045.0,28
EMCC,-0.2444162149472433,0.16004282156556363,true,0.008394676907604426,3.048380141696614E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_4.uai,0.883,22.0,8.0,81446.0,9
EMCC,-0.2089464315797126,0.15582700735479868,true,-0.10873011774226216,0.008601888158863025,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_4.uai,0.937,24.0,8.0,115320.0,3
EMCC,-0.22573943808050512,0.19160673347392865,true,-0.1732616623534865,2.187277395320413E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_4.uai,0.937,25.0,7.0,114508.0,23
EMCC,-0.20630469747266378,0.1954342367477814,true,-0.19176065097300588,9.30420814291176E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_4.uai,0.997,24.0,8.0,148265.0,26
EMCC,-0.19399164418010484,0.15000165013864994,true,-0.18791887866345336,2.3536081421376046E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo5_k10_4.uai,1.0,25.0,7.0,153383.0,13
