method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-6.55673999999995E-4,0.0030598120000000003,false,-6.55673999999995E-4,0.0030598120000000003,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_3.uai,1.0,,,,
EMCC,4.065735862024411E-5,0.004574797830526518,false,4.6922085445988415E-5,0.0025596200511225353,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_3.uai,1.0,39.0,61.0,42475.0,14
EMCC,-0.700565841479428,0.29988783206603203,true,0.81337036370724,5.88312449214E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_3.uai,0.0,19.0,13.0,234.0,17
EMCC,-0.7038937130302283,0.7386401624400409,true,0.753493910043338,0.0040231473504992,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_3.uai,0.107,18.0,11.0,15998.0,21
EMCC,-0.8517392104456,0.41700783053960777,true,0.7702907709918827,0.0013423087800575463,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_3.uai,0.107,19.0,9.0,17869.0,9
EMCC,-0.5111958168627423,0.5547808713262146,true,0.85805757683839,0.0016696543792544974,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_3.uai,0.111,20.0,8.0,31584.0,24
EMCC,-0.3271281896846324,0.38324897319823886,true,0.6185546689846753,0.0016249229455986192,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_3.uai,0.126,20.0,7.0,46027.0,9
EMCC,-0.003125928883320417,0.03325643853914599,true,0.031106723505276546,0.002144222953188034,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_3.uai,0.216,21.0,8.0,60164.0,8
EMCC,-1.1565357184162295E-6,0.029273960170720544,true,0.023200521135290253,0.002857597124129666,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_3.uai,0.219,19.0,6.0,72123.0,10
EMCC,2.2433252776954404E-5,0.004383128870431019,true,4.245765276256197E-5,0.002857949923293425,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_3.uai,0.97,23.0,7.0,93192.0,11
EMCC,4.064417789562125E-5,0.00457479949996006,true,5.027017005188039E-5,0.002436074043120677,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k075_3.uai,1.0,23.0,6.0,98495.0,18
