method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-0.01964851199999995,0.087532908,false,-0.01964851199999995,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_5.uai,1.0,,,,
EMCC,-0.0379998338896278,0.0703214166229737,false,-0.0379998338896278,0.004094358346303548,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_5.uai,1.0,45.0,67.0,41718.0,10
EMCC,-0.9139563858613708,0.20698737440649206,true,0.9133278439621452,2.174533328770001E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_5.uai,0.0,29.0,13.0,143.0,14
EMCC,-0.3425777086675116,0.354496429669502,true,0.5801263674499483,3.276358623134112E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_5.uai,0.511,27.0,11.0,4714.0,3
EMCC,-0.4647868976475862,0.35762315520389637,true,0.5195578204857878,2.769258773611617E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_5.uai,0.512,23.0,11.0,13694.0,24
EMCC,-0.156602110181337,0.2640916982759607,true,0.25986386091106517,3.576815797632775E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_5.uai,0.768,20.0,8.0,14049.0,17
EMCC,-0.14611361247225532,0.046631285003698404,true,0.006583859508804302,3.4652188628983744E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_5.uai,0.781,23.0,7.0,41873.0,9
EMCC,-0.1277690776370899,0.08560157467889237,true,0.01637320446203372,2.1287409553798862E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_5.uai,0.803,23.0,7.0,57307.0,18
EMCC,-0.05785549781982874,0.0918090267878897,true,-0.023804341325008305,3.867898406860918E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_5.uai,0.88,27.0,7.0,70704.0,17
EMCC,-0.03633669918272653,0.06411788996074229,true,-0.03627158373991907,0.006168107933162842,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_5.uai,0.919,24.0,9.0,83959.0,9
EMCC,-0.03799983388956052,0.06664695605356827,true,-0.03799983388956052,0.0010657321351023941,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo5_k10_5.uai,1.0,23.0,6.0,94762.0,3
