method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-6.671969352001206E-6,0.0016087199497200001,false,-6.671969352001206E-6,2.7167361444E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_7.uai,1.0,,,,
EMCC,-6.1515290908698E-5,0.007745662611931017,false,1.0238186575017849E-4,0.0011959417248185496,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_7.uai,1.0,54.0,71.0,574373.0,30
EMCC,-0.7601894641227049,0.18042153452180934,true,0.7574021478086423,1.110416147106421E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_7.uai,0.0,43.0,16.0,402.0,11
EMCC,-0.4189572045534818,0.07031549692492971,true,0.4186711622460786,0.0010361861334386513,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_7.uai,0.129,32.0,14.0,150447.0,27
EMCC,-0.3108707211408638,0.03443497243779471,true,0.3108534680021998,1.384257409957932E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_7.uai,0.166,29.0,15.0,257358.0,5
EMCC,-0.16595452409575429,0.03809332857296045,true,0.1659955266668247,2.403251526204713E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_7.uai,0.222,32.0,11.0,367472.0,19
EMCC,-0.01362571082487618,0.006601921960684443,true,0.013633314799282314,5.367656306285464E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_7.uai,0.304,31.0,10.0,470048.0,18
EMCC,-0.0036166424188192603,0.008405569865373256,true,0.003692728027907266,0.0013646568072529196,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_7.uai,0.528,35.0,12.0,624867.0,14
EMCC,-1.1701929846968939E-4,0.008880775004758793,true,1.920405351190091E-4,0.00156493840465797,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_7.uai,0.586,33.0,9.0,754060.0,6
EMCC,-6.451536994334095E-5,0.009914404670231516,true,1.2842408047164522E-4,0.001514186473236919,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_7.uai,0.843,34.0,12.0,911226.0,8
EMCC,-6.204019594052701E-5,0.00849498674506302,true,1.0518593998171122E-4,0.0012621925601019397,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk1_maxDist3_nEndo7_k075_7.uai,1.0,35.0,10.0,1035500.0,26
