method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.12997754141486922,0.30039964533877134,false,0.12997754141486922,0.17822772281843358,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_1.uai,1.0,,,,
EMCC,0.15190452783138952,0.30846250671877756,false,0.15215825585549636,0.20522910936001298,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_1.uai,1.0,60.0,77.0,411257.0,26
EMCC,-0.9305247061860179,0.5084171466326237,true,0.9279334794121719,9.83153417527995E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_1.uai,0.0,43.0,16.0,720.0,5
EMCC,-0.7609368452732823,0.26245562715623755,true,0.755395861709762,0.0010593745740750727,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_1.uai,0.128,30.0,14.0,84536.0,19
EMCC,-0.5798324385193563,0.2940570611447883,true,0.6101163201026901,0.004412942797076814,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_1.uai,0.225,33.0,11.0,217081.0,7
EMCC,-0.34348188339278063,0.3451650909268203,true,0.47893075271846985,0.05266827771509063,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_1.uai,0.376,36.0,12.0,291405.0,26
EMCC,0.11298225347794932,0.3060093163221386,true,0.13040526746700842,0.18238720438253592,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_1.uai,0.472,32.0,11.0,366330.0,9
EMCC,0.1229911569141181,0.31719162441335225,true,0.12814437831611347,0.1837720025735832,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_1.uai,0.498,37.0,13.0,460959.0,27
EMCC,0.14785920163473876,0.3044717503899158,true,0.1483223085771892,0.20331426242670544,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_1.uai,0.953,34.0,13.0,585620.0,20
EMCC,0.14771242363338422,0.28750265171145134,true,0.14819081366316023,0.20330121780520627,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_1.uai,0.983,47.0,13.0,647696.0,7
EMCC,0.15150424938942136,0.29133612737266434,true,0.15230518389319142,0.20575668554605303,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_1.uai,1.0,38.0,10.0,694618.0,6
