method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,-4.6148370770887626E-4,4.997022612624E-4,false,-4.6148370770887626E-4,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_3.uai,1.0,,,,
EMCC,-0.0035788288715575267,0.0016253256561425684,false,0.0012590153823864858,5.2069789543165865E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_3.uai,1.0,58.0,74.0,388179.0,7
EMCC,-0.9346828436307892,0.28837029255225993,true,0.9364032141411602,1.853415071693139E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_3.uai,0.0,40.0,16.0,849.0,22
EMCC,-0.9731073564632361,0.07176696904878661,true,0.973228651329979,6.656344671211697E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_3.uai,0.002,34.0,15.0,48945.0,4
EMCC,-0.8954328921437854,0.051854531063100166,true,0.9147645971127738,1.2337053924177442E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_3.uai,0.049,47.0,14.0,164170.0,19
EMCC,-0.5911937486258592,0.0038033095613316495,true,0.5912857722395082,4.054642852093513E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_3.uai,0.289,37.0,12.0,259371.0,7
EMCC,-0.07399232732142808,0.0028873328319407496,true,0.07396920699156434,3.6010160020911814E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_3.uai,0.855,35.0,11.0,430828.0,18
EMCC,-0.0022928069321872524,0.0017911460159142642,true,-4.0038796602981375E-4,2.719777609241792E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_3.uai,0.88,36.0,12.0,489542.0,25
EMCC,-0.003585812533993704,0.0023298305684731724,true,8.00507247184501E-4,1.9566876829056685E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_3.uai,0.987,48.0,11.0,573829.0,25
EMCC,-0.0017954065480870196,0.0016458537509481915,true,-4.847581230935649E-4,1.8564581706323292E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_3.uai,0.992,56.0,11.0,635058.0,4
EMCC,-0.0015156477040316751,0.00155392419600385,true,-5.533273635430769E-4,1.4150866205582554E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set2/poly_mk0_nEndo7_k10_3.uai,1.0,40.0,11.0,665497.0,14
