,6,5,4,3,2,0
0,1,1,1,0,1,1
1,1,1,0,1,0,0
2,1,1,1,1,0,1
3,1,1,1,1,0,0
4,1,1,1,0,0,1
5,1,0,1,1,1,1
6,1,0,1,0,1,1
7,1,1,0,0,0,0
8,1,1,1,0,1,1
9,1,1,1,1,1,1
10,0,1,0,0,1,0
11,0,1,1,1,0,0
12,1,0,1,1,1,0
13,1,1,1,0,1,1
14,1,1,1,1,1,0
15,0,0,1,1,0,0
16,0,1,1,1,1,0
17,0,1,0,1,1,1
18,1,1,1,1,1,1
19,1,1,0,0,0,0
20,1,1,1,0,1,1
21,1,1,1,1,0,1
22,1,1,1,1,1,0
23,1,1,1,1,1,1
24,1,1,1,1,0,0
25,0,1,1,1,1,1
26,0,1,1,1,0,0
27,1,1,1,0,0,1
28,1,1,1,0,0,0
29,0,1,0,0,0,0
30,1,1,1,1,0,0
31,1,1,0,0,0,0
32,1,1,1,1,1,0
33,1,1,1,0,1,1
34,1,1,0,0,1,0
35,0,1,0,1,1,1
36,1,1,1,1,0,0
37,1,1,1,1,0,0
38,1,1,0,0,0,1
39,0,1,1,1,1,1
40,1,1,1,0,1,1
41,1,1,1,0,1,1
42,1,1,1,0,1,1
43,1,1,1,1,0,1
44,1,1,0,1,1,1
45,1,0,1,1,1,1
46,1,1,0,1,1,1
47,0,0,1,1,1,1
48,0,1,1,0,0,1
49,1,1,1,0,1,0
50,1,0,1,1,0,1
51,1,0,1,0,1,0
52,1,1,1,0,0,1
53,1,0,1,1,1,0
54,1,1,1,0,1,0
55,1,1,1,1,1,1
56,1,0,0,1,0,1
57,1,0,1,1,1,1
58,1,1,1,0,1,1
59,1,0,0,0,1,0
60,1,1,1,0,1,1
61,1,1,1,0,1,1
62,1,0,1,1,1,1
63,1,1,0,0,1,1
64,0,1,1,1,1,1
65,0,1,1,1,1,1
66,1,1,1,1,1,1
67,1,1,1,0,1,1
68,1,1,1,0,0,1
69,1,1,1,0,0,1
70,1,1,1,1,1,0
71,1,1,1,1,1,0
72,1,1,1,1,1,1
73,1,1,1,0,1,1
74,1,1,1,0,1,0
75,1,0,1,1,0,1
76,0,1,1,1,1,1
77,1,1,1,0,1,1
78,1,1,1,0,1,0
79,1,1,0,0,1,1
80,1,1,1,0,0,1
81,1,0,1,0,1,1
82,1,0,1,0,1,0
83,1,1,1,0,0,0
84,1,1,1,0,1,0
85,1,1,1,0,1,0
86,0,0,1,1,0,0
87,1,1,0,1,1,1
88,1,1,1,1,1,1
89,1,1,1,0,1,0
90,1,1,1,1,1,0
91,1,0,1,0,1,1
92,1,1,1,0,1,1
93,0,1,1,1,0,1
94,1,1,1,0,1,0
95,1,1,0,0,1,1
96,1,1,1,0,0,1
97,1,1,1,1,0,0
98,1,1,1,1,0,0
99,0,1,1,1,1,0
100,1,1,1,0,0,0
101,1,1,1,0,1,1
102,0,1,0,1,0,0
103,0,1,1,1,0,1
104,1,1,0,0,1,0
105,1,1,1,0,1,1
106,0,1,1,1,0,0
107,0,1,1,1,1,1
108,1,1,1,0,1,1
109,1,0,0,1,1,1
110,1,0,1,0,1,1
111,1,0,0,1,1,1
112,0,1,1,1,0,1
113,1,1,1,0,1,1
114,0,1,1,1,0,0
115,1,1,1,1,1,1
116,0,1,1,1,1,1
117,1,1,1,1,0,0
118,1,1,1,0,0,0
119,0,1,1,1,1,1
120,1,0,1,0,1,1
121,1,1,0,0,1,1
122,1,0,1,1,0,0
123,1,0,1,0,1,1
124,1,1,1,0,1,0
125,0,1,1,1,0,1
126,1,1,1,0,0,0
127,1,1,1,0,0,0
128,1,1,1,0,0,0
129,1,1,0,0,1,0
130,1,1,1,0,0,0
131,1,1,1,0,1,0
132,1,1,1,1,1,1
133,1,1,1,0,1,1
134,1,0,1,0,1,1
135,0,1,0,1,0,0
136,0,1,1,1,1,1
137,0,1,1,1,1,1
138,1,1,1,1,0,0
139,1,1,1,0,0,0
140,1,1,1,0,0,1
141,1,1,1,0,1,1
142,1,1,1,1,1,1
143,0,1,0,1,1,1
144,1,1,1,1,1,0
145,0,1,0,0,0,1
146,1,1,1,1,1,1
147,1,0,1,1,0,0
148,1,1,1,1,1,1
149,1,1,1,0,0,1
150,1,1,1,0,0,0
151,0,1,0,1,0,0
152,1,1,1,0,0,1
153,0,0,1,1,1,1
154,1,1,0,1,1,1
155,1,1,0,0,1,1
156,1,1,1,0,0,1
157,1,1,1,1,1,1
158,1,1,1,0,1,1
159,1,0,1,0,1,0
160,1,1,1,1,1,1
161,1,1,1,0,1,0
162,0,1,1,0,1,1
163,1,1,1,0,0,0
164,1,1,1,1,1,1
165,1,1,1,0,1,1
166,1,1,1,0,1,0
167,1,1,1,0,1,1
168,1,1,1,1,0,0
169,1,1,1,1,1,0
170,1,1,1,0,1,1
171,1,1,1,0,0,0
172,1,1,1,0,0,0
173,0,1,1,1,1,0
174,0,1,1,1,1,1
175,1,1,1,0,0,1
176,1,1,1,1,0,0
177,1,1,0,0,0,0
178,1,1,1,0,1,1
179,1,1,1,1,1,0
180,1,1,1,0,0,0
181,1,1,1,1,1,0
182,1,1,1,1,1,1
183,1,1,1,1,1,0
184,1,1,1,1,1,1
185,0,1,1,1,1,1
186,0,1,1,0,0,0
187,1,1,0,0,1,0
188,1,1,1,0,0,0
189,0,1,1,1,0,1
190,1,1,1,0,1,1
191,1,0,1,0,1,0
192,0,0,1,1,1,1
193,1,1,1,1,1,1
194,1,1,1,1,1,1
195,0,0,1,0,1,1
196,0,1,1,1,0,0
197,1,1,1,0,1,1
198,1,1,1,1,1,1
199,1,1,1,0,1,0
200,1,1,1,0,1,0
201,0,1,1,0,0,0
202,0,0,1,1,1,1
203,1,1,1,0,1,0
204,1,1,0,0,1,0
205,1,1,1,0,0,0
206,0,1,1,1,0,0
207,1,1,1,1,1,1
208,0,1,1,1,0,0
209,1,1,1,1,0,0
210,1,0,1,0,1,1
211,0,0,1,1,1,1
212,0,1,1,1,1,1
213,1,1,1,0,1,1
214,1,1,1,1,0,0
215,0,1,0,0,1,1
216,0,1,0,1,1,1
217,1,0,1,0,0,0
218,1,1,1,0,1,0
219,1,1,1,1,0,0
220,1,1,0,1,1,0
221,1,1,1,1,1,1
222,1,1,1,1,1,1
223,1,0,1,0,1,0
224,1,1,0,0,0,0
225,1,1,1,1,1,1
226,1,1,0,0,1,1
227,0,0,1,1,1,0
228,1,1,1,1,0,0
229,0,1,1,1,1,1
230,1,0,1,0,1,1
231,1,0,0,1,0,0
232,0,1,1,1,0,0
233,0,0,1,1,1,1
234,1,1,0,0,0,0
235,1,1,1,1,1,0
236,1,1,0,1,1,1
237,1,1,1,0,1,0
238,0,1,1,1,1,1
239,1,0,1,1,1,1
240,0,1,0,1,0,0
241,1,1,0,1,0,0
242,1,1,1,0,1,1
243,1,1,1,0,0,0
