,11,10,8,7,6,5,4,3,2,1,0
0,0,0,0,1,1,1,1,1,0,0,0
1,0,0,0,1,1,0,1,0,1,1,0
2,0,0,1,0,0,1,0,0,1,1,1
3,1,0,1,0,0,0,0,1,1,1,0
4,0,0,1,0,0,1,0,0,0,1,1
5,0,0,1,1,0,1,1,0,0,0,0
6,1,0,0,0,1,1,1,1,0,0,1
7,0,0,1,0,0,1,0,0,0,1,1
8,0,0,1,0,0,1,0,0,0,1,1
9,0,0,1,1,0,1,1,0,1,0,0
10,0,0,1,1,0,1,1,1,1,1,0
11,0,1,1,0,1,1,1,1,0,0,0
12,0,0,1,0,0,1,0,0,0,1,1
13,0,0,1,0,0,1,1,0,0,1,0
14,0,0,0,1,1,1,1,0,1,1,0
15,0,0,1,0,0,1,0,0,1,1,1
16,0,0,1,0,0,1,0,1,1,1,1
17,1,0,1,0,1,0,0,1,1,1,1
18,1,0,0,1,0,1,1,0,0,1,0
19,0,0,1,0,0,1,1,0,0,1,0
20,0,0,1,0,1,1,0,0,0,0,0
21,0,0,1,0,0,1,0,0,0,0,0
22,0,0,1,1,0,1,1,1,0,1,0
23,1,0,1,0,0,1,1,0,0,1,1
24,0,0,1,0,0,1,0,0,0,0,0
25,0,0,1,0,1,1,0,0,1,1,0
26,0,0,0,0,1,1,0,0,0,0,1
27,0,0,1,0,0,1,0,0,0,1,1
28,0,0,0,1,1,1,1,0,0,0,0
29,0,0,1,1,0,1,1,0,0,0,0
30,0,0,0,1,1,1,1,0,1,1,1
31,0,0,1,0,0,1,0,0,0,1,0
32,0,0,1,1,0,1,1,0,0,1,1
33,0,0,1,1,0,1,1,0,0,1,0
34,0,1,1,0,1,1,1,0,1,1,1
35,1,0,1,0,1,1,0,1,1,1,1
36,0,0,1,0,0,1,0,1,1,1,1
37,0,0,1,1,0,1,1,0,0,1,0
38,0,0,1,1,0,1,1,0,1,0,0
39,0,0,1,0,1,1,1,1,1,0,0
40,0,0,1,0,0,1,1,0,0,1,1
41,1,0,1,1,0,1,1,1,0,1,0
42,0,0,1,0,0,1,0,0,0,1,1
43,0,0,1,1,0,1,1,0,0,0,0
44,0,0,1,0,0,1,0,0,0,0,0
45,0,0,1,1,0,1,1,0,1,0,0
46,1,0,1,0,0,1,1,0,0,1,0
47,1,0,1,0,1,1,1,0,1,1,1
48,0,0,1,0,0,1,0,0,1,1,1
49,1,0,1,0,0,1,0,0,0,0,0
50,1,0,0,0,1,0,0,1,0,0,0
51,0,0,0,1,1,1,1,1,0,0,0
52,0,0,1,0,0,1,0,0,1,1,0
53,0,0,1,0,0,1,0,0,0,1,1
54,0,0,1,1,0,1,1,0,0,1,1
55,0,0,0,1,1,1,1,1,0,1,1
56,0,1,1,1,0,1,1,1,1,1,0
57,0,0,1,0,0,1,0,0,0,1,1
58,0,0,1,1,0,1,1,1,1,1,0
59,0,0,1,0,0,1,0,0,1,0,0
60,0,0,1,1,0,1,1,0,1,1,1
61,0,0,1,0,0,1,0,0,1,0,0
62,0,1,1,0,1,1,1,0,1,0,1
63,0,0,1,0,0,1,1,1,0,1,1
64,0,0,0,1,0,1,1,1,0,0,1
65,1,0,1,0,0,1,1,1,0,1,0
66,0,0,0,1,1,1,1,0,0,0,0
67,0,0,0,1,1,1,1,0,0,0,1
68,0,0,1,1,0,1,1,0,1,1,0
69,0,0,1,0,0,1,0,1,1,1,1
70,1,0,1,0,1,0,0,0,1,0,0
71,0,0,1,0,0,1,0,1,0,1,1
72,0,0,1,0,0,1,0,0,0,1,1
