,6,5,4,2,1,0
0,0,0,1,1,0,0
1,1,0,1,0,0,1
2,0,0,1,1,1,1
3,0,0,1,1,0,0
4,0,0,1,1,1,1
5,0,0,1,1,1,1
6,0,0,1,1,0,0
7,0,0,1,1,0,0
8,1,0,1,0,0,1
9,0,0,1,1,0,0
10,0,0,1,1,1,1
11,1,0,1,0,1,0
12,0,0,1,1,0,0
13,0,0,1,1,0,1
14,0,0,1,1,0,0
15,0,0,1,1,0,0
16,0,0,1,1,1,1
17,0,1,1,1,1,1
18,0,1,0,0,0,0
19,0,0,1,1,1,1
20,1,0,1,0,0,1
21,0,0,1,1,0,0
22,1,1,1,0,1,1
23,0,0,1,1,0,0
24,0,1,0,0,0,0
25,1,0,1,0,0,1
26,0,0,1,1,0,0
27,0,0,1,1,0,0
28,0,0,1,1,0,1
29,0,0,1,1,1,0
30,0,0,0,1,1,1
31,1,0,1,0,1,1
32,0,0,1,1,0,0
33,0,0,1,1,0,0
34,0,0,1,1,0,1
35,1,1,1,0,1,1
36,0,0,1,1,0,0
37,0,0,1,1,0,0
38,0,0,1,1,0,1
39,0,0,1,1,0,0
40,0,0,1,1,0,0
41,1,1,1,0,1,1
42,0,0,1,1,0,0
43,0,1,1,0,0,0
44,0,0,1,1,1,1
45,0,0,1,1,1,0
46,0,1,1,0,0,0
47,0,0,1,1,0,0
48,0,1,1,0,1,1
49,0,0,1,1,0,0
50,0,1,1,1,1,1
51,1,1,1,0,1,1
52,0,0,1,1,0,0
53,0,0,1,1,0,0
54,0,0,1,1,0,0
55,0,0,1,1,0,0
56,0,1,1,0,1,1
57,1,0,1,0,0,0
58,0,0,1,1,0,0
59,1,1,0,0,1,1
60,0,0,1,1,0,0
61,1,1,1,0,1,1
62,0,0,1,1,0,0
63,0,0,1,1,0,0
64,1,1,0,0,0,1
65,0,0,1,1,0,1
66,0,0,1,1,0,0
67,1,0,1,0,0,1
68,0,0,1,1,0,0
69,0,0,1,1,0,0
70,0,0,1,1,0,0
71,0,0,1,1,0,0
72,1,1,0,0,0,1
73,1,0,1,0,0,1
74,0,0,1,1,0,0
75,0,0,1,1,1,1
76,0,0,1,1,0,0
77,0,0,1,1,0,0
78,0,0,1,1,0,0
79,0,0,1,1,0,0
80,1,0,1,0,0,1
81,0,0,1,1,0,0
82,0,0,1,1,0,1
83,0,0,1,1,0,1
