,5,4,3,1
0,0,0,1,0
1,0,1,0,0
2,0,1,0,1
3,0,1,1,0
4,1,1,0,1
5,0,0,0,1
6,0,1,0,1
7,1,1,1,0
8,1,1,1,0
9,0,1,0,0
10,0,0,0,0
11,0,1,0,0
12,1,1,1,0
13,0,1,1,0
14,0,1,1,0
15,0,1,1,0
16,0,1,1,0
17,0,1,0,1
18,1,1,0,0
19,1,1,0,1
20,0,1,0,0
21,0,1,0,1
22,0,1,0,0
23,0,1,0,1
24,1,1,0,1
25,0,0,0,0
26,0,0,0,1
27,0,1,0,0
28,0,1,1,0
29,0,1,0,0
30,1,1,1,0
31,0,1,0,1
32,1,1,1,0
33,1,1,1,0
34,0,1,0,0
35,0,1,0,1
36,0,0,0,0
37,0,1,1,0
38,0,1,1,0
39,0,0,1,0
40,0,1,0,0
41,0,1,0,1
42,0,1,1,0
43,0,1,0,0
44,0,1,1,0
45,0,1,1,0
46,0,0,0,1
47,0,1,1,0
48,0,1,1,0
49,0,0,0,1
50,0,1,1,0
51,1,1,0,1
52,0,1,0,0
53,0,1,0,0
54,0,1,0,1
55,1,0,0,1
56,0,1,0,0
57,0,1,1,0
58,0,1,1,0
59,0,1,0,0
60,1,1,0,0
61,0,0,1,0
62,0,0,1,0
63,1,1,1,0
64,0,1,0,0
65,0,1,0,1
66,1,1,0,0
67,0,1,1,0
68,1,1,0,0
69,0,1,1,0
70,0,1,0,1
71,0,1,1,0
72,0,1,0,0
73,0,1,0,1
74,0,1,1,0
75,1,1,1,0
76,0,1,1,0
77,0,1,0,0
78,0,0,0,1
79,1,1,0,0
80,0,1,0,0
81,0,1,1,0
82,0,1,0,1
83,0,1,1,0
84,0,1,0,0
85,0,1,0,1
86,0,1,1,0
87,0,1,1,0
88,0,0,0,1
89,0,1,1,0
90,0,1,0,0
91,0,1,1,0
92,1,1,1,0
93,0,1,0,0
94,1,1,1,0
95,1,1,0,0
96,0,0,0,0
97,0,1,0,1
98,1,1,0,0
99,0,1,0,0
100,0,1,1,0
101,0,1,1,0
102,0,1,0,0
103,0,0,0,0
104,0,1,1,0
105,0,0,1,0
106,0,1,1,0
107,0,1,0,0
108,0,1,1,0
109,0,1,0,0
110,0,1,1,0
111,1,1,1,0
112,1,1,1,0
113,0,1,0,0
114,0,1,0,1
115,1,1,0,1
116,1,1,0,1
117,1,1,1,0
118,0,0,1,0
119,0,0,1,0
120,0,1,1,0
121,1,1,0,0
122,0,1,0,0
123,0,1,0,1
124,0,0,1,0
125,1,1,1,0
126,0,0,0,0
127,0,1,1,0
128,1,1,1,0
129,0,1,0,0
130,0,1,1,0
131,1,1,0,1
132,0,1,1,0
133,0,1,1,0
134,0,1,0,1
135,0,1,1,0
136,0,0,0,1
137,0,1,0,1
138,1,0,0,0
139,0,1,0,1
140,1,1,1,0
141,0,0,0,0
142,0,1,0,1
143,0,1,1,0
144,0,1,0,0
145,0,1,0,0
146,1,1,0,0
147,0,1,0,0
148,0,1,0,1
149,0,1,1,0
150,0,1,1,0
151,0,1,0,1
152,0,1,1,0
153,0,1,0,1
154,0,1,0,1
155,0,0,1,0
156,0,0,1,0
157,0,0,0,0
158,0,0,0,0
159,0,1,1,0
160,0,1,1,0
161,0,1,1,0
162,0,1,0,0
163,1,1,0,0
164,0,1,0,0
165,0,0,1,0
166,1,1,1,0
167,0,1,1,0
168,1,1,1,0
169,0,1,0,1
170,0,1,1,0
171,0,1,1,0
172,0,1,1,0
173,0,1,1,0
174,0,1,1,0
175,1,1,1,0
176,1,1,1,0
177,0,1,1,0
178,0,1,0,0
179,1,1,0,1
180,0,1,0,1
181,0,1,1,0
182,0,1,1,0
183,0,1,0,1
184,0,1,0,0
185,1,1,1,0
186,0,1,1,0
187,0,1,1,0
188,0,1,0,1
189,0,1,0,0
190,0,1,1,0
191,0,0,0,0
192,0,1,0,1
193,0,1,1,0
194,0,1,0,1
195,0,1,1,0
196,0,1,1,0
197,0,1,0,0
198,0,1,0,1
199,0,0,1,0
200,0,1,1,0
201,0,1,0,1
202,0,1,1,0
203,1,1,0,0
204,1,1,0,0
205,0,1,0,1
206,1,1,1,0
207,0,1,0,1
208,1,1,1,0
209,0,1,1,0
210,0,1,1,0
211,1,1,0,1
212,0,1,1,0
213,0,1,1,0
214,0,0,0,0
215,1,1,1,0
216,1,1,1,0
217,0,1,0,0
218,0,1,1,0
219,0,1,0,1
220,0,1,0,0
221,0,1,0,1
222,1,1,0,1
223,1,1,1,0
224,1,1,1,0
225,0,1,0,0
226,0,1,0,0
227,1,1,1,0
228,0,0,0,0
229,0,1,0,0
230,0,1,0,0
231,0,1,0,0
232,0,1,1,0
233,0,1,0,0
234,0,1,1,0
235,0,1,0,0
236,0,0,0,0
237,0,1,0,1
238,0,1,0,0
239,0,1,1,0
240,0,1,0,0
241,0,0,1,0
242,1,1,0,1
243,1,1,0,1
244,0,1,0,1
245,0,1,0,0
246,0,1,0,1
247,1,1,1,0
248,1,1,0,0
249,0,1,1,0
250,1,1,1,0
251,0,1,0,0
252,0,1,0,1
253,1,1,0,0
254,0,1,1,0
255,0,1,1,0
256,0,1,0,0
257,1,1,1,0
258,0,1,0,0
259,1,1,0,0
260,0,0,1,0
261,0,1,0,0
262,0,0,0,0
263,0,1,0,0
264,0,1,1,0
265,0,1,0,0
266,0,1,0,0
267,0,1,1,0
268,0,1,1,0
269,0,1,0,0
270,0,1,0,0
271,0,1,0,1
272,0,1,1,0
273,0,1,1,0
274,0,1,0,0
275,0,1,1,0
276,1,1,0,0
277,0,1,0,0
278,0,1,1,0
279,0,1,1,0
280,0,1,1,0
281,0,1,0,0
282,1,1,0,1
283,0,0,1,0
284,1,1,0,0
285,0,1,1,0
286,0,1,1,0
287,0,0,0,0
288,0,1,0,1
289,0,0,0,0
290,1,1,1,0
291,1,1,0,1
292,0,0,1,0
293,0,1,1,0
294,0,0,0,1
295,0,1,1,0
296,1,1,0,0
297,0,0,0,1
298,0,1,0,1
299,0,1,0,1
300,0,1,0,0
301,0,1,0,1
302,0,1,0,0
303,0,1,0,1
304,0,1,0,0
305,0,1,1,0
306,0,1,1,0
307,0,1,1,0
308,0,1,0,1
309,1,1,1,0
310,0,1,1,0
311,0,0,1,0
312,0,1,1,0
313,0,1,1,0
314,0,1,1,0
315,0,1,1,0
316,0,1,0,0
317,1,1,0,0
318,1,1,0,1
319,0,1,0,1
320,0,1,0,0
321,1,1,1,0
322,0,1,1,0
323,0,0,1,0
324,0,0,1,0
325,0,0,1,0
326,0,1,1,0
327,0,0,1,0
328,1,1,0,0
329,0,0,1,0
330,0,0,1,0
331,1,1,0,0
332,0,1,0,0
333,0,0,0,1
334,0,1,0,0
335,1,1,0,0
336,0,1,0,0
337,0,1,0,1
338,1,1,0,0
339,1,1,0,1
340,0,0,1,0
341,0,1,1,0
342,0,1,0,1
343,0,0,1,0
344,1,1,0,1
345,1,1,1,0
346,0,1,1,0
347,1,1,1,0
348,0,1,1,0
349,0,1,0,0
350,0,1,0,1
351,0,1,1,0
352,0,1,0,1
353,0,1,1,0
354,0,1,0,0
355,0,1,1,0
356,0,1,0,1
357,1,1,0,1
358,1,1,0,0
359,0,1,0,0
360,0,1,1,0
361,1,1,1,0
362,0,0,1,0
363,0,1,0,1
364,1,1,0,1
365,1,1,1,0
366,0,1,0,0
367,0,1,0,1
368,1,1,0,1
369,1,1,0,0
370,0,1,1,1
371,0,1,1,0
372,0,1,1,0
373,0,1,0,0
374,0,0,0,0
375,1,1,1,0
376,0,0,0,0
377,0,1,0,0
378,0,1,1,0
379,0,1,1,0
380,1,1,1,0
381,1,1,1,0
382,0,1,0,0
383,0,1,0,0
384,0,0,0,1
385,0,1,1,0
386,1,1,0,0
387,1,1,0,1
388,0,0,0,0
389,0,1,0,1
390,1,1,0,1
391,1,1,0,0
392,1,1,0,0
393,0,1,1,0
394,1,1,1,0
395,0,1,1,0
396,1,1,1,0
397,0,1,1,0
398,0,0,0,0
399,0,1,0,1
400,0,1,1,0
401,0,1,0,0
402,0,1,0,0
403,0,1,0,1
404,0,0,0,0
405,1,1,0,0
406,0,1,0,0
407,0,1,0,0
408,0,1,0,0
409,0,1,0,1
410,0,1,0,0
411,1,1,0,0
412,1,1,0,0
413,0,1,0,0
414,1,1,0,1
415,0,1,0,0
416,1,0,1,0
417,0,0,0,0
418,0,1,0,1
419,1,1,0,0
420,0,1,1,0
421,0,1,1,0
422,0,1,0,0
423,0,1,1,0
424,0,1,0,0
425,0,1,1,0
426,1,1,1,0
427,0,1,0,1
428,0,1,1,0
429,0,1,0,0
430,0,0,1,0
431,0,1,1,0
432,0,0,0,0
433,0,1,0,0
434,0,1,1,0
435,1,1,0,1
436,0,1,0,1
437,0,1,1,0
438,0,1,1,0
439,1,1,1,0
440,1,1,1,0
441,0,0,1,0
442,0,0,0,1
443,0,0,1,0
444,0,1,1,0
445,0,1,0,1
446,0,1,0,1
447,1,1,0,1
448,0,1,0,0
449,0,1,0,1
450,0,1,1,0
451,0,1,1,0
452,0,1,0,0
453,0,0,0,0
454,0,1,1,0
455,1,1,0,1
456,0,1,0,0
457,0,1,0,0
458,0,1,0,0
459,0,1,1,0
460,0,1,0,0
461,0,1,0,1
462,1,1,0,0
463,0,0,1,0
464,0,1,0,0
465,1,1,1,0
466,1,1,1,0
467,0,1,0,1
468,0,1,0,0
469,1,1,0,0
470,0,1,0,0
471,0,1,0,1
472,0,1,1,0
473,0,1,1,0
474,1,1,1,0
475,0,1,0,0
476,0,1,1,0
