,14,13,12,10,9,8,7,6,5,4,1,0
0,0,1,0,1,0,0,1,0,1,0,0,0
1,0,1,1,1,1,0,0,0,1,0,1,0
2,0,1,0,1,0,1,0,0,0,0,1,0
3,0,1,0,1,1,0,0,0,1,0,1,0
4,0,1,0,1,1,0,0,0,1,0,0,1
5,0,1,0,1,1,0,1,0,1,0,0,0
6,0,0,0,0,0,1,0,1,0,0,0,0
7,0,0,0,1,1,0,1,0,1,0,0,1
8,0,1,0,1,1,0,0,0,1,0,1,0
9,1,0,0,1,1,1,0,0,0,0,1,1
10,1,1,0,0,1,1,0,1,0,0,1,1
11,0,1,0,1,1,0,0,0,1,0,0,0
12,0,1,0,1,1,0,0,0,1,0,1,0
13,1,0,0,1,1,1,0,0,0,0,1,1
14,0,1,0,1,1,0,0,0,1,0,1,0
15,0,0,0,0,1,0,0,0,1,0,0,0
16,1,0,0,1,0,1,0,0,0,0,1,0
17,1,1,0,0,1,1,0,1,0,0,1,0
18,0,1,0,1,0,0,1,0,1,0,1,0
19,1,1,0,1,1,1,0,0,0,0,1,0
20,0,1,0,0,1,0,1,0,1,0,1,0
21,0,1,0,1,0,1,0,1,0,0,0,0
22,0,1,0,0,1,0,0,0,1,0,0,0
23,1,1,0,0,1,1,0,1,0,0,1,1
24,0,1,0,1,0,1,0,1,0,0,1,0
25,1,1,0,1,1,1,0,0,0,0,1,1
26,1,1,0,0,1,1,0,0,0,0,1,0
27,0,1,0,1,1,0,0,0,1,0,0,0
28,1,0,0,0,1,1,0,0,0,0,1,1
29,1,0,0,1,1,1,0,0,0,0,0,0
30,1,0,0,0,1,1,0,0,0,0,1,1
31,0,1,0,0,1,0,0,0,1,0,1,0
32,1,1,0,0,1,1,0,1,0,0,1,1
33,0,1,0,1,1,0,0,0,1,0,1,0
34,1,1,0,1,1,1,0,0,0,0,0,0
35,0,1,0,0,1,0,1,0,1,0,1,0
36,1,1,0,0,1,1,0,0,0,0,1,0
37,0,1,0,1,1,0,1,0,1,0,0,1
38,0,1,0,1,1,0,0,0,1,0,1,1
39,1,0,0,1,1,1,0,0,0,0,1,1
40,0,1,0,0,0,1,0,0,0,0,1,0
41,1,0,0,0,1,1,0,1,0,0,1,0
42,0,1,0,0,0,1,0,0,0,1,0,0
43,1,1,1,0,1,1,1,0,0,0,1,1
44,0,1,0,1,1,0,0,0,1,0,1,0
45,0,0,0,0,1,0,1,0,1,0,1,0
46,1,1,1,0,1,0,0,1,1,0,0,1
47,0,1,0,1,1,0,0,0,1,0,1,1
48,1,1,0,0,1,1,0,0,0,0,0,0
49,1,1,0,1,1,1,0,1,0,0,1,1
50,0,1,0,0,0,1,0,0,0,0,0,0
51,0,1,1,1,1,0,0,0,1,0,1,1
52,0,1,0,1,1,0,0,0,1,0,1,0
53,1,1,0,1,1,1,0,1,0,0,1,0
54,0,1,0,1,1,0,1,0,1,0,1,0
55,1,0,0,1,1,1,0,0,0,0,1,0
56,1,1,0,0,1,1,0,0,0,0,1,0
57,0,1,0,0,1,0,1,0,1,0,0,0
58,0,1,0,1,1,0,1,0,1,0,1,0
59,1,0,0,1,1,1,0,1,0,0,1,1
60,0,1,0,1,1,0,0,0,1,0,1,1
61,1,1,0,1,1,1,0,1,0,0,0,0
62,0,1,0,0,1,0,0,0,1,1,1,0
63,1,1,0,1,1,1,0,1,0,0,0,1
64,0,0,0,1,1,0,0,0,1,0,1,0
65,1,1,0,1,1,1,0,1,0,0,1,0
66,1,1,0,1,1,0,0,0,1,0,0,0
67,1,1,0,0,1,1,0,0,0,0,1,0
68,0,1,0,1,0,1,0,0,0,0,0,0
69,0,1,0,1,1,0,0,0,1,0,1,1
70,0,1,0,1,0,1,0,0,0,0,1,0
71,1,0,0,0,1,1,0,1,0,0,1,1
72,0,1,0,1,1,0,1,0,1,0,1,0
73,1,1,0,1,1,1,0,1,0,0,0,0
74,0,1,0,0,1,0,1,0,1,0,1,0
75,0,1,0,1,1,0,0,0,1,0,1,0
76,1,0,0,0,1,1,1,0,0,0,1,1
77,1,1,0,1,1,1,0,1,0,0,1,1
78,0,1,0,1,1,0,0,0,1,0,1,1
79,1,0,0,0,1,1,0,0,0,0,1,1
80,0,1,0,1,1,0,0,0,1,0,1,1
81,1,0,0,0,1,1,0,0,0,0,1,0
82,0,1,1,1,1,0,0,0,1,0,1,0
83,0,1,0,0,0,1,0,0,0,0,0,0
84,1,1,0,1,1,0,0,1,1,0,0,0
85,0,1,0,0,0,1,0,0,0,0,1,0
86,0,1,0,1,1,0,0,0,1,0,1,0
87,1,1,0,0,1,1,0,1,0,0,1,0
88,1,1,0,0,1,1,0,1,0,0,1,1
89,1,0,0,0,1,1,0,1,0,0,0,1
90,1,1,0,1,1,1,0,1,0,0,0,1
91,1,1,0,0,1,1,0,1,0,0,1,1
92,0,1,0,1,1,0,0,0,1,0,1,0
93,1,1,0,0,0,1,0,0,0,0,1,0
94,1,1,0,1,1,1,0,1,0,0,0,0
95,1,1,0,1,1,1,0,1,0,0,0,1
96,0,1,0,0,0,1,0,0,0,0,1,0
97,1,1,0,1,0,1,0,0,0,0,0,0
98,0,0,0,1,0,1,1,1,0,1,0,0
99,1,0,0,0,0,1,0,0,0,0,1,0
