,6,5,3,2,1,0
0,1,1,0,0,1,1
1,1,1,0,1,1,0
2,1,1,0,1,0,0
3,1,0,0,0,1,0
4,0,0,1,1,1,1
5,1,0,0,1,1,0
6,0,1,0,0,1,1
7,1,0,1,1,1,0
8,0,0,0,0,1,0
9,1,0,0,1,1,0
10,0,0,1,1,1,0
11,1,1,0,1,1,1
12,0,0,0,1,1,1
13,1,0,0,0,1,1
14,0,1,1,1,0,0
15,0,0,1,1,1,0
16,1,0,0,1,1,0
17,1,0,0,0,1,0
18,1,0,0,0,1,1
19,0,0,0,1,1,0
20,0,0,0,1,0,0
21,0,0,0,0,0,1
22,1,0,1,1,1,1
23,1,0,0,1,1,0
24,0,0,0,1,1,0
25,1,0,1,1,1,0
26,1,1,1,1,1,0
27,0,0,1,1,1,0
28,0,0,0,0,1,1
29,1,0,0,0,1,1
30,1,0,0,0,1,1
31,1,0,0,1,1,0
32,1,0,0,1,1,0
33,1,0,0,0,1,1
34,1,0,1,1,1,0
35,1,0,1,1,1,0
36,0,0,0,0,1,1
37,0,0,0,0,1,0
38,1,1,0,0,1,1
39,1,0,0,0,1,1
40,1,0,1,1,1,0
41,0,0,0,0,1,1
42,1,1,0,0,1,0
43,1,0,0,1,1,0
44,1,0,0,0,1,1
45,1,0,0,0,1,1
46,1,0,0,0,1,1
47,1,0,1,1,1,0
48,1,0,0,0,1,0
49,1,0,0,0,1,0
50,0,1,1,1,0,0
51,0,0,1,1,1,0
52,1,0,0,0,1,1
53,1,1,1,1,1,1
54,0,0,0,0,0,0
55,0,0,0,0,1,1
56,1,0,0,0,1,1
57,1,0,0,0,1,1
58,0,1,0,0,0,0
59,0,0,0,1,1,0
60,1,0,1,1,1,1
61,1,0,0,0,1,0
62,1,0,1,1,1,0
63,1,0,0,1,1,0
64,0,0,1,1,0,1
65,1,0,0,0,1,1
66,1,0,1,1,1,0
67,1,0,0,1,1,0
68,0,1,1,1,0,0
69,1,1,0,0,1,1
70,0,1,0,1,0,0
71,1,0,0,1,1,0
72,0,0,0,0,0,0
73,1,1,0,1,1,0
74,0,0,0,0,1,0
75,0,0,0,0,1,1
76,1,0,1,1,1,1
77,1,1,1,0,1,1
78,0,0,0,0,0,1
79,1,1,1,1,0,0
80,1,1,0,0,1,1
81,1,0,0,1,0,0
82,1,0,0,1,1,0
83,1,1,1,1,1,1
84,0,1,0,0,1,1
85,0,0,0,1,0,0
86,0,0,0,1,0,0
87,0,0,1,1,0,0
88,1,0,1,1,1,0
89,1,0,0,0,1,1
90,0,0,1,1,1,1
91,0,0,1,1,1,0
92,0,1,1,1,0,0
93,0,0,0,0,1,1
94,0,0,0,0,0,1
95,0,0,0,0,1,1
96,1,0,0,1,1,0
97,1,1,0,0,1,1
98,1,1,0,1,1,0
99,1,0,0,1,1,0
