,11,10,9,8,7,6,5,4,3,1,0
0,0,1,0,0,1,0,1,0,0,1,0
1,1,1,0,0,1,0,1,1,0,1,0
2,0,1,0,1,0,0,0,1,1,1,1
3,0,1,0,1,0,1,0,1,1,1,0
4,0,1,1,0,1,1,1,1,0,0,0
5,0,1,0,1,1,0,0,1,1,0,1
6,0,1,0,1,0,0,0,1,1,1,1
7,0,1,0,1,0,0,0,0,1,0,1
8,0,1,0,1,0,0,0,1,1,1,1
9,0,1,0,0,0,0,1,1,0,1,0
10,0,1,0,1,0,0,0,1,1,1,1
11,1,1,1,1,1,0,0,0,1,0,0
12,0,0,0,0,1,1,1,1,0,0,0
13,0,0,1,1,1,0,0,0,1,1,1
14,0,1,0,1,0,0,0,1,1,1,1
15,0,1,1,1,1,0,0,0,1,0,0
16,0,0,1,1,0,0,0,0,1,0,0
17,1,1,1,0,0,1,1,0,0,1,0
18,0,0,0,0,1,1,1,1,0,0,0
19,0,1,1,1,1,1,0,0,1,1,0
20,0,1,1,1,1,0,0,0,1,0,0
21,0,0,1,1,1,1,0,0,1,1,0
22,1,1,1,0,0,0,1,0,0,1,1
23,0,1,1,0,1,1,0,0,0,0,0
24,0,1,1,1,1,0,0,0,1,0,0
25,0,1,0,1,0,1,0,1,1,0,1
26,1,1,0,0,1,1,1,0,0,1,0
27,1,1,0,0,0,1,1,0,0,1,0
28,0,1,0,1,0,1,0,1,1,1,1
29,0,1,1,0,1,1,0,0,0,1,0
30,1,1,1,0,1,0,1,1,0,1,0
31,0,1,1,0,0,1,1,0,0,0,0
32,1,1,1,0,1,1,1,0,0,1,0
33,1,1,1,0,1,1,1,0,0,1,0
34,1,1,1,0,0,1,0,0,0,1,0
35,0,0,1,1,1,1,0,0,1,1,0
36,1,1,0,0,0,0,1,1,0,1,0
37,0,0,0,1,0,0,0,0,1,1,1
38,0,1,1,0,1,1,1,1,0,1,0
39,0,0,0,1,0,0,0,1,1,0,1
40,0,0,0,1,0,1,0,1,1,0,1
41,0,1,0,1,0,0,0,1,1,0,1
42,0,1,0,1,0,0,0,1,1,1,1
43,0,1,0,1,0,1,0,1,1,1,1
44,0,1,1,0,1,0,0,0,0,0,0
45,0,1,0,0,1,0,0,1,0,1,1
46,0,0,0,0,1,1,1,0,0,1,0
47,0,1,0,1,0,0,0,1,1,1,1
48,0,1,1,0,1,0,1,0,0,1,0
49,0,1,0,1,0,1,0,1,1,1,1
50,0,1,1,0,0,0,1,0,0,1,0
51,0,1,0,1,0,0,0,1,1,0,1
52,0,1,0,1,0,1,0,1,1,1,1
53,0,0,1,1,1,1,0,0,1,1,0
54,0,1,1,0,0,1,1,0,0,0,0
55,0,0,1,1,1,1,0,0,1,0,0
56,0,1,0,1,0,0,0,1,0,1,1
57,0,1,0,1,0,0,0,1,1,1,1
58,1,1,0,0,1,1,1,1,0,1,1
59,0,1,0,1,0,0,0,1,1,0,1
60,0,1,1,0,0,0,1,0,0,0,0
61,1,1,0,0,1,1,1,0,0,1,0
62,0,1,1,1,0,1,0,0,1,0,0
63,0,0,1,1,1,0,0,0,1,1,0
64,0,1,0,1,0,1,0,0,1,0,0
65,1,1,1,0,1,0,1,0,0,1,0
66,1,1,0,1,1,1,0,0,1,0,1
67,1,1,0,0,1,1,1,0,0,1,0
68,1,1,1,0,1,0,1,0,0,1,0
69,0,1,0,0,1,0,1,1,0,0,0
70,0,0,0,0,1,1,1,1,0,0,0
71,0,0,1,1,1,1,0,0,1,1,0
72,0,1,0,1,0,0,0,0,1,1,1
73,1,1,1,0,0,0,0,1,0,1,0
74,0,0,1,1,1,1,0,0,1,1,0
75,0,0,0,1,0,0,0,1,1,1,1
76,0,1,1,0,0,1,1,0,0,1,0
77,1,1,1,0,1,1,1,0,0,1,0
78,0,1,0,0,1,0,1,0,0,1,0
79,0,1,0,0,0,0,0,0,0,1,1
80,0,0,0,1,0,1,0,0,1,0,1
81,0,1,1,0,1,1,1,0,0,0,0
82,0,0,0,1,1,0,0,0,1,1,1
83,1,1,0,1,1,1,1,1,0,1,0
84,1,1,1,0,1,1,1,1,0,1,0
85,0,1,0,1,0,1,0,1,1,0,1
86,0,0,1,1,0,0,0,0,1,1,0
87,0,1,1,1,0,1,0,0,1,0,1
88,0,0,0,1,1,0,0,1,1,1,1
89,0,1,1,0,1,0,1,0,0,1,0
90,0,0,1,1,1,1,0,0,1,1,0
91,0,0,1,1,1,0,0,0,1,0,0
92,0,1,0,1,1,1,1,1,1,0,0
93,1,1,0,0,1,0,0,0,0,1,1
94,0,1,1,0,1,1,0,0,0,1,0
95,0,1,0,0,1,0,1,1,0,0,0
96,0,0,1,1,1,1,0,0,1,0,0
97,1,0,0,0,0,0,1,1,0,1,0
98,0,1,0,1,0,1,0,1,1,1,1
99,1,1,1,1,1,1,0,0,1,1,0
100,0,0,1,1,1,1,0,0,1,0,0
101,0,1,0,1,0,1,0,0,1,1,1
102,0,1,0,1,0,0,1,0,0,1,0
103,0,1,0,1,0,0,0,0,1,1,0
104,1,1,1,0,1,1,1,1,0,1,0
105,0,0,1,1,1,1,0,0,1,0,0
106,0,1,1,0,0,0,1,0,0,0,0
107,0,1,1,0,0,0,0,0,0,0,0
108,0,1,0,1,0,1,0,0,1,1,0
109,1,1,1,0,1,1,1,1,0,1,0
110,0,1,1,1,1,1,0,0,1,0,0
111,0,1,0,1,0,0,0,1,1,0,0
112,0,1,1,0,1,1,1,0,0,1,0
113,0,1,0,0,1,0,1,1,0,0,0
114,1,1,1,0,0,1,1,0,0,1,1
115,0,0,0,1,0,0,0,0,1,0,1
116,1,1,0,0,1,0,1,1,0,0,0
117,1,1,1,0,1,1,1,1,0,1,0
118,0,1,1,0,1,1,1,0,0,0,0
119,1,0,1,0,0,1,1,1,0,1,0
120,0,1,0,0,1,1,1,0,0,1,0
121,0,0,0,1,0,0,0,1,1,0,1
122,0,1,0,0,0,1,0,1,0,0,1
