,14,13,12,11,9,8,7,5,4,3,2,1,0
0,1,0,0,0,1,0,1,1,0,1,0,0,0
1,0,0,0,1,1,1,0,0,1,0,1,0,0
2,1,1,1,0,0,0,1,0,0,1,0,0,0
3,1,1,0,0,0,0,0,0,0,1,1,1,1
4,0,0,1,0,1,1,0,0,0,0,1,0,1
5,1,0,1,0,1,0,1,0,0,1,0,0,0
6,1,0,1,1,1,1,1,0,0,1,1,0,1
7,1,1,1,0,1,0,1,1,0,0,1,1,0
8,1,0,1,0,1,1,0,0,0,1,1,0,1
9,1,0,0,0,1,1,0,0,0,1,0,1,1
10,1,1,1,0,1,0,0,1,0,0,1,1,1
11,0,0,1,0,1,1,1,1,0,1,1,1,1
12,1,0,1,0,1,0,0,1,0,0,1,0,1
13,0,1,1,0,0,0,1,0,0,1,1,0,1
14,1,1,0,1,0,0,1,0,1,1,1,0,0
15,0,1,1,0,0,0,1,0,0,0,0,1,1
16,1,1,1,0,0,0,1,0,0,1,1,0,1
17,1,1,0,1,0,0,0,0,1,1,1,0,1
18,1,0,1,1,0,1,1,0,0,1,1,1,0
19,1,1,1,0,0,0,0,0,0,1,1,0,0
20,1,0,0,0,1,0,0,1,0,0,0,0,1
21,1,1,1,0,1,0,1,0,0,0,1,1,1
22,1,0,1,0,1,1,1,1,0,0,1,1,0
23,1,1,1,0,0,0,0,1,0,1,1,0,1
24,1,1,1,0,0,0,0,0,0,1,1,0,1
25,1,1,1,0,1,0,0,1,0,1,0,1,1
26,0,0,1,0,1,1,0,0,0,0,1,1,1
27,0,0,0,0,1,0,0,1,1,1,0,0,1
28,1,1,1,0,0,0,1,1,0,1,0,0,0
29,1,1,1,0,0,0,0,0,0,1,1,0,1
30,0,0,1,0,1,1,0,1,0,1,1,1,0
31,1,1,1,0,1,0,1,1,0,0,1,1,1
32,1,0,0,0,1,0,1,1,0,1,0,0,0
33,1,0,0,0,0,1,0,1,0,1,0,1,0
34,1,0,0,0,1,0,0,0,0,1,0,0,1
35,1,0,1,0,1,0,1,1,0,0,0,0,0
36,1,1,1,0,1,0,0,1,0,1,1,1,0
37,0,0,1,0,1,1,0,1,0,0,1,0,1
38,0,0,1,0,1,1,0,0,0,0,1,0,0
39,1,0,0,0,1,1,1,0,0,0,0,1,0
40,1,0,0,0,1,0,1,1,0,1,0,0,0
41,1,0,1,0,1,1,0,0,0,1,1,0,0
42,1,0,0,0,1,0,1,0,0,1,0,0,0
43,0,1,1,1,0,0,0,0,0,1,1,0,1
44,1,1,1,0,0,1,1,0,0,1,1,0,0
45,1,1,1,0,1,0,1,1,0,0,1,1,0
46,0,0,0,0,0,0,1,1,0,0,0,1,0
47,0,0,1,0,1,1,0,1,0,1,1,1,0
48,1,0,0,0,1,0,0,0,0,0,0,0,1
49,1,0,1,0,1,1,0,0,0,1,1,0,1
50,1,1,1,0,0,0,1,1,0,1,0,0,0
51,0,1,1,0,0,0,1,0,0,1,1,0,0
52,1,0,0,1,1,0,1,1,1,0,0,0,0
53,0,0,0,0,1,1,1,1,0,1,0,1,0
54,1,0,0,1,1,1,1,1,1,0,0,1,0
55,0,1,1,0,1,0,0,1,0,1,1,1,0
56,1,1,1,0,1,0,0,0,0,0,1,1,1
57,1,1,1,1,0,0,0,0,0,0,1,0,1
58,1,1,1,0,0,0,1,0,0,1,1,0,0
59,0,0,0,0,1,0,1,1,0,1,0,0,1
60,0,1,1,1,0,0,0,0,0,1,1,0,0
61,1,0,1,0,1,1,1,1,0,1,1,1,0
62,1,1,0,0,0,0,1,1,0,1,1,0,0
63,1,1,1,0,1,0,1,0,0,1,1,1,0
64,1,0,1,0,1,1,0,0,0,1,1,0,0
65,1,0,1,0,1,1,0,0,0,0,0,1,0
66,1,0,1,0,1,0,1,0,0,0,0,0,0
67,1,0,1,0,1,1,1,0,0,0,1,0,0
68,1,1,1,1,0,0,1,0,0,0,1,0,0
69,0,0,0,0,1,1,1,1,0,0,1,1,1
70,1,0,1,0,1,1,1,0,0,1,1,0,0
71,0,0,1,0,0,1,1,1,0,1,0,1,0
72,0,0,1,1,1,0,1,1,0,1,0,0,0
73,1,0,0,0,1,0,1,1,0,1,0,0,0
74,1,0,1,0,1,0,1,1,0,0,0,0,0
75,1,1,1,0,1,0,0,1,0,0,1,1,0
76,1,0,0,0,1,1,1,1,0,1,0,1,0
77,1,0,1,0,1,0,1,0,0,1,0,0,0
78,0,1,1,0,0,0,1,0,0,0,1,1,1
79,0,0,0,0,1,0,0,0,0,1,0,0,0
80,0,1,1,0,1,0,1,1,0,0,1,1,0
81,1,1,1,0,1,0,1,1,0,1,0,1,0
82,1,0,0,0,1,1,0,1,0,1,0,1,0
83,1,1,1,0,1,0,0,0,0,0,1,1,1
84,1,0,0,1,1,1,0,1,1,1,1,0,1
85,1,0,0,1,1,1,1,0,1,1,0,1,0
86,1,0,0,0,1,0,1,1,0,0,0,0,0
87,1,0,1,0,1,0,1,0,0,1,0,0,0
88,1,0,1,0,1,1,1,0,0,0,1,1,0
89,0,0,0,0,0,0,1,0,0,1,0,0,0
90,0,1,1,0,0,0,0,0,0,1,1,0,0
91,1,0,0,0,1,1,1,1,0,0,0,1,0
92,1,0,0,0,1,0,1,0,0,0,0,0,0
93,1,1,1,0,0,0,1,0,0,1,1,0,0
94,0,1,1,0,0,0,1,0,0,1,1,0,1
95,1,0,0,1,1,1,1,1,1,0,0,1,0
96,0,0,0,0,1,0,1,1,1,1,0,0,1
97,1,0,0,0,1,0,0,1,0,0,0,0,1
98,1,1,1,0,1,0,0,1,0,0,1,1,1
99,1,0,1,0,1,1,0,1,0,1,1,0,0
100,1,1,1,0,0,0,1,0,0,1,1,0,0
101,1,1,1,0,0,0,1,0,0,0,1,0,0
102,1,0,1,1,1,1,1,0,0,1,1,0,0
103,1,0,1,1,1,1,1,0,0,1,1,0,0
104,1,0,0,0,1,1,0,0,0,0,0,1,1
105,1,0,1,0,1,0,1,1,0,0,0,0,0
106,1,1,0,1,0,0,1,0,1,1,1,0,0
107,1,0,1,0,0,1,0,0,0,1,1,1,0
108,1,0,1,0,1,1,1,1,0,1,1,1,0
109,1,1,1,0,0,0,0,0,0,0,0,0,1
110,1,0,0,0,1,0,0,0,0,1,0,0,1
111,1,0,1,0,1,1,1,1,0,1,1,1,0
112,1,0,0,0,1,1,1,1,0,0,0,1,1
113,0,0,0,0,1,1,0,0,0,1,0,1,1
114,0,0,0,1,0,1,1,0,1,1,1,0,0
115,1,1,1,1,0,0,1,0,0,0,1,1,0
116,0,0,1,1,1,1,0,0,0,0,1,0,1
117,1,0,1,0,1,1,1,0,0,0,1,0,0
118,1,0,0,1,1,0,1,0,1,1,0,0,0
119,1,0,1,1,1,1,1,0,0,1,1,0,0
120,0,0,1,1,1,1,0,0,0,0,1,1,0
121,1,1,1,0,1,0,1,0,0,0,1,1,0
122,1,0,1,1,1,1,1,0,0,0,1,0,0
123,1,0,0,0,1,1,0,0,0,1,1,0,0
124,1,0,0,0,1,0,1,0,0,0,0,0,0
125,1,0,1,0,1,1,1,1,1,1,1,0,0
126,1,1,1,0,1,0,1,0,0,1,0,1,0
127,1,1,0,0,0,0,1,1,0,1,1,0,0
128,1,0,1,1,1,1,0,0,0,1,1,0,1
129,0,0,1,0,1,1,0,0,0,0,1,1,0
130,1,0,1,0,1,1,1,1,0,0,1,1,0
131,1,0,0,0,1,0,1,0,0,1,0,0,0
132,1,1,1,1,1,0,0,0,0,0,1,1,0
133,1,0,0,0,1,0,1,0,0,1,0,0,0
134,1,1,1,0,1,0,1,1,0,1,1,1,0
135,1,0,1,0,1,0,0,0,0,1,0,0,1
136,1,0,1,1,1,1,0,1,0,1,1,1,1
137,1,1,1,0,0,0,0,1,0,0,1,0,0
138,1,1,1,1,0,0,1,0,0,0,1,0,1
139,1,1,0,0,0,0,0,1,0,0,0,1,0
140,1,1,0,1,0,0,0,1,1,1,1,1,1
141,1,0,0,0,1,0,0,0,0,0,0,0,0
142,1,1,0,0,0,0,1,1,0,1,1,1,0
143,0,0,1,0,1,1,1,0,0,0,1,0,1
144,1,1,1,0,0,0,1,0,0,0,0,0,0
145,0,0,1,0,0,1,0,1,0,0,1,1,1
146,1,1,0,0,0,0,0,0,0,0,1,1,0
147,1,1,1,0,0,0,1,0,0,1,1,0,0
148,1,1,1,0,1,0,1,0,0,0,0,1,0
149,1,1,0,0,0,0,1,0,0,1,1,0,0
150,0,0,1,1,0,1,0,0,0,1,1,0,0
151,1,1,0,0,0,0,1,1,0,1,1,1,0
152,0,0,1,1,1,1,1,0,0,0,1,1,1
153,1,0,0,1,1,0,0,0,1,1,0,0,1
154,0,1,1,0,0,0,0,0,0,1,1,0,0
155,1,0,1,0,1,1,0,0,0,0,1,0,0
156,1,0,0,0,1,0,1,0,0,0,0,0,0
157,1,0,0,0,1,1,1,1,0,0,1,1,0
158,0,1,0,0,0,0,1,1,0,0,0,1,1
159,1,1,1,0,0,0,0,1,0,1,0,0,1
160,1,1,1,1,1,0,1,1,0,0,1,1,0
161,0,1,1,0,0,0,1,1,0,0,1,0,0
162,1,1,0,0,0,0,1,1,0,1,1,1,0
163,1,0,0,0,1,1,1,1,0,0,0,1,0
164,0,1,1,0,0,0,0,0,0,1,0,0,0
165,1,1,1,0,0,0,1,0,0,1,1,0,0
166,1,0,1,0,1,1,1,0,0,1,1,1,0
167,1,0,0,0,1,1,1,1,0,1,0,1,0
168,1,0,1,0,1,1,1,0,0,0,1,0,0
169,1,0,1,0,1,1,1,0,0,0,1,0,0
170,1,0,0,1,1,1,1,0,1,1,1,1,0
171,1,0,0,0,0,0,0,1,0,1,0,0,1
172,0,0,1,0,1,1,0,0,0,0,0,1,0
173,0,0,1,1,1,1,0,0,0,1,1,1,0
174,1,1,1,0,0,0,1,1,0,0,1,0,0
175,1,1,1,1,0,0,0,0,0,1,1,0,1
176,1,1,0,0,0,0,1,0,0,1,0,0,0
177,0,0,1,0,1,1,0,1,0,0,1,1,1
178,0,1,1,0,0,1,0,0,0,1,1,1,0
179,0,1,1,0,0,0,1,1,0,1,1,0,1
180,0,1,1,0,1,0,0,0,0,0,0,0,0
181,1,0,0,0,0,1,1,1,0,0,0,1,0
182,1,0,0,1,1,0,1,0,1,1,0,0,1
183,1,1,1,0,1,0,1,1,0,1,1,1,1
184,1,0,1,0,1,1,1,0,0,0,1,0,0
185,1,1,0,0,0,0,0,1,0,1,1,1,1
186,1,0,0,0,1,1,1,0,0,1,1,0,0
187,0,0,1,0,0,1,0,0,0,0,1,1,0
188,1,1,0,0,0,0,1,0,0,1,1,0,0
189,0,0,1,0,1,1,0,0,0,1,1,0,0
190,1,0,0,0,1,0,0,0,0,0,0,0,1
191,1,0,0,0,1,1,1,1,0,0,0,1,0
192,1,1,1,1,0,0,1,0,0,1,1,0,0
193,0,1,1,0,0,0,0,0,0,0,1,0,1
194,1,0,1,0,1,0,1,0,0,0,1,0,0
195,0,0,1,0,1,1,0,0,0,1,1,0,0
196,1,0,1,0,1,1,0,1,0,0,0,1,1
197,1,0,0,0,0,1,1,0,0,1,0,1,0
198,1,0,1,1,1,1,1,1,0,1,1,1,0
199,1,1,0,1,0,0,1,0,1,1,0,1,0
200,1,1,1,0,1,0,0,0,0,0,0,1,0
201,1,1,1,0,0,0,1,1,0,1,0,0,0
202,1,1,1,0,0,0,1,0,0,0,1,0,0
203,0,0,1,1,1,1,1,0,0,0,1,0,1
204,1,1,1,0,1,0,1,1,0,1,1,1,0
205,1,0,1,0,1,1,1,1,0,1,1,1,0
206,1,1,0,0,0,0,1,1,0,1,1,0,0
207,1,0,1,0,1,1,1,1,0,1,1,1,0
208,0,1,1,0,0,0,0,0,0,1,1,0,1
209,1,0,1,1,1,1,0,0,0,1,1,0,1
210,1,1,1,0,0,0,1,0,0,0,1,0,0
211,0,1,1,0,1,0,0,0,0,1,1,1,0
212,1,1,1,0,0,0,1,0,0,0,1,0,0
213,0,0,1,1,1,1,0,0,0,1,1,1,1
214,1,0,0,0,1,1,0,1,0,0,0,1,1
215,1,1,1,0,0,0,0,1,0,0,1,0,0
216,0,1,0,0,0,0,1,0,0,0,1,0,1
217,1,0,0,0,1,1,1,1,0,1,0,1,0
218,1,1,0,0,0,0,0,1,0,1,1,1,0
219,0,0,1,0,1,0,0,1,0,0,0,0,0
220,0,1,1,0,0,0,0,0,0,1,1,0,0
221,0,0,0,0,1,0,0,0,0,1,0,0,0
222,0,0,0,0,1,1,1,1,0,1,0,1,0
223,0,1,1,1,1,0,0,0,0,0,1,1,0
224,1,1,1,0,0,0,1,1,0,1,1,1,0
225,0,1,1,0,0,0,0,0,0,1,1,0,0
226,1,1,1,0,0,0,0,1,0,1,1,0,1
227,1,0,0,0,1,0,1,0,0,0,0,0,0
228,0,0,1,0,1,1,1,1,0,0,1,1,1
229,1,0,0,0,1,1,0,0,0,0,0,1,1
230,0,0,1,0,1,1,1,0,0,0,1,0,1
231,1,0,1,0,1,1,0,0,0,0,1,0,1
232,1,1,1,0,0,0,1,1,0,0,0,0,1
233,0,1,1,0,0,0,1,0,0,0,0,0,1
234,0,1,1,0,1,0,1,0,0,0,0,1,0
235,0,1,1,0,0,0,1,1,0,1,0,0,0
236,1,0,1,1,1,1,1,1,0,0,1,0,0
237,0,0,1,0,1,1,1,0,0,1,1,1,1
238,0,1,1,0,0,0,0,0,0,1,1,1,1
239,1,0,1,0,1,1,1,0,0,0,1,0,0
240,0,0,1,0,1,1,1,1,0,0,1,0,1
241,0,0,1,1,1,0,0,0,0,1,0,0,1
242,1,0,0,0,1,1,1,0,0,1,0,1,0
243,1,1,1,1,1,0,1,0,0,0,1,1,0
244,0,0,1,0,1,1,1,1,0,1,1,0,0
245,1,1,1,0,0,0,1,1,0,1,0,0,0
246,1,1,0,0,0,0,0,1,0,1,1,1,1
247,0,1,0,0,0,0,1,0,0,0,1,0,1
248,1,1,1,1,1,0,1,0,0,0,1,1,0
249,0,0,1,0,1,1,1,1,0,1,1,1,1
250,1,0,1,0,1,1,1,1,0,1,1,0,0
251,0,1,0,0,0,0,0,0,0,1,0,1,0
252,1,0,1,1,1,1,0,1,0,0,1,1,1
253,1,0,1,0,1,1,1,0,0,0,1,0,0
254,1,1,0,1,0,0,0,0,1,1,1,0,1
255,1,1,1,0,1,0,1,0,0,1,1,1,0
256,1,1,1,0,1,0,0,0,0,1,1,1,1
257,0,0,1,0,1,0,0,0,0,0,0,0,0
258,0,0,1,0,1,1,0,0,0,1,1,0,1
259,1,0,1,1,1,1,1,0,0,0,1,0,0
260,1,1,1,0,0,0,1,0,0,0,0,0,0
261,1,1,1,0,0,0,1,1,0,0,0,0,0
262,1,0,0,0,1,0,1,0,0,0,0,0,0
263,1,0,1,0,1,1,1,0,0,0,1,0,0
264,1,0,1,0,1,1,1,0,0,0,1,0,0
265,0,1,1,0,0,0,1,1,0,0,1,0,0
266,1,1,1,0,0,0,1,0,0,1,1,0,0
267,0,1,1,0,0,0,0,0,0,1,1,0,0
