,8,7,6,5,3,2
0,1,1,1,0,1,1
1,1,0,0,0,0,0
2,0,1,1,1,1,1
3,1,1,1,1,1,1
4,1,0,0,0,1,0
5,1,0,0,0,1,0
6,1,0,0,0,0,0
7,1,1,1,0,1,1
8,1,1,1,0,1,1
9,0,0,1,0,0,1
10,1,1,1,0,0,1
11,1,0,0,0,1,0
12,1,1,1,0,1,1
13,1,1,1,0,1,1
14,1,1,1,0,1,1
15,1,0,0,0,1,0
16,1,1,1,0,1,1
17,0,1,1,0,1,1
18,1,0,0,0,1,0
19,1,1,1,0,0,1
20,0,1,0,0,0,0
21,0,1,1,0,1,1
22,1,0,0,0,0,0
23,0,1,0,0,1,1
24,1,1,1,0,1,1
25,1,0,0,0,0,0
26,1,1,1,1,1,1
27,1,1,1,0,0,1
28,1,1,1,0,1,1
29,1,0,0,0,1,0
30,0,1,1,0,1,1
31,1,1,1,0,1,1
32,0,1,1,1,1,1
33,1,1,1,1,1,1
34,1,0,0,0,0,0
35,1,1,1,0,0,1
36,1,1,1,0,1,1
37,1,1,1,1,1,1
38,1,1,1,1,1,1
39,1,1,1,1,1,1
40,1,1,1,0,1,1
41,1,0,0,0,1,0
42,1,1,1,0,1,1
43,1,1,1,0,1,1
44,1,1,1,0,1,1
45,1,1,1,0,1,1
46,1,1,1,1,1,1
47,1,1,1,1,1,1
48,1,1,1,1,1,1
49,1,1,1,0,1,1
50,1,0,0,0,1,0
51,1,1,1,1,1,1
52,1,1,1,1,1,1
53,1,0,0,0,1,0
54,1,1,1,0,1,1
55,1,1,1,0,0,1
56,0,1,1,1,1,1
57,1,1,1,0,1,1
58,1,0,0,0,1,0
59,0,0,0,0,1,0
60,0,1,1,0,1,1
61,0,1,1,0,1,1
62,1,1,1,1,1,1
63,0,1,1,0,1,1
64,0,1,1,0,1,1
65,1,1,1,0,1,1
66,1,1,1,0,1,1
67,0,1,1,1,1,1
68,1,0,0,0,1,0
69,1,0,0,0,1,0
70,1,1,1,0,1,1
71,1,0,0,0,0,0
72,1,1,1,0,1,1
73,1,1,1,0,1,1
74,0,1,1,0,1,1
75,1,1,1,1,1,1
76,0,0,0,0,1,0
77,1,0,0,0,0,0
78,1,1,1,0,1,1
79,1,1,1,0,1,1
80,1,0,0,0,1,0
81,1,1,1,0,1,1
82,0,1,0,1,1,1
83,1,1,1,1,1,1
84,1,1,1,0,1,1
85,1,1,1,0,1,1
86,1,1,1,0,1,1
87,1,1,1,0,1,1
88,1,0,0,0,1,0
89,0,1,1,0,1,1
90,1,0,0,0,1,0
91,1,1,1,1,1,1
92,0,1,1,0,1,1
93,1,1,1,1,1,1
94,0,1,0,0,0,0
95,1,1,1,0,1,1
96,1,1,1,0,1,1
97,0,1,1,0,1,1
98,1,1,1,0,1,1
99,0,1,1,0,1,1
100,1,1,1,0,1,1
101,1,1,1,0,1,1
102,1,1,1,0,0,1
103,0,0,0,0,1,0
104,1,1,1,0,1,1
105,0,0,0,0,1,0
106,1,0,0,1,0,0
107,1,1,1,0,1,1
108,0,1,1,0,1,1
109,1,1,1,0,1,1
110,1,0,0,0,1,0
111,1,0,0,0,0,0
112,0,1,1,0,1,1
113,1,1,1,0,1,1
114,1,0,0,0,0,0
115,1,0,0,0,1,0
116,0,1,1,0,1,1
117,1,1,1,0,1,1
118,1,1,1,1,1,1
119,1,0,0,0,1,0
120,1,0,0,0,1,0
121,0,1,1,0,1,1
122,0,0,0,0,1,0
123,1,1,1,0,1,1
124,1,1,1,1,1,1
125,1,1,1,1,0,1
126,1,1,1,0,1,1
127,1,0,0,0,1,0
128,1,0,0,0,1,0
129,0,1,1,0,1,1
130,1,1,1,0,1,1
131,1,1,1,1,1,1
132,1,1,1,0,1,1
133,1,0,0,0,0,0
134,0,1,1,0,1,1
135,0,1,1,0,1,1
136,1,1,1,1,1,1
137,0,1,1,1,1,1
138,1,1,1,0,1,1
