,4,1
0,1,1
1,1,1
2,0,0
3,1,1
4,0,0
5,1,1
6,0,0
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,0,0
14,1,1
15,1,1
16,1,1
17,0,0
18,1,1
19,1,1
20,1,1
21,0,0
22,0,1
23,1,1
24,0,0
25,1,1
26,1,1
27,1,1
28,1,0
29,1,1
30,0,0
31,1,1
32,0,0
33,0,0
34,0,0
35,1,1
36,1,1
37,1,1
38,0,0
39,0,0
40,1,1
41,1,1
42,0,0
43,0,0
44,1,1
45,1,1
46,1,1
47,1,1
48,1,1
49,1,1
50,1,0
51,1,1
52,1,1
53,1,1
54,1,1
55,1,1
56,0,0
57,0,0
58,0,0
59,1,1
60,1,1
61,0,0
62,1,1
63,1,1
64,1,1
65,1,1
66,1,1
67,0,0
68,1,1
69,1,1
70,0,0
71,1,1
72,1,1
73,1,1
74,1,1
75,0,0
76,0,0
77,1,1
78,1,1
79,1,0
80,0,1
81,1,1
82,1,1
83,1,1
84,1,1
85,1,1
86,1,1
87,1,1
88,1,1
89,1,1
90,1,1
91,1,1
92,1,1
93,0,0
94,0,0
95,1,1
96,0,0
97,1,1
98,0,0
99,1,1
100,1,1
101,0,0
102,0,0
103,0,0
104,1,1
105,1,1
106,1,1
107,1,1
108,1,1
109,1,1
110,1,1
111,1,1
112,1,1
113,0,0
114,0,0
115,1,1
116,0,0
117,1,1
118,1,1
119,1,1
120,1,1
121,1,1
122,1,1
123,1,1
124,0,0
125,1,1
126,1,1
127,0,0
128,0,0
129,1,1
130,0,0
131,1,1
132,0,0
133,1,1
134,0,0
135,1,1
136,1,1
137,1,1
138,1,1
139,1,1
140,1,1
141,0,0
142,0,0
143,1,1
144,1,1
145,1,1
146,1,1
147,1,1
148,1,1
149,1,1
150,1,1
151,1,1
152,1,1
153,1,1
154,0,0
155,1,1
156,1,1
157,0,0
158,1,1
159,1,1
160,1,1
161,1,1
162,1,1
163,0,0
164,0,0
165,0,0
166,0,0
167,1,1
168,1,1
169,1,1
170,1,1
171,1,0
172,0,0
173,0,0
174,1,1
175,1,1
176,1,1
177,1,1
178,0,0
179,1,1
180,0,0
181,1,1
182,1,1
183,1,1
184,1,1
185,1,1
186,1,1
187,1,0
188,1,1
189,1,0
190,1,1
191,1,1
192,1,1
193,0,0
194,1,1
195,1,1
196,1,1
197,1,1
198,1,1
199,1,1
200,1,1
201,1,1
202,1,1
203,0,0
204,1,1
205,1,1
206,1,1
207,1,1
208,1,1
209,1,1
210,1,1
211,1,1
212,1,1
213,1,1
214,0,0
215,1,1
216,1,1
217,1,1
218,1,1
219,1,1
220,1,1
221,1,1
222,0,0
223,1,1
224,1,1
225,1,1
226,0,0
227,1,1
228,1,1
229,0,0
230,1,1
231,1,1
232,1,1
233,0,0
234,1,1
235,1,1
236,0,0
237,1,1
238,1,1
239,0,0
240,1,1
241,1,1
242,1,1
243,1,1
244,1,1
245,1,1
246,0,0
247,1,1
248,1,1
249,1,1
250,1,1
251,0,0
252,1,1
253,1,1
254,1,1
255,0,0
256,0,1
257,1,0
258,0,0
259,1,1
260,1,1
261,1,1
262,1,0
263,0,0
264,1,1
265,1,1
266,1,0
267,1,1
268,1,1
269,1,1
270,1,1
271,1,1
272,1,1
273,1,1
274,1,1
275,1,1
276,1,1
277,0,0
278,1,1
279,1,1
280,0,1
281,0,0
282,1,1
283,1,1
284,1,1
285,1,1
286,1,1
287,0,0
288,1,1
289,1,1
290,1,1
291,1,1
292,1,1
293,1,1
294,1,1
295,0,0
296,1,0
297,0,0
298,0,1
299,1,1
300,1,1
301,0,0
302,1,1
303,1,1
304,1,1
305,1,1
306,1,1
307,1,1
308,0,0
309,1,1
310,0,0
311,1,1
312,0,0
313,0,0
314,1,1
315,0,0
316,1,1
317,1,1
318,0,0
319,1,1
320,0,0
321,1,1
322,1,1
323,0,0
324,1,1
325,1,1
326,1,1
327,1,1
328,0,0
329,0,0
330,1,1
331,1,1
332,1,1
333,1,1
334,1,1
335,1,1
336,1,1
337,0,0
338,1,1
339,1,1
340,1,1
341,0,0
342,1,1
343,1,1
344,0,0
345,0,0
346,1,1
347,1,1
348,1,1
349,0,0
350,1,1
351,1,1
352,1,1
353,1,1
354,0,0
355,1,0
356,1,1
357,0,0
358,0,0
359,1,0
360,1,1
361,1,1
362,1,0
363,1,1
364,1,1
365,0,0
366,1,1
367,1,1
368,1,1
369,1,1
370,0,0
371,1,1
372,0,0
373,0,0
374,0,0
375,1,1
376,1,1
377,1,1
378,1,1
379,1,0
380,1,1
381,1,1
382,1,1
383,0,0
384,1,1
385,0,0
386,0,0
387,1,0
388,1,1
389,0,0
390,0,0
391,1,1
392,1,1
393,1,0
394,1,1
395,0,0
396,1,1
397,0,0
398,1,1
399,1,1
400,1,1
401,0,0
402,1,1
403,0,0
404,1,1
405,0,0
406,1,1
407,1,1
408,1,1
409,0,0
410,1,1
411,1,1
412,1,1
413,1,1
414,0,0
415,1,1
416,1,1
417,1,1
418,1,1
419,1,1
420,0,0
421,0,0
422,1,1
423,1,1
424,1,1
425,0,0
426,1,1
427,0,0
428,1,1
429,1,1
430,0,0
431,1,1
432,1,1
433,1,1
434,1,1
435,1,1
436,1,1
437,1,1
438,1,1
439,1,1
440,1,1
441,1,1
442,0,0
443,1,1
444,1,0
445,1,1
446,0,0
447,1,1
448,0,0
449,1,1
450,1,1
451,1,1
452,1,1
453,1,1
454,1,1
455,0,1
456,1,1
457,0,0
458,1,1
459,1,1
460,1,1
461,1,1
462,1,1
463,0,0
464,1,1
465,1,1
466,1,1
467,1,1
468,0,0
469,1,1
470,0,0
471,1,1
472,1,1
473,1,1
474,0,0
475,1,1
476,1,1
477,0,0
478,1,1
479,1,1
480,1,1
481,1,1
482,1,1
483,0,0
484,1,1
485,1,1
486,1,1
487,0,0
488,1,1
489,1,1
490,0,0
491,1,1
492,0,0
493,1,1
494,1,1
495,0,0
496,1,1
497,0,0
498,1,1
499,1,1
500,1,1
501,1,1
502,0,0
503,1,1
504,1,1
505,1,0
506,0,0
507,1,1
508,1,1
509,1,1
510,1,1
511,1,1
512,0,0
513,0,0
514,1,1
515,1,1
516,0,0
517,1,1
518,1,1
519,1,1
520,1,1
521,1,1
522,1,1
523,0,0
524,1,1
525,0,0
526,1,1
527,1,1
528,1,1
529,1,1
530,1,1
531,0,0
532,1,1
533,0,0
534,0,0
535,0,0
536,1,1
537,1,1
538,1,1
539,1,1
540,0,0
541,0,0
542,1,1
543,1,1
544,1,1
545,1,1
546,1,1
547,1,1
548,1,1
549,1,1
550,1,1
551,1,1
552,1,1
553,1,0
554,1,1
555,1,1
556,1,0
557,1,1
558,1,0
559,0,0
560,1,1
561,0,0
562,0,0
563,0,0
564,1,1
565,1,1
566,1,1
567,0,0
568,1,1
569,0,0
570,1,1
571,1,1
572,0,0
573,1,1
574,1,1
575,1,1
576,1,1
577,1,1
578,1,1
579,1,0
580,1,1
581,1,0
582,1,1
583,1,1
584,1,1
585,0,0
586,1,1
587,1,1
588,1,1
589,1,1
590,1,1
591,0,0
592,1,1
593,0,0
594,1,1
595,1,1
596,1,0
597,1,1
598,1,1
599,1,1
600,1,1
601,0,1
602,1,1
603,0,0
604,0,0
605,1,1
606,1,1
607,0,0
608,1,1
609,1,1
610,1,1
611,1,1
612,1,1
613,1,1
614,1,1
615,1,1
616,1,1
617,0,0
618,1,1
619,1,1
620,1,1
621,0,0
622,1,1
623,1,1
624,0,0
625,1,1
626,1,1
627,1,1
628,1,1
629,1,1
630,1,1
631,1,1
632,0,0
633,1,1
634,1,1
635,1,1
636,0,1
637,1,1
638,1,0
639,0,0
640,1,1
641,1,1
642,0,1
643,1,0
644,0,0
645,1,1
646,1,1
647,1,1
648,1,1
649,1,1
650,1,1
651,1,1
652,1,1
653,1,1
654,1,1
655,1,1
656,1,1
657,1,1
658,1,1
659,1,1
660,1,1
661,1,1
662,1,1
663,1,1
664,1,1
665,0,0
666,1,1
667,1,1
668,1,1
669,0,0
670,0,0
671,0,1
672,1,1
673,1,1
674,1,1
675,0,0
676,0,0
677,1,1
678,0,0
679,1,1
680,1,1
681,0,0
682,1,1
683,1,1
684,1,1
685,0,0
686,1,1
687,1,1
688,0,0
689,1,1
690,1,1
691,0,0
692,1,1
693,1,1
694,1,1
695,1,1
696,1,1
697,0,0
698,1,1
699,1,1
700,1,1
701,1,1
702,1,1
703,0,0
704,1,1
705,1,1
706,1,1
707,1,1
708,0,0
709,1,1
710,1,1
711,1,1
712,1,1
713,0,0
714,1,1
715,1,1
716,0,0
717,1,1
718,1,1
719,0,0
720,1,1
721,1,1
722,1,1
723,1,1
724,1,1
725,1,1
726,1,1
727,0,0
728,1,1
729,1,1
730,1,1
731,1,1
732,1,1
733,1,1
734,1,1
735,1,1
736,1,1
737,1,1
738,1,1
739,0,1
740,1,1
741,1,1
742,1,0
743,0,0
744,1,1
745,1,1
746,0,0
747,1,0
748,1,0
749,1,1
750,1,1
751,1,1
752,1,1
753,1,1
754,0,0
755,1,1
756,1,1
757,1,1
758,0,0
759,1,1
760,1,1
761,1,1
762,1,1
763,1,1
764,0,0
765,1,1
766,1,1
767,0,0
768,0,0
769,1,1
770,1,1
771,0,1
772,1,1
773,1,1
774,1,1
775,1,1
776,0,0
777,1,1
778,1,1
779,1,1
780,0,0
781,1,1
782,1,1
783,1,1
784,1,1
785,1,1
786,1,1
787,1,1
788,1,1
789,1,1
790,1,1
791,1,1
792,1,1
793,0,0
794,1,1
795,0,0
796,1,1
797,0,0
798,1,1
799,1,1
800,0,0
801,1,1
802,1,1
803,1,1
804,1,1
805,1,1
806,1,1
807,1,1
808,1,1
809,0,0
810,1,1
811,1,1
812,1,1
813,0,0
814,1,1
815,0,0
816,1,1
817,1,1
818,1,1
819,0,0
820,0,0
821,1,1
822,1,1
823,0,1
824,1,1
825,1,1
826,1,1
827,0,0
828,1,1
829,1,1
830,0,0
831,0,0
832,1,1
833,1,1
834,1,1
835,1,1
836,1,1
837,1,1
838,1,1
839,1,1
840,1,1
841,1,1
842,1,1
843,1,1
844,1,1
845,0,0
846,1,1
847,1,1
848,0,0
849,1,0
850,1,1
851,1,1
852,1,1
853,1,1
854,0,0
855,0,0
856,1,1
857,1,1
858,1,1
859,1,1
860,0,0
861,1,1
862,1,1
863,1,1
864,0,0
865,1,1
866,1,1
867,1,1
868,1,1
869,0,0
870,0,0
871,1,1
872,1,1
873,1,1
874,1,0
875,0,0
876,1,1
877,1,1
878,1,1
879,0,0
880,1,1
881,1,1
882,1,1
883,0,0
884,1,0
885,1,1
886,0,0
887,0,0
888,1,1
889,1,1
890,1,0
891,1,1
892,0,0
893,1,0
894,0,0
895,1,1
896,1,1
897,0,0
898,0,0
899,1,1
900,1,1
901,1,1
902,1,1
903,1,1
904,1,1
905,1,1
906,0,1
907,0,0
908,1,1
909,1,1
910,1,1
911,0,0
912,1,1
913,1,0
914,0,0
915,1,1
916,1,1
917,0,0
918,0,0
919,1,1
920,0,0
921,1,1
922,1,1
923,1,1
924,0,0
925,1,1
926,0,0
927,0,0
928,1,1
929,0,0
930,0,0
931,0,1
932,1,1
933,1,1
934,1,1
935,1,1
936,1,1
937,1,1
938,1,1
939,0,0
940,1,1
941,0,0
942,0,0
943,1,1
944,1,1
945,0,0
946,1,1
947,0,0
948,1,1
949,0,0
950,1,1
951,1,1
952,1,1
953,1,1
954,1,1
955,1,1
956,1,1
957,1,1
958,0,0
959,0,0
960,0,0
961,1,1
962,1,1
963,0,0
964,0,0
965,1,1
966,1,1
967,1,1
968,1,1
969,1,1
970,0,0
971,1,1
972,1,1
973,1,1
974,1,1
975,1,1
976,1,1
977,0,0
978,1,1
979,0,0
980,0,0
981,1,1
982,1,1
983,1,1
984,1,1
985,1,1
986,0,0
987,1,1
988,1,1
989,0,0
990,1,1
991,1,1
992,1,1
993,0,0
994,1,1
995,1,1
996,1,1
997,0,0
998,1,1
999,0,0
