,14,13,10,9,8,7,6,5,4,3,2,0
0,1,0,1,1,1,1,1,0,1,1,0,1
1,0,0,0,1,1,0,1,0,0,1,0,1
2,0,0,0,1,1,0,0,0,0,0,1,0
3,1,0,0,1,1,0,1,0,1,1,0,1
4,0,0,1,1,1,0,0,0,0,0,1,1
5,0,0,0,1,1,0,1,0,0,0,0,1
6,0,1,0,1,1,0,0,0,0,1,1,0
7,1,0,1,1,1,1,0,1,1,0,0,1
8,1,0,1,1,1,1,1,0,1,0,0,1
9,0,0,1,1,1,0,0,0,0,0,1,1
10,0,0,0,0,0,1,0,0,0,0,1,0
11,0,0,0,1,1,0,1,0,0,0,0,1
12,1,0,1,1,1,1,0,0,1,0,1,0
13,1,0,1,1,1,1,0,1,1,0,1,1
14,1,0,1,1,1,1,0,0,1,0,1,0
15,0,1,1,1,1,0,1,0,0,1,0,1
16,0,0,0,1,1,0,0,0,0,0,1,1
17,0,1,1,1,1,1,0,0,1,0,1,0
18,1,1,1,1,1,1,0,0,1,0,1,0
19,1,0,1,1,1,0,0,0,1,0,1,0
20,1,0,0,0,0,0,1,0,1,0,1,0
21,1,0,1,1,1,1,0,0,1,1,1,0
22,0,1,0,1,0,1,0,0,0,0,1,0
23,1,0,1,1,1,1,0,0,1,0,1,0
24,0,0,0,0,0,1,0,0,0,1,1,1
25,0,1,1,0,1,0,0,0,0,0,1,1
26,1,0,1,1,1,1,1,0,1,1,0,1
27,1,0,1,1,1,0,0,0,1,0,1,1
28,1,1,0,1,1,0,0,1,0,1,0,1
29,0,1,1,1,1,0,1,0,0,0,0,1
30,1,0,1,1,1,1,0,1,1,0,0,0
31,0,0,0,1,1,1,0,0,0,0,1,0
32,1,0,1,1,1,1,1,0,1,1,0,1
33,1,0,1,1,1,1,0,0,1,0,1,0
34,1,0,1,1,1,1,0,1,1,0,0,0
35,1,0,1,1,1,1,1,0,1,0,0,1
36,1,0,1,1,1,1,0,0,1,0,1,0
37,0,1,0,1,1,0,0,0,0,0,1,1
38,1,1,1,1,1,1,0,1,0,0,1,1
39,1,0,1,1,1,1,1,0,1,0,0,1
40,1,1,0,1,1,1,0,0,0,0,1,1
41,0,0,0,1,1,0,0,0,0,0,1,1
42,0,1,1,1,1,1,0,1,1,0,0,0
43,1,0,1,1,1,1,0,0,1,0,1,0
44,1,0,1,1,1,1,0,0,1,0,1,0
45,0,1,1,1,1,1,0,0,1,1,1,0
46,0,0,0,1,1,0,0,0,0,0,1,1
47,1,0,1,1,1,1,1,0,1,1,0,1
48,1,0,1,1,1,1,0,0,1,0,1,0
49,1,0,1,1,1,1,1,0,1,0,0,1
50,0,1,1,1,1,1,1,0,1,0,0,1
51,0,0,1,1,1,0,0,0,0,0,1,1
52,0,0,0,1,1,0,0,0,0,0,1,1
53,0,0,0,0,0,1,0,0,0,0,1,0
54,1,0,1,1,1,1,0,0,1,0,1,1
55,0,1,0,1,1,0,1,0,0,0,0,1
56,0,1,0,1,1,0,1,0,0,0,0,1
57,0,1,1,1,1,0,0,0,0,1,1,1
58,0,0,0,1,1,0,0,0,0,0,1,1
59,1,0,1,1,1,1,0,1,1,0,0,1
60,0,1,1,1,1,1,0,0,1,0,1,0
61,1,0,1,1,1,1,0,1,1,0,0,0
62,1,0,1,0,0,0,0,1,1,0,0,0
63,1,0,1,1,1,1,0,0,1,0,1,0
64,0,0,0,1,1,0,1,0,0,0,0,0
65,1,0,1,1,1,1,0,1,1,0,0,0
66,0,1,1,0,1,0,1,0,0,0,0,1
67,0,0,0,1,1,0,0,0,0,1,1,0
68,1,0,1,1,1,1,1,0,1,0,0,1
69,0,0,0,0,0,1,0,0,0,0,1,1
70,1,0,1,1,1,1,0,0,1,0,1,0
71,1,0,1,1,1,1,1,0,1,1,0,1
72,1,0,1,1,1,1,0,1,1,0,0,1
73,0,0,0,1,1,0,0,0,0,0,1,1
74,0,1,0,1,1,0,0,0,0,1,1,1
75,1,0,1,1,1,0,0,0,1,0,1,0
76,1,0,1,1,1,1,0,0,1,0,1,0
77,1,0,1,1,1,1,0,0,1,0,1,0
78,0,0,1,1,1,0,0,0,0,0,1,1
79,1,0,1,1,1,1,0,0,1,0,1,0
80,0,1,1,0,1,1,0,0,1,0,1,0
81,0,0,0,1,1,0,1,0,0,1,0,1
82,0,0,0,1,1,1,0,0,0,0,1,1
83,1,0,0,1,1,1,0,0,1,0,1,0
84,1,0,1,1,1,1,1,1,1,1,0,1
85,1,0,1,1,1,1,0,0,1,0,1,0
86,1,0,1,1,1,1,0,0,1,0,1,0
87,0,0,0,1,1,0,0,0,0,0,1,0
88,1,0,1,1,1,1,0,1,1,1,0,1
89,1,1,0,1,1,0,0,1,0,1,0,1
90,1,0,1,1,1,1,0,1,1,0,0,0
91,0,0,0,1,1,0,0,0,0,0,1,1
92,0,0,0,1,1,0,0,0,0,0,1,1
93,0,1,1,1,1,0,1,0,1,0,0,1
94,1,0,1,1,1,1,1,0,1,1,0,1
95,1,0,1,1,1,1,1,0,1,1,0,1
96,1,0,1,1,1,1,0,0,1,0,1,0
97,0,1,1,1,0,1,0,0,1,0,1,0
98,0,0,0,0,0,1,0,0,0,0,1,1
99,1,0,1,1,1,1,0,1,1,0,0,0
100,1,0,1,1,1,1,0,1,1,0,1,1
101,1,0,1,1,1,0,0,1,1,0,0,1
102,1,0,1,1,1,1,0,0,1,0,1,0
103,1,0,1,1,1,1,0,1,1,0,0,0
104,1,0,1,1,1,1,0,0,1,1,1,0
105,0,0,1,1,1,0,0,0,0,1,1,1
106,0,1,1,0,1,1,0,0,1,1,1,1
107,0,0,1,1,1,1,1,0,1,0,0,1
108,1,1,0,1,1,0,0,1,0,0,0,1
109,0,1,0,1,1,0,0,0,0,0,1,1
110,1,1,0,1,1,0,1,0,0,0,0,1
111,1,0,0,1,1,1,0,1,1,0,0,0
112,1,0,0,0,0,0,0,0,1,0,1,0
113,0,1,1,1,1,1,0,0,0,0,1,1
114,1,0,1,0,0,1,1,0,1,1,0,1
115,0,1,1,1,1,0,1,0,0,0,0,1
116,1,0,1,1,1,1,1,0,1,1,0,1
117,0,0,1,1,1,0,0,0,0,0,1,1
118,0,1,1,1,1,0,0,0,0,0,1,1
119,1,0,0,1,1,0,0,0,0,0,1,0
120,1,1,0,1,0,1,1,0,0,0,0,1
121,0,1,0,1,1,1,1,0,0,0,0,1
122,1,0,1,1,1,1,0,0,1,0,1,0
123,0,1,0,1,1,0,0,0,0,0,1,1
124,1,0,1,1,1,0,1,0,1,1,0,1
125,1,1,0,1,1,0,0,0,0,0,1,1
126,1,0,1,1,1,1,0,1,1,0,0,0
127,0,0,0,1,1,0,0,0,0,0,1,1
128,1,0,1,1,1,1,1,0,1,0,0,1
129,0,1,0,1,0,1,0,0,0,0,1,1
130,0,0,0,0,0,1,1,0,0,0,0,1
131,0,0,0,1,1,0,0,0,0,0,1,1
132,1,0,1,1,1,1,1,0,1,0,0,1
133,0,1,0,1,1,1,0,0,0,0,1,1
134,1,1,1,0,1,0,0,1,0,1,0,1
135,0,1,1,1,1,1,1,0,1,0,0,1
136,1,0,1,1,1,1,0,0,1,1,1,0
137,1,0,1,1,1,1,0,1,1,1,0,0
138,0,1,1,1,1,1,0,0,1,1,1,1
139,0,0,0,1,1,1,0,0,0,0,1,0
140,1,0,1,1,1,1,0,0,1,0,1,0
141,1,0,1,1,1,1,0,1,1,0,1,1
142,1,0,1,1,1,1,0,0,1,0,1,0
143,1,0,0,1,1,0,0,1,1,0,0,1
144,0,1,0,1,1,0,1,0,0,0,0,1
145,0,1,0,1,1,0,0,0,0,0,1,1
146,0,1,0,1,1,0,1,0,0,0,0,1
147,0,1,0,1,1,0,0,0,0,0,1,1
148,1,0,1,1,1,1,0,0,1,0,1,0
149,1,0,0,1,1,1,1,0,1,0,0,1
150,0,0,0,1,0,1,1,0,0,1,0,1
151,1,0,1,1,1,1,0,0,1,0,1,0
152,1,0,1,1,1,1,0,1,1,0,0,0
153,0,1,0,1,0,1,0,0,0,0,1,1
154,1,0,1,0,0,1,1,0,1,0,0,1
155,1,0,1,1,1,1,0,0,1,0,1,1
156,1,1,0,1,0,1,0,0,0,0,1,1
157,0,0,0,1,1,1,0,0,0,0,1,1
158,1,1,0,0,1,0,0,0,0,1,1,1
159,1,0,1,1,1,1,1,1,1,0,0,0
160,1,0,1,1,1,1,0,0,1,0,1,0
