,11,10,9,8,6,5,4,3,2,1,0
0,0,1,1,1,1,0,1,0,1,1,1
1,0,1,1,0,1,0,1,0,1,0,0
2,0,1,1,1,0,0,1,0,1,0,1
3,1,0,1,0,1,0,1,0,0,1,0
4,0,1,1,0,0,0,1,0,1,0,0
5,1,1,1,0,1,0,1,0,0,0,0
6,0,1,1,1,1,0,1,0,1,1,1
7,0,1,1,1,0,0,1,0,1,0,0
8,0,1,1,0,0,0,1,0,1,0,0
9,1,1,1,1,0,0,1,0,0,0,0
10,0,1,1,1,0,0,0,0,1,0,0
11,0,1,1,1,0,0,1,0,1,0,0
12,0,1,1,1,1,1,1,1,0,0,0
13,0,1,1,1,0,0,1,0,1,0,0
14,0,1,1,1,1,1,1,1,0,0,0
15,1,0,1,1,1,0,1,0,0,0,1
16,1,1,1,1,1,0,1,0,0,0,0
17,1,1,1,1,1,0,1,0,0,1,1
18,1,1,1,1,1,0,1,0,0,0,1
19,0,1,1,1,0,1,1,1,1,0,0
20,0,1,1,1,0,0,1,0,1,0,0
21,0,1,1,1,1,1,1,1,0,0,0
22,0,1,1,1,0,0,1,0,1,1,1
23,0,1,1,1,0,0,1,0,1,0,1
24,0,0,1,0,0,0,1,0,1,1,1
25,0,0,1,0,0,0,1,0,1,1,0
26,0,1,1,1,0,0,1,1,1,0,0
27,1,1,1,1,1,0,1,1,0,0,0
28,1,1,0,1,0,0,1,0,0,0,0
29,0,1,1,1,0,1,1,1,0,0,1
30,0,1,1,1,0,0,1,0,1,0,0
31,0,1,1,1,0,0,1,0,1,0,0
32,1,1,1,1,1,0,1,0,0,0,0
33,1,1,1,1,1,0,1,0,0,0,1
34,0,1,1,0,0,1,1,1,0,0,1
35,0,1,1,1,0,0,1,0,1,0,1
36,0,1,1,1,0,0,1,0,1,0,1
37,1,1,1,1,1,0,1,0,0,0,1
38,0,1,1,1,0,0,1,0,1,0,0
39,0,0,1,0,0,1,1,1,0,0,1
40,0,0,1,0,0,0,1,0,1,0,0
41,0,1,1,0,1,0,1,0,1,0,0
42,0,1,1,1,0,0,1,0,1,0,0
43,0,1,1,1,0,1,0,1,1,1,0
44,0,1,1,1,0,0,1,0,1,0,0
45,1,1,1,1,1,0,1,0,0,0,0
46,0,1,1,1,1,0,1,0,1,0,0
47,1,1,1,1,1,0,1,0,0,0,0
48,0,1,1,1,0,0,1,0,1,0,1
49,1,0,1,0,1,0,1,0,0,0,0
50,0,1,1,1,1,1,0,0,0,0,0
51,1,1,1,1,0,0,1,0,0,0,0
52,0,1,1,1,0,0,1,0,1,1,1
53,0,1,1,0,0,0,1,1,1,0,0
54,0,1,1,1,0,0,1,0,1,1,1
55,0,1,1,1,0,0,1,0,1,0,1
56,0,0,1,0,0,0,1,0,1,0,1
57,0,1,1,1,1,1,1,1,0,0,0
58,0,1,1,1,1,1,1,1,0,0,0
59,0,0,1,0,0,0,1,0,1,1,0
60,1,1,1,1,1,0,1,0,0,0,1
61,0,0,1,0,0,1,1,1,0,0,0
62,0,1,1,1,1,0,1,0,1,0,1
63,0,0,1,0,1,1,1,1,0,0,0
64,1,1,1,1,0,0,1,0,0,0,0
65,0,1,1,1,0,0,1,0,1,0,0
66,0,1,1,1,0,0,1,0,1,0,0
67,1,1,1,1,1,0,1,0,0,0,1
68,0,1,1,1,1,1,1,1,0,0,1
69,0,1,1,1,0,0,1,0,1,0,0
70,0,1,1,1,0,1,1,1,0,0,0
71,1,1,0,0,1,0,1,0,0,0,0
72,0,0,1,0,1,1,1,1,0,0,0
73,0,1,1,1,0,0,1,0,1,0,0
74,1,1,1,1,1,0,1,0,0,0,0
75,0,1,1,1,0,0,1,0,1,0,0
