,12,11,10,9,8,7,6,5,4,3,2,0
0,0,0,1,1,0,1,0,1,1,1,0,1
1,0,0,1,1,1,1,0,1,0,1,0,0
2,1,0,1,0,0,1,1,0,0,0,1,0
3,0,1,1,1,0,0,0,0,1,1,0,0
4,0,1,1,0,1,1,0,0,1,1,0,1
5,0,0,1,1,0,1,0,0,1,1,0,1
6,0,1,1,1,0,1,0,1,1,1,1,1
7,1,1,1,1,0,1,1,1,0,1,0,0
8,0,0,1,0,1,1,1,1,1,0,0,1
9,0,1,1,1,1,1,1,0,1,1,1,1
10,1,0,1,0,1,0,1,0,0,1,1,1
11,0,1,1,0,0,1,0,0,1,0,0,1
12,0,1,1,1,1,1,1,1,1,0,0,1
13,0,1,1,1,1,1,0,0,1,1,0,1
14,0,0,1,1,0,0,0,0,1,1,0,0
15,0,0,1,0,0,1,1,0,1,0,0,1
16,1,0,1,1,0,1,1,0,0,0,1,1
17,0,0,1,0,1,1,0,1,1,1,0,1
18,0,1,1,1,0,0,1,0,1,0,0,1
19,1,0,1,1,0,1,1,0,1,0,1,1
20,1,0,1,0,1,1,1,1,1,1,1,1
21,1,1,1,0,0,0,0,1,1,0,0,0
22,1,1,1,0,0,0,1,0,0,1,0,1
23,0,1,1,1,1,1,1,0,1,0,0,1
24,0,0,1,1,1,1,0,1,1,0,0,1
25,1,1,1,0,0,0,0,1,0,0,0,0
26,0,0,1,1,0,1,0,1,1,0,0,1
27,0,0,1,1,0,1,0,0,1,1,0,1
28,1,1,1,0,1,1,1,1,1,1,1,1
29,0,0,1,1,0,1,0,0,1,1,0,1
30,0,1,1,1,1,0,1,1,1,0,0,1
31,1,0,1,0,0,0,1,0,0,0,0,0
32,1,1,1,0,1,1,1,0,0,0,0,0
33,0,1,1,0,0,0,1,0,1,0,0,1
34,1,0,1,1,0,0,0,0,0,0,1,0
35,0,0,1,1,0,0,1,1,1,0,0,0
36,1,0,1,1,0,0,1,0,0,1,0,0
37,1,0,1,0,1,1,0,0,0,0,1,1
38,1,1,1,1,1,0,1,0,0,1,0,1
39,1,1,1,1,0,1,1,1,0,0,0,0
40,0,0,1,1,1,1,0,1,1,1,0,1
41,1,1,0,1,1,1,1,1,1,1,0,1
42,1,0,1,1,1,0,0,1,0,0,1,1
43,0,0,1,1,1,1,0,0,0,1,0,0
44,0,0,1,0,1,1,0,1,1,1,0,1
45,0,1,1,1,1,0,1,1,1,0,0,1
46,0,0,1,1,1,0,0,0,1,1,0,1
47,0,0,1,1,0,1,1,0,1,0,0,1
48,0,1,1,1,1,1,0,1,1,1,0,1
49,1,0,1,0,0,1,0,1,0,1,1,0
50,0,0,1,1,1,1,0,1,0,1,1,0
51,0,1,1,1,1,0,1,0,1,0,0,1
52,1,1,1,0,0,1,1,0,0,0,0,0
53,0,1,0,1,1,1,0,0,1,1,0,1
54,0,0,1,0,1,1,0,1,1,1,0,1
55,0,0,1,1,0,0,1,0,1,0,0,0
56,1,0,1,0,1,1,1,0,1,0,1,1
57,1,1,1,0,0,1,0,1,1,1,1,1
58,0,1,1,1,0,1,0,1,1,1,0,1
59,1,0,1,1,0,1,0,0,0,1,1,0
60,0,0,1,1,1,0,1,1,1,0,0,1
61,1,0,1,1,1,1,1,0,0,1,1,0
62,0,1,0,1,1,1,1,1,1,0,0,1
63,0,0,1,1,1,0,0,0,1,1,0,1
64,1,0,1,0,1,0,0,1,0,0,1,0
65,0,1,1,1,0,1,1,0,1,0,0,1
66,1,0,1,1,0,1,1,1,1,0,1,1
67,1,1,1,1,0,1,1,0,1,0,0,1
68,0,1,1,0,0,0,1,1,1,0,1,0
69,0,1,1,0,1,1,0,1,1,1,0,1
70,0,1,1,0,1,0,1,1,1,0,0,1
71,1,1,1,0,0,0,0,1,0,0,0,0
72,1,1,1,0,0,1,0,0,0,0,0,0
73,0,1,1,0,0,1,1,0,1,0,0,1
74,0,1,1,0,1,1,0,1,0,1,0,1
75,0,1,1,1,0,0,0,0,1,1,0,1
76,1,1,1,0,1,1,1,0,1,1,1,1
77,0,1,1,1,0,1,0,1,1,0,0,1
78,1,1,1,1,1,1,1,1,0,1,0,0
79,0,1,1,1,1,0,0,1,1,1,0,1
80,1,1,0,0,1,1,1,1,0,0,0,0
