,12,11,10,9,8,6,5,4,3,1,0
0,0,1,0,1,1,0,1,1,0,1,1
1,0,1,0,1,0,0,1,0,0,1,1
2,0,1,0,1,0,0,1,0,0,1,1
3,1,1,0,0,0,1,0,1,1,1,0
4,0,0,0,1,0,0,0,0,0,0,1
5,1,1,0,0,0,0,1,1,1,1,0
6,1,1,1,0,1,0,1,1,1,1,0
7,0,1,0,1,0,1,1,0,0,1,1
8,0,0,0,1,0,1,1,0,0,0,1
9,0,0,1,1,1,1,1,1,0,1,1
10,1,1,0,1,0,0,1,0,0,1,1
11,0,1,0,1,0,0,1,0,0,1,1
12,0,1,1,1,0,0,1,0,0,0,1
13,0,1,0,1,0,0,1,0,0,1,1
14,1,1,0,0,0,0,1,1,1,1,0
15,0,1,0,1,0,1,1,0,0,1,1
16,1,1,0,0,0,0,1,1,1,1,0
17,0,1,1,1,0,0,1,0,0,0,1
18,0,1,0,0,1,0,1,0,1,1,0
19,0,1,0,1,0,0,0,0,0,1,1
20,0,1,1,1,1,0,1,1,0,0,1
21,0,1,0,1,1,0,1,1,0,1,1
22,0,1,0,0,0,0,1,1,0,1,0
23,0,1,1,1,0,0,0,0,0,0,1
24,0,1,0,0,0,0,0,0,1,1,0
25,1,1,0,0,0,0,1,1,0,1,0
26,0,1,1,1,0,1,0,0,0,0,1
27,0,1,0,1,0,1,1,0,0,1,1
28,0,1,0,1,0,1,1,0,0,1,1
29,0,1,1,1,0,0,1,0,0,1,1
30,0,1,0,1,0,0,0,1,0,1,1
31,0,1,1,1,0,1,1,0,0,0,1
32,0,1,0,1,1,1,0,1,0,1,1
33,0,1,0,1,0,0,1,0,0,1,1
34,0,1,0,1,0,0,1,0,0,1,1
35,1,1,0,0,0,0,1,1,1,1,0
36,1,1,1,1,0,0,1,0,0,1,1
37,1,1,0,0,0,1,1,1,1,1,0
38,0,1,0,1,1,0,1,1,0,1,1
39,1,1,0,1,0,0,1,0,0,1,1
40,0,0,0,1,0,0,1,0,0,0,1
41,0,1,0,1,0,0,1,0,0,1,1
42,1,1,0,0,0,0,1,1,1,1,0
43,0,1,1,1,0,0,1,0,0,0,1
44,0,1,1,1,0,1,0,0,0,0,1
45,0,1,0,1,1,0,0,1,0,1,1
46,0,1,0,1,0,0,1,1,0,1,1
47,0,1,0,1,0,0,0,1,0,1,1
48,0,1,0,1,0,1,1,0,0,1,1
49,0,1,0,1,1,0,1,0,0,1,1
50,0,1,0,0,0,0,1,1,1,1,0
51,0,1,0,1,0,0,0,0,0,1,1
52,0,1,0,0,0,0,1,1,1,1,0
53,1,1,0,0,1,0,0,0,0,1,0
54,0,1,0,1,0,0,1,0,0,1,1
55,0,0,0,1,0,1,1,1,0,0,1
56,0,1,0,0,0,0,1,1,1,1,0
57,0,1,1,1,0,1,1,0,0,0,0
58,0,1,1,1,0,0,0,0,0,0,1
59,0,1,1,1,0,1,1,0,0,0,1
60,1,1,0,1,0,0,0,0,0,1,1
