,13,12,11,9,8,6,5,4,3,1,0
0,0,1,0,0,0,1,1,0,1,1,0
1,0,0,1,0,1,1,1,0,0,1,0
2,0,1,1,1,1,1,1,1,0,0,0
3,0,1,1,1,1,1,1,1,0,0,0
4,0,1,1,0,0,1,1,1,1,0,0
5,0,0,1,1,0,1,0,0,1,0,1
6,1,0,0,0,1,1,0,0,1,0,1
7,0,1,1,0,1,1,1,1,0,0,0
8,0,0,1,0,0,1,0,1,1,1,1
9,0,0,1,1,1,1,1,1,0,0,0
10,0,1,0,1,0,0,1,0,1,0,0
11,0,1,1,0,1,1,1,1,0,1,0
12,0,1,1,0,0,1,1,1,1,1,0
13,0,1,1,0,0,1,1,1,1,0,0
14,0,0,0,1,0,1,0,1,1,0,1
15,0,1,1,0,1,1,1,0,0,0,0
16,0,1,1,0,1,1,1,1,0,0,0
17,1,1,0,0,0,1,0,0,1,0,1
18,0,1,0,1,0,1,1,1,1,0,0
19,0,0,1,0,1,1,1,1,0,0,0
20,0,1,0,1,1,1,1,1,0,0,0
21,0,0,0,1,0,1,1,1,1,1,0
22,1,0,0,0,0,1,0,0,1,1,1
23,0,1,1,0,0,1,1,0,1,1,0
24,0,1,0,0,0,1,0,0,1,1,1
25,0,1,1,1,1,1,1,0,1,0,0
26,1,0,0,0,0,1,0,0,1,1,1
27,0,1,0,0,0,0,1,0,1,1,0
28,1,1,1,1,0,1,0,0,1,1,1
29,0,0,1,0,0,1,1,1,1,1,0
30,1,0,1,0,1,1,0,1,0,0,1
31,0,0,1,0,0,1,0,1,1,1,1
32,0,1,1,0,1,0,1,1,0,0,0
33,1,1,1,1,0,1,0,0,1,0,0
34,0,1,1,1,1,0,1,1,0,0,0
35,0,1,1,0,1,1,1,1,0,0,0
36,0,1,1,0,1,1,1,1,1,0,0
37,0,1,1,1,0,0,1,0,1,1,0
38,0,1,0,0,0,1,1,0,1,1,0
39,1,0,1,0,0,1,1,1,1,1,0
40,0,0,1,0,1,1,1,1,0,0,0
41,1,0,1,1,1,0,0,0,1,0,1
42,1,0,1,1,0,1,0,0,1,1,1
43,0,1,0,1,0,1,1,0,1,1,0
44,1,0,0,0,0,1,0,0,1,1,1
45,1,1,0,1,0,1,0,1,1,1,1
46,0,0,1,0,0,1,1,1,0,1,0
47,1,0,0,0,0,1,1,1,1,0,0
48,0,1,0,0,1,1,1,1,0,0,0
49,1,1,0,0,0,1,0,0,1,1,1
50,1,0,1,0,1,1,1,1,0,0,0
51,1,0,1,0,1,1,1,1,0,0,0
52,0,1,0,1,0,1,1,1,1,1,0
53,1,0,1,1,1,1,1,1,0,0,0
54,0,1,0,0,0,1,1,0,1,1,0
55,1,0,1,0,1,1,1,1,0,0,0
56,1,0,0,0,0,1,0,0,1,1,1
57,0,1,0,0,0,1,0,0,1,0,1
58,1,0,1,0,0,1,0,1,0,1,1
59,1,1,1,0,1,1,0,1,0,0,1
60,0,0,1,0,0,1,1,0,1,1,0
61,1,0,1,1,1,1,1,0,0,0,0
