method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,7.767567359994593E-7,1.0180469599999997E-6,false,7.767567359994593E-7,1.0180469599999997E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_7.uai,1.0,,,,
EMCC,-2.5299085060215276E-7,7.695846826892044E-5,false,2.573533391908578E-5,7.542490953105976E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_7.uai,1.0,78.0,76.0,663276.0,12
EMCC,-0.9784970016657589,0.03998881774363839,true,0.9785140025268259,1.1111709226905167E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_7.uai,0.0,44.0,20.0,322.0,18
EMCC,-0.8849729424772576,0.005886567174393576,true,0.8855292451431768,1.174526282992207E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_7.uai,0.093,30.0,15.0,175336.0,4
EMCC,-0.6101584767140633,5.326085583647121E-4,true,0.6102036204714919,2.2551589663567751E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_7.uai,0.321,30.0,11.0,374813.0,6
EMCC,-0.37657984652505394,3.684470460384888E-4,true,0.376643072073708,7.535645894436102E-9,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_7.uai,0.519,32.0,12.0,540491.0,10
EMCC,-3.660770063351748E-5,2.8006193780141054E-4,true,8.843056529672655E-5,1.5638693223908842E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_7.uai,0.674,30.0,11.0,723935.0,2
EMCC,-5.4915192925109046E-5,2.5985157596303705E-4,true,1.392139492015776E-4,1.5208346506667525E-11,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_7.uai,0.757,32.0,11.0,823590.0,26
EMCC,-2.1766242014331638E-7,1.152866837836801E-4,true,2.7883082539481574E-5,5.2475552296244104E-8,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_7.uai,0.832,35.0,11.0,977409.0,9
EMCC,-3.6720389944178145E-5,3.781563324165545E-5,true,4.723347931639976E-5,2.6309657743941414E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_7.uai,0.879,34.0,10.0,1098663.0,25
EMCC,8.885255611879028E-6,7.660308519647544E-5,true,1.665876829615165E-5,6.663011881099689E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k05_7.uai,1.0,33.0,10.0,1267327.0,10
