method,ace_l,pns_u,selector,ace_u,pns_l,model_path,ps1,time_pns,time_ace,time_learn,n_convergence
exact,0.0,0.0,false,0.0,0.0,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k10_8.uai,1.0,,,,
EMCC,2.133512450505637E-5,0.0056001920094730494,false,2.227774365901325E-4,3.2465318265581343E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k10_8.uai,1.0,65.0,71.0,343785.0,22
EMCC,-0.9690158189885858,0.05368201977774385,true,0.9694922444256705,7.023789956769672E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k10_8.uai,0.0,36.0,16.0,573.0,6
EMCC,-0.8931902861379213,0.007237220390942351,true,0.8931837091275392,9.122223210073205E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k10_8.uai,0.024,30.0,13.0,60775.0,22
EMCC,-0.8706212594022958,0.006688938153142692,true,0.8706199142280987,1.1988108876724832E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k10_8.uai,0.087,30.0,11.0,148788.0,9
EMCC,-0.7700495616242365,0.005925261063162152,true,0.7700746138836312,5.32482731574465E-7,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k10_8.uai,0.173,33.0,12.0,224146.0,23
EMCC,-0.07444988232015011,0.001686052428367137,true,0.07479906413835831,2.3571171671010815E-6,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k10_8.uai,0.187,30.0,10.0,273651.0,19
EMCC,-2.7836698526878534E-5,0.0024821350431127633,true,1.37534387647964E-4,1.1792091106353268E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k10_8.uai,0.716,32.0,11.0,415789.0,26
EMCC,-4.24938747611292E-5,0.005472952394328072,true,1.9788128920955605E-4,7.404330411500633E-5,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k10_8.uai,0.794,32.0,10.0,514945.0,16
EMCC,-4.676559561811455E-5,0.00417406570827117,true,2.1360568854558726E-4,1.2130756449896466E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k10_8.uai,0.818,34.0,10.0,594471.0,6
EMCC,-7.958968305438185E-6,0.004751442569707399,true,2.7050949483212183E-4,3.9830109540042437E-4,/root/dev/credici/papers/pgm22/models/synthetic/1000/set1/chain_mk1_maxDist3_nEndo7_k10_8.uai,1.0,34.0,10.0,651462.0,2
